,Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
15,p9,1,0.0,175.349587,[497  84] ; [32 83],[441.5933908 139.4066092] ; [87.4066092 27.5933908],1
11,p2,1,0.0,63.658767,[485 104] ; [57 61],[451.53889675 137.46110325] ; [90.46110325 27.53889675],1
5,r3,1,0.0,58.59201,[558  31] ; [85 32],[536.44050992  52.55949008] ; [106.55949008  10.44050992],1
7,n6,1,0.0,53.731856,[497  88] ; [64 52],[468.16690442 116.83309558] ; [92.83309558 23.16690442],1
6,r4,1,0.0,52.377381,[523  71] ; [72 46],[496.39044944  97.60955056] ; [98.60955056 19.39044944],1
2,v4,1,0.0,42.533333,[553  35] ; [87 29],[534.54545455  53.45454545] ; [105.45454545  10.54545455],1
14,p8,1,0.0,25.822272,[295 286] ; [29 87],[270.07747489 310.92252511] ; [53.92252511 62.07747489],1
4,r2,1,2e-06,22.330854,[551  32] ; [94 21],[538.73209169  44.26790831] ; [106.26790831   8.73209169],1
13,p7,1,3e-06,21.649637,[339 232] ; [42 75],[316.20784884 254.79215116] ; [64.79215116 52.20784884],1
10,s8,1,4e-06,21.154352,[234 356] ; [20 96],[212.26628895 377.73371105] ; [41.73371105 74.26628895],1
1,v2,1,1.1e-05,19.314777,[326 244] ; [40 75],[304.55474453 265.44525547] ; [61.44525547 53.55474453],1
3,r1,1,2.2e-05,18.022534,[461 129] ; [69 47],[442.91784703 147.08215297] ; [87.08215297 28.91784703],1
9,s6,1,8.4e-05,15.468501,[375 208] ; [52 64],[356.13876967 226.86123033] ; [70.86123033 45.13876967],1
8,s5,1,0.000171,14.125738,[185 384] ; [17 97],[168.284041 400.715959] ; [33.715959 80.284041],1
0,v1,1,0.000367,12.69566,[297 281] ; [39 78],[279.43597122 298.56402878] ; [56.56402878 60.43597122],1
12,p4,1,0.0005,12.115203,[323 262] ; [44 73],[305.83333333 279.16666667] ; [61.16666667 55.83333333],1
