Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000284,13.171806,[28  4] ; [18 21],[20.73239437 11.26760563] ; [25.26760563 13.73239437],1
v1,1,0.076944,3.128289,[12 18] ; [ 8 31],[ 8.69565217 21.30434783] ; [11.30434783 27.69565217],0
v4,1,0.077293,3.120926,[23  9] ; [20 19],[19.38028169 12.61971831] ; [23.61971831 15.38028169],0
s5,1,0.095774,2.774551,[ 8 23] ; [ 4 34],[ 5.39130435 25.60869565] ; [ 6.60869565 31.39130435],0
p8,1,0.124893,2.354867,[10 22] ; [ 6 32],[ 7.31428571 24.68571429] ; [ 8.68571429 29.31428571],0
v2,1,0.158869,1.984962,[12 16] ; [10 28],[ 9.33333333 18.66666667] ; [12.66666667 25.33333333],0
u3,1,0.173273,1.854396,[6 7] ; [ 3 11],[4.33333333 8.66666667] ; [4.66666667 9.33333333],0
n5,1,0.178361,1.811225,[23  9] ; [22 17],[20.28169014 11.71830986] ; [24.71830986 14.28169014],0
b5,1,0.223464,1.481988,[21 11] ; [20 19],[18.47887324 13.52112676] ; [22.52112676 16.47887324],0
p4,1,0.300767,1.070792,[10 22] ; [ 8 31],[ 8.11267606 23.88732394] ; [ 9.88732394 29.11267606],0
d4,1,0.359599,0.839294,[23  9] ; [24 15],[21.18309859 10.81690141] ; [25.81690141 13.18309859],0
v3,1,0.415514,0.662968,[ 8 22] ; [ 7 31],[ 6.61764706 23.38235294] ; [ 8.38235294 29.61764706],0
a4,1,0.474406,0.511696,[10 22] ; [15 23],[11.42857143 20.57142857] ; [13.57142857 24.42857143],0
a5,1,0.475166,0.509938,[17 15] ; [24 15],[18.47887324 13.52112676] ; [22.52112676 16.47887324],0
p1,1,0.481687,0.495042,[ 7 25] ; [ 6 33],[ 5.85915493 26.14084507] ; [ 7.14084507 31.85915493],0
u1,1,0.486498,0.484263,[ 3 29] ; [ 2 37],[ 2.25352113 29.74647887] ; [ 2.74647887 36.25352113],0
n1,1,0.549563,0.3581,[5 9] ; [7 8],[5.79310345 8.20689655] ; [6.20689655 8.79310345],0
s3,1,0.584816,0.298514,[ 9 23] ; [13 25],[10.05714286 21.94285714] ; [11.94285714 26.05714286],0
n4,1,0.640236,0.218434,[19 13] ; [21 18],[18.02816901 13.97183099] ; [21.97183099 17.02816901],0
a2,1,0.647778,0.208713,[ 3 29] ; [ 5 34],[ 3.6056338 28.3943662] ; [ 4.3943662 34.6056338],0
a3,1,0.683063,0.166698,[19 13] ; [25 14],[19.83098592 12.16901408] ; [24.16901408 14.83098592],0
d5,1,0.683063,0.166698,[19 13] ; [25 14],[19.83098592 12.16901408] ; [24.16901408 14.83098592],0
d3,1,0.746853,0.104195,[16 16] ; [18 21],[15.32394366 16.67605634] ; [18.67605634 20.32394366],0
r2,1,0.762455,0.09136,[22  9] ; [25 12],[21.42647059  9.57352941] ; [25.57352941 11.42647059],0
s4,1,0.794896,0.067578,[ 5 27] ; [ 7 32],[ 5.4084507 26.5915493] ; [ 6.5915493 32.4084507],0
p7,1,0.808077,0.059004,[ 9 23] ; [12 27],[ 9.46478873 22.53521127] ; [11.53521127 27.46478873],0
d1,1,0.817134,0.053468,[14 18] ; [16 23],[13.52112676 18.47887324] ; [16.47887324 22.52112676],0
a8,1,0.859352,0.0314,[ 2 30] ; [ 2 36],[ 1.82857143 30.17142857] ; [ 2.17142857 35.82857143],0
p12,1,0.886979,0.0202,[ 1 31] ; [ 1 38],[ 0.90140845 31.09859155] ; [ 1.09859155 37.90140845],0
d2,1,0.893956,0.017769,[15 16] ; [19 19],[15.27536232 15.72463768] ; [18.72463768 19.27536232],0
p3,1,0.898235,0.016356,[ 8 24] ; [ 9 29],[ 7.77142857 24.22857143] ; [ 9.22857143 28.77142857],0
s1,1,0.901348,0.015366,[ 3 29] ; [ 4 35],[ 3.15492958 28.84507042] ; [ 3.84507042 35.15492958],0
a7,1,0.914383,0.011559,[16 16] ; [19 20],[15.77464789 16.22535211] ; [19.22535211 19.77464789],0
a6,1,0.951662,0.003675,[17 15] ; [21 18],[17.12676056 14.87323944] ; [20.87323944 18.12676056],0
