Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.012198,6.28185,[5 2] ; [ 2 11],[2.45 4.55] ; [4.55 8.45],0
v2,1,0.027397,4.865608,[1 6] ; [8 4],[3.31578947 3.68421053] ; [5.68421053 6.31578947],0
p4,1,0.12764,2.320976,[3 4] ; [10  3],[4.55 2.45] ; [8.45 4.55],0
d3,1,0.154103,2.031156,[6 1] ; [7 6],[4.55 2.45] ; [8.45 4.55],0
s6,1,0.154103,2.031156,[6 1] ; [7 6],[4.55 2.45] ; [8.45 4.55],0
a3,1,0.159599,1.978022,[2 5] ; [8 5],[3.5 3.5] ; [6.5 6.5],0
a5,1,0.159599,1.978022,[5 2] ; [5 8],[3.5 3.5] ; [6.5 6.5],0
s2,1,0.17595,1.831502,[3 4] ; [ 2 11],[1.75 5.25] ; [3.25 9.75],0
v1,1,0.260452,1.266353,[1 6] ; [5 8],[2.1 4.9] ; [3.9 9.1],0
d4,1,0.260452,1.266353,[6 1] ; [8 5],[4.9 2.1] ; [9.1 3.9],0
b4,1,0.278503,1.174381,[5 2] ; [6 7],[3.85 3.15] ; [7.15 5.85],0
r1,1,0.278503,1.174381,[5 2] ; [6 7],[3.85 3.15] ; [7.15 5.85],0
d5,1,0.357197,0.847724,[4 3] ; [10  3],[4.9 2.1] ; [9.1 3.9],0
n6,1,0.357197,0.847724,[4 3] ; [10  3],[4.9 2.1] ; [9.1 3.9],0
a8,1,0.36308,0.827211,[1 6] ; [4 8],[1.84210526 5.15789474] ; [3.15789474 8.84210526],0
p2,1,0.416793,0.659341,[6 1] ; [9 4],[5.25 1.75] ; [9.75 3.25],0
p7,1,0.416793,0.659341,[6 1] ; [9 4],[5.25 1.75] ; [9.75 3.25],0
a4,1,0.416793,0.659341,[1 6] ; [4 9],[1.75 5.25] ; [3.25 9.75],0
a6,1,0.423139,0.641581,[3 4] ; [8 5],[3.85 3.15] ; [7.15 5.85],0
d2,1,0.423139,0.641581,[4 3] ; [5 8],[3.15 3.85] ; [5.85 7.15],0
p3,1,0.443939,0.586081,[2 5] ; [6 7],[2.8 4.2] ; [5.2 7.8],0
a7,1,0.443939,0.586081,[5 2] ; [7 6],[4.2 2.8] ; [7.8 5.2],0
v3,1,0.443939,0.586081,[2 5] ; [6 7],[2.8 4.2] ; [5.2 7.8],0
p8,1,0.443939,0.586081,[5 2] ; [7 6],[4.2 2.8] ; [7.8 5.2],0
s7,1,0.481556,0.495338,[2 4] ; [2 9],[1.41176471 4.58823529] ; [2.58823529 8.41176471],0
u3,1,0.527089,0.4,[3 2] ; [2 3],[2.5 2.5] ; [2.5 2.5],0
d1,1,0.588792,0.292235,[3 4] ; [4 9],[2.45 4.55] ; [4.55 8.45],0
s5,1,0.588792,0.292235,[3 4] ; [4 9],[2.45 4.55] ; [4.55 8.45],0
p11,1,0.639207,0.21978,[6 1] ; [12  1],[6.3 0.7] ; [11.7  1.3],0
b1,1,0.639207,0.21978,[3 4] ; [7 6],[3.5 3.5] ; [6.5 6.5],0
v4,1,0.639207,0.21978,[6 1] ; [12  1],[6.3 0.7] ; [11.7  1.3],0
s4,1,0.639207,0.21978,[1 6] ; [ 1 12],[0.7 6.3] ; [ 1.3 11.7],0
p12,1,0.639207,0.21978,[1 6] ; [ 1 12],[0.7 6.3] ; [ 1.3 11.7],0
p5,1,0.658273,0.195629,[2 5] ; [5 8],[2.45 4.55] ; [4.55 8.45],0
p6,1,0.658273,0.195629,[2 5] ; [5 8],[2.45 4.55] ; [4.55 8.45],0
b5,1,0.658273,0.195629,[5 2] ; [8 5],[4.55 2.45] ; [8.45 4.55],0
n4,1,0.84822,0.03663,[4 3] ; [8 5],[4.2 2.8] ; [7.8 5.2],0
s3,1,0.918517,0.010466,[2 5] ; [4 9],[2.1 4.9] ; [3.9 9.1],0
p9,1,0.94766,0.004309,[6 1] ; [11  2],[5.95 1.05] ; [11.05  1.95],0
b2,1,1.0,0.0,[1 2] ; [2 4],[1. 2.] ; [2. 4.],0
b3,1,1.0,0.0,[1 2] ; [2 4],[1. 2.] ; [2. 4.],0
