Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.5e-05,17.110379,[16 34] ; [89 46],[28.37837838 21.62162162] ; [76.62162162 58.37837838],1
a7,1,4.4e-05,16.680805,[26 25] ; [113  27],[37.11518325 13.88481675] ; [101.88481675  38.11518325],1
a6,1,8e-05,15.567974,[22 29] ; [104  37],[33.46875 17.53125] ; [92.53125 48.46875],1
p9,1,0.000364,12.711026,[29 19] ; [118  21],[37.73262032 10.26737968] ; [109.26737968  29.73262032],1
d3,1,0.000399,12.536525,[24 27] ; [104  36],[34.17801047 16.82198953] ; [93.82198953 46.17801047],1
p11,1,0.000866,11.093768,[25 26] ; [105  36],[34.53125 16.46875] ; [95.46875 45.53125],1
p8,1,0.004209,8.19124,[14 37] ; [71 69],[22.69633508 28.30366492] ; [62.30366492 77.69633508],0
p10,1,0.005123,7.83539,[27 22] ; [106  33],[34.66489362 14.33510638] ; [98.33510638 40.66489362],0
p3,1,0.057561,3.606306,[13 38] ; [57 84],[18.59375 32.40625] ; [51.40625 89.59375],0
b1,1,0.066878,3.358026,[22 29] ; [ 41 100],[16.734375 34.265625] ; [46.265625 94.734375],0
n1,1,0.075236,3.164923,[ 9 12] ; [10 36],[ 5.95522388 15.04477612] ; [13.04477612 32.95522388],0
s1,1,0.0881,2.90875,[ 3 48] ; [  2 138],[ 1.33507853 49.66492147] ; [  3.66492147 136.33507853],0
r1,1,0.106473,2.605805,[36 15] ; [114  26],[40.05235602 10.94764398] ; [109.94764398  30.05235602],0
a4,1,0.113316,2.507353,[21 30] ; [ 41 100],[16.46875 34.53125] ; [45.53125 95.46875],0
u1,1,0.118962,2.430931,[ 2 49] ; [ 16 125],[ 4.78125 46.21875] ; [ 13.21875 127.78125],0
n6,1,0.128098,2.315409,[30 21] ; [98 41],[34.35789474 16.64210526] ; [93.64210526 45.35789474],0
p4,1,0.18585,1.750214,[18 32] ; [66 75],[21.9895288 28.0104712] ; [62.0104712 78.9895288],0
v4,1,0.189945,1.718046,[48  3] ; [137   3],[49.39790576  1.60209424] ; [135.60209424   4.39790576],0
d4,1,0.224022,1.478418,[37 14] ; [113  27],[40.05235602 10.94764398] ; [109.94764398  30.05235602],0
d2,1,0.247521,1.337241,[22 29] ; [48 93],[18.59375 32.40625] ; [51.40625 89.59375],0
b5,1,0.253743,1.302579,[35 16] ; [84 57],[31.609375 19.390625] ; [87.390625 53.609375],0
v2,1,0.265828,1.238151,[20 26] ; [71 63],[23.25555556 22.74444444] ; [67.74444444 66.25555556],0
n3,1,0.284424,1.145829,[14  8] ; [35 11],[15.85294118  6.14705882] ; [33.14705882 12.85294118],0
s8,1,0.294815,1.097502,[14 36] ; [51 90],[17.01570681 32.98429319] ; [47.98429319 93.01570681],0
d1,1,0.299276,1.077417,[21 30] ; [70 71],[24.171875 26.828125] ; [66.828125 74.171875],0
s6,1,0.374231,0.789568,[28 21] ; [90 50],[30.59259259 18.40740741] ; [87.40740741 52.59259259],0
v1,1,0.419185,0.652598,[19 32] ; [60 77],[21.43085106 29.56914894] ; [57.56914894 79.43085106],0
a5,1,0.447864,0.576051,[28 23] ; [86 55],[30.28125 20.71875] ; [83.71875 57.28125],0
u4,1,0.450604,0.569132,[ 1 50] ; [  1 140],[ 0.53125 50.46875] ; [  1.46875 139.53125],0
r2,1,0.474298,0.511944,[48  3] ; [136   5],[48.875  2.125] ; [135.125   5.875],0
s3,1,0.563911,0.332978,[24 27] ; [73 68],[25.765625 25.234375] ; [71.234375 69.765625],0
p6,1,0.572598,0.318354,[11 40] ; [ 35 102],[12.4787234 38.5212766] ; [ 33.5212766 103.4787234],0
n5,1,0.573707,0.316518,[16 34] ; [51 89],[17.63157895 32.36842105] ; [49.36842105 90.63157895],0
s7,1,0.629818,0.232307,[14 32] ; [47 90],[15.33333333 30.66666667] ; [45.66666667 91.33333333],0
s4,1,0.637141,0.2225,[14 37] ; [ 34 107],[12.75 38.25] ; [ 35.25 105.75],0
n2,1,0.648858,0.207343,[16  6] ; [35 10],[16.74626866  5.25373134] ; [34.25373134 10.74626866],0
a8,1,0.69519,0.153524,[ 2 48] ; [  7 122],[ 2.51396648 47.48603352] ; [  6.48603352 122.51396648],0
b4,1,0.735937,0.11373,[29 22] ; [84 57],[30.015625 20.984375] ; [82.984375 58.015625],0
p5,1,0.782125,0.07648,[ 2 48] ; [  7 134],[ 2.35602094 47.64397906] ; [  6.64397906 134.35602094],0
v3,1,0.782443,0.076252,[12 35] ; [37 97],[12.72375691 34.27624309] ; [36.27624309 97.72375691],0
a3,1,0.786019,0.073704,[30 21] ; [86 55],[30.8125 20.1875] ; [85.1875 55.8125],0
u2,1,0.787399,0.072733,[13  8] ; [31 22],[12.48648649  8.51351351] ; [31.51351351 21.48648649],0
u3,1,0.838064,0.041767,[14  7] ; [34 19],[13.62162162  7.37837838] ; [34.37837838 18.62162162],0
s5,1,0.882674,0.02178,[14 33] ; [43 96],[14.40322581 32.59677419] ; [42.59677419 96.40322581],0
p12,1,0.88332,0.021539,[ 2 48] ; [  5 136],[ 1.83246073 48.16753927] ; [  5.16753927 135.83246073],0
p1,1,0.890532,0.018942,[ 3 48] ; [  9 131],[ 3.20418848 47.79581152] ; [  8.79581152 131.20418848],0
d5,1,0.896162,0.017033,[38 13] ; [103  37],[37.64921466 13.35078534] ; [103.35078534  36.64921466],0
a1,1,0.902425,0.01503,[ 2 49] ; [  5 136],[ 1.859375 49.140625] ; [  5.140625 135.859375],0
a2,1,0.935611,0.006527,[ 7 44] ; [ 20 121],[ 7.171875 43.828125] ; [ 19.828125 121.171875],0
s2,1,0.939693,0.005724,[23 28] ; [64 76],[23.23036649 27.76963351] ; [63.76963351 76.23036649],0
b2,1,0.991525,0.000113,[ 8 18] ; [21 47],[ 8.0212766 17.9787234] ; [20.9787234 47.0212766],0
b3,1,0.991525,0.000113,[ 8 18] ; [21 47],[ 8.0212766 17.9787234] ; [20.9787234 47.0212766],0
