Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,7.7e-05,15.619665,[66 13] ; [22 22],[56.5203252 22.4796748] ; [31.4796748 12.5203252],1
r4,1,0.00049,12.152778,[66 14] ; [24 21],[57.6 22.4] ; [32.4 12.6],1
r2,1,0.001255,10.407186,[74  5] ; [32 12],[68.08130081 10.91869919] ; [37.91869919  6.08130081],0
n6,1,0.003306,8.630233,[52 28] ; [17 28],[44.16 35.84] ; [24.84 20.16],0
p9,1,0.005134,7.831451,[52 27] ; [17 26],[44.68032787 34.31967213] ; [24.31967213 18.68032787],0
r1,1,0.006644,7.366769,[60 20] ; [23 22],[53.12 26.88] ; [29.88 15.12],0
s1,1,0.017532,5.642361,[ 2 78] ; [ 6 39],[ 5.12 74.88] ; [ 2.88 42.12],0
v2,1,0.017747,5.620951,[41 36] ; [14 31],[34.71311475 42.28688525] ; [20.28688525 24.71311475],0
p7,1,0.017843,5.611481,[44 34] ; [15 29],[37.72131148 40.27868852] ; [21.27868852 22.72131148],0
r3,1,0.018037,5.592587,[74  6] ; [35 10],[69.76 10.24] ; [39.24  5.76],0
p10,1,0.019787,5.430551,[45 34] ; [15 28],[38.85245902 40.14754098] ; [21.14754098 21.85245902],0
s4,1,0.019927,5.418305,[ 4 76] ; [ 8 37],[ 7.68 72.32] ; [ 4.32 40.68],0
p8,1,0.023444,5.135311,[33 47] ; [ 9 34],[27.31707317 52.68292683] ; [14.68292683 28.31707317],0
n1,1,0.046298,3.970704,[ 8 15] ; [ 1 14],[ 5.44736842 17.55263158] ; [ 3.55263158 11.44736842],0
v4,1,0.070529,3.270655,[70  8] ; [35 10],[66.58536585 11.41463415] ; [38.41463415  6.58536585],0
n4,1,0.074358,3.18409,[38 42] ; [14 31],[33.28 46.72] ; [18.72 26.28],0
s7,1,0.088599,2.899643,[18 59] ; [ 4 35],[14.60344828 62.39655172] ; [ 7.39655172 31.60344828],0
n3,1,0.090602,2.863636,[17  5] ; [7 7],[14.66666667  7.33333333] ; [9.33333333 4.66666667],0
a8,1,0.100417,2.698907,[ 8 67] ; [ 1 42],[ 5.72033898 69.27966102] ; [ 3.27966102 39.72033898],0
b1,1,0.10565,2.618116,[29 51] ; [23 22],[33.28 46.72] ; [18.72 26.28],0
n2,1,0.156646,2.00631,[14  8] ; [6 9],[11.89189189 10.10810811] ; [8.10810811 6.89189189],0
v1,1,0.17016,1.881535,[27 51] ; [10 34],[23.6557377 54.3442623] ; [13.3442623 30.6557377],0
a2,1,0.179653,1.800488,[ 5 75] ; [ 6 39],[ 7.04 72.96] ; [ 3.96 41.04],0
p4,1,0.181196,1.787791,[30 50] ; [11 32],[26.66666667 53.33333333] ; [14.33333333 28.66666667],0
d2,1,0.217609,1.520071,[25 55] ; [19 26],[28.16 51.84] ; [15.84 29.16],0
s8,1,0.228063,1.452904,[11 69] ; [ 3 42],[ 8.96 71.04] ; [ 5.04 39.96],0
p6,1,0.318866,0.993592,[17 61] ; [ 6 36],[14.95 63.05] ; [ 8.05 33.95],0
s2,1,0.360241,0.837054,[11 69] ; [ 9 36],[12.8 67.2] ; [ 7.2 37.8],0
s3,1,0.366677,0.814896,[18 61] ; [13 30],[20.07377049 58.92622951] ; [10.92622951 32.07377049],0
a7,1,0.382314,0.763247,[57 23] ; [28 16],[54.83870968 25.16129032] ; [30.16129032 13.83870968],0
d3,1,0.427621,0.629275,[53 27] ; [26 18],[50.96774194 29.03225806] ; [28.03225806 15.96774194],0
p1,1,0.481698,0.495017,[ 6 72] ; [ 2 43],[ 5.07317073 72.92682927] ; [ 2.92682927 42.07317073],0
u3,1,0.489402,0.477841,[15 14] ; [ 7 10],[13.86956522 15.13043478] ; [8.13043478 8.86956522],0
b3,1,0.500664,0.453529,[16 31] ; [ 6 17],[14.77142857 32.22857143] ; [ 7.22857143 15.77142857],0
b2,1,0.500664,0.453529,[16 31] ; [ 6 17],[14.77142857 32.22857143] ; [ 7.22857143 15.77142857],0
v3,1,0.503112,0.448366,[16 59] ; [11 30],[17.45689655 57.54310345] ; [ 9.54310345 31.45689655],0
a5,1,0.531237,0.392025,[42 38] ; [21 24],[40.32 39.68] ; [22.68 22.32],0
s5,1,0.562536,0.335332,[10 68] ; [ 4 39],[ 9.02479339 68.97520661] ; [ 4.97520661 38.02479339],0
b5,1,0.606102,0.265891,[46 34] ; [28 17],[47.36 32.64] ; [26.64 18.36],0
d5,1,0.638771,0.220354,[56 24] ; [29 15],[54.83870968 25.16129032] ; [30.16129032 13.83870968],0
a6,1,0.652372,0.202922,[46 34] ; [24 21],[44.8 35.2] ; [25.2 19.8],0
b4,1,0.683843,0.165831,[45 35] ; [27 18],[46.08 33.92] ; [25.92 19.08],0
a4,1,0.69942,0.149076,[24 56] ; [15 30],[24.96 55.04] ; [14.04 30.96],0
u2,1,0.760015,0.093306,[14 15] ; [9 8],[14.5 14.5] ; [8.5 8.5],0
d1,1,0.763939,0.090188,[36 44] ; [19 26],[35.2 44.8] ; [19.8 25.2],0
d4,1,0.804745,0.061113,[62 18] ; [34 11],[61.44 18.56] ; [34.56 10.44],0
p3,1,0.807793,0.059182,[24 56] ; [12 31],[23.41463415 56.58536585] ; [12.58536585 30.41463415],0
a1,1,0.922408,0.009487,[ 2 78] ; [ 1 44],[ 1.92 78.08] ; [ 1.08 43.92],0
u1,1,0.927206,0.008347,[ 5 75] ; [ 3 42],[ 5.12 74.88] ; [ 2.88 42.12],0
a3,1,0.989954,0.000159,[51 29] ; [28 16],[50.96774194 29.03225806] ; [28.03225806 15.96774194],0
