Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.000266,13.293571,[ 2 33] ; [5 4],[ 5.56818182 29.43181818] ; [1.43181818 7.56818182],1
r4,1,0.002927,8.852381,[ 6 29] ; [6 3],[ 9.54545455 25.45454545] ; [2.45454545 6.54545455],0
p10,1,0.042891,4.099679,[17 16] ; [8 1],[19.64285714 13.35714286] ; [5.35714286 3.64285714],0
b1,1,0.061664,3.492063,[20 15] ; [2 7],[17.5 17.5] ; [4.5 4.5],0
s6,1,0.085872,2.950107,[16 19] ; [7 2],[18.29545455 16.70454545] ; [4.70454545 4.29545455],0
p4,1,0.085872,2.950107,[16 19] ; [7 2],[18.29545455 16.70454545] ; [4.70454545 4.29545455],0
v1,1,0.086483,2.938655,[ 9 26] ; [5 4],[11.13636364 23.86363636] ; [2.86363636 6.13636364],0
d4,1,0.102959,2.659106,[21 14] ; [8 1],[23.06818182 11.93181818] ; [5.93181818 3.06818182],0
p9,1,0.110612,2.545455,[20 13] ; [8 1],[22. 11.] ; [6. 3.],0
p1,1,0.124432,2.360635,[ 2 33] ; [2 7],[ 3.18181818 31.81818182] ; [0.81818182 8.18181818],0
d2,1,0.127719,2.320015,[10 25] ; [5 4],[11.93181818 23.06818182] ; [3.06818182 5.93181818],0
p2,1,0.134807,2.236251,[22 13] ; [8 1],[23.86363636 11.13636364] ; [6.13636364 2.86363636],0
s7,1,0.167546,1.904762,[ 8 24] ; [4 4],[ 9.6 22.4] ; [2.4 5.6],0
p3,1,0.179603,1.800907,[11 24] ; [5 4],[12.72727273 22.27272727] ; [3.27272727 5.72727273],0
r1,1,0.179603,1.800907,[11 24] ; [5 4],[12.72727273 22.27272727] ; [3.27272727 5.72727273],0
p7,1,0.202155,1.626738,[15 20] ; [6 3],[16.70454545 18.29545455] ; [4.29545455 4.70454545],0
a3,1,0.228831,1.448116,[15 19] ; [6 3],[16.60465116 17.39534884] ; [4.39534884 4.60465116],0
b4,1,0.256833,1.285749,[20 15] ; [7 2],[21.47727273 13.52272727] ; [5.52272727 3.47727273],0
b2,1,0.300559,1.071714,[ 7 18] ; [3 3],[ 8.06451613 16.93548387] ; [1.93548387 4.06451613],0
b3,1,0.300559,1.071714,[ 7 18] ; [3 3],[ 8.06451613 16.93548387] ; [1.93548387 4.06451613],0
p6,1,0.303659,1.058055,[ 6 28] ; [3 6],[ 7.11627907 26.88372093] ; [1.88372093 7.11627907],0
d5,1,0.322748,0.977778,[21 14] ; [7 2],[22.27272727 12.72727273] ; [5.72727273 3.27272727],0
v4,1,0.33238,0.939604,[17 18] ; [6 3],[18.29545455 16.70454545] ; [4.70454545 4.29545455],0
s8,1,0.361855,0.831444,[10 25] ; [4 5],[11.13636364 23.86363636] ; [2.86363636 6.13636364],0
s3,1,0.425031,0.636364,[12 21] ; [2 7],[11. 22.] ; [3. 6.],0
p8,1,0.462522,0.539785,[11 24] ; [4 5],[11.93181818 23.06818182] ; [3.06818182 5.93181818],0
s2,1,0.556236,0.346263,[11 23] ; [2 7],[10.27906977 23.72093023] ; [2.72093023 6.27906977],0
a8,1,0.566649,0.328322,[ 6 25] ; [1 8],[ 5.425 25.575] ; [1.575 7.425],0
b5,1,0.598068,0.277919,[19 16] ; [4 5],[18.29545455 16.70454545] ; [4.70454545 4.29545455],0
a5,1,0.598068,0.277919,[16 19] ; [5 4],[16.70454545 18.29545455] ; [4.29545455 4.70454545],0
a6,1,0.604259,0.26862,[15 20] ; [3 6],[14.31818182 20.68181818] ; [3.68181818 5.31818182],0
v3,1,0.647141,0.209524,[ 9 26] ; [3 6],[ 9.54545455 25.45454545] ; [2.45454545 6.54545455],0
d1,1,0.647141,0.209524,[ 9 26] ; [3 6],[ 9.54545455 25.45454545] ; [2.45454545 6.54545455],0
v2,1,0.650227,0.205614,[16 18] ; [5 4],[16.60465116 17.39534884] ; [4.39534884 4.60465116],0
r3,1,0.668952,0.182831,[24 10] ; [7 2],[24.51162791  9.48837209] ; [6.48837209 2.51162791],0
n6,1,0.668952,0.182831,[24 10] ; [7 2],[24.51162791  9.48837209] ; [6.48837209 2.51162791],0
d3,1,0.688251,0.160985,[13 22] ; [4 5],[13.52272727 21.47727273] ; [3.47727273 5.52272727],0
n3,1,0.756495,0.096154,[8 5] ; [1 1],[7.8 5.2] ; [1.2 0.8],0
p12,1,0.813142,0.055873,[ 3 32] ; [1 8],[ 3.18181818 31.81818182] ; [0.81818182 8.18181818],0
a4,1,0.82916,0.046561,[ 9 26] ; [2 7],[ 8.75 26.25] ; [2.25 6.75],0
u3,1,0.906855,0.01369,[ 6 14] ; [1 2],[ 6.08695652 13.91304348] ; [0.91304348 2.08695652],0
a7,1,0.931671,0.007352,[15 20] ; [4 5],[15.11363636 19.88636364] ; [3.88636364 5.11363636],0
s4,1,0.967664,0.001643,[ 8 27] ; [2 7],[ 7.95454545 27.04545455] ; [2.04545455 6.95454545],0
n5,1,0.967664,0.001643,[27  8] ; [7 2],[27.04545455  7.95454545] ; [6.95454545 2.04545455],0
