Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,4.6e-05,16.601745,[11 53] ; [32 30],[21.84126984 42.15873016] ; [21.15873016 40.84126984],1
p4,1,0.419004,0.653106,[34 31] ; [38 26],[36.27906977 28.72093023] ; [35.72093023 28.27906977],0
p3,1,0.430874,0.620465,[26 39] ; [30 34],[28.21705426 36.78294574] ; [27.78294574 36.21705426],0
u1,1,0.435143,0.609058,[10 55] ; [ 7 58],[ 8.5 56.5] ; [ 8.5 56.5],0
r4,1,0.435143,0.609058,[55 10] ; [58  7],[56.5  8.5] ; [56.5  8.5],0
u3,1,0.497236,0.46083,[18 11] ; [16 14],[16.71186441 12.28813559] ; [17.28813559 12.71186441],0
p9,1,0.531582,0.391366,[50 14] ; [52 11],[51.4015748 12.5984252] ; [50.5984252 12.4015748],0
d2,1,0.538202,0.378882,[22 43] ; [25 39],[23.68217054 41.31782946] ; [23.31782946 40.68217054],0
s8,1,0.559819,0.340017,[17 48] ; [20 45],[18.5 46.5] ; [18.5 46.5],0
n6,1,0.576419,0.312061,[50 15] ; [51 12],[51.2890625 13.7109375] ; [49.7109375 13.2890625],0
a8,1,0.592293,0.286777,[ 8 54] ; [ 6 55],[ 7.05691057 54.94308943] ; [ 6.94308943 54.05691057],0
n2,1,0.600698,0.273945,[13  3] ; [8 3],[12.44444444  3.55555556] ; [8.55555556 2.44444444],0
p8,1,0.663449,0.189361,[29 36] ; [31 33],[30.23255814 34.76744186] ; [29.76744186 34.23255814],0
p1,1,0.674031,0.176923,[ 2 61] ; [ 3 62],[ 2.4609375 60.5390625] ; [ 2.5390625 62.4609375],0
a4,1,0.707593,0.140693,[20 45] ; [22 43],[21. 44.] ; [21. 44.],0
v4,1,0.711583,0.136701,[59  5] ; [61  4],[59.53488372  4.46511628] ; [60.46511628  4.53488372],0
p5,1,0.729562,0.119514,[ 5 59] ; [ 4 60],[ 4.5 59.5] ; [ 4.5 59.5],0
p10,1,0.823571,0.049709,[51 13] ; [52 12],[51.5 12.5] ; [51.5 12.5],0
n1,1,0.89466,0.017532,[ 4 12] ; [3 8],[ 4.14814815 11.85185185] ; [2.85185185 8.14814815],0
s5,1,0.896145,0.017039,[22 42] ; [22 40],[22.34920635 41.65079365] ; [21.65079365 40.34920635],0
p7,1,0.916969,0.010869,[36 27] ; [36 26],[36.288 26.712] ; [35.712 26.288],0
s6,1,0.922023,0.009582,[48 17] ; [47 16],[48.2421875 16.7578125] ; [46.7578125 16.2421875],0
s3,1,0.961343,0.002349,[50 15] ; [49 15],[49.88372093 15.11627907] ; [49.11627907 14.88372093],0
r2,1,0.977504,0.000795,[58  6] ; [59  6],[58.04651163  5.95348837] ; [58.95348837  6.04651163],0
s1,1,0.982229,0.000496,[ 1 64] ; [ 1 62],[ 1.015625 63.984375] ; [ 0.984375 62.015625],0
n4,1,1.0,0.0,[40 25] ; [40 25],[40. 25.] ; [40. 25.],0
a2,1,1.0,0.0,[10 55] ; [10 55],[10. 55.] ; [10. 55.],0
a3,1,1.0,0.0,[35 30] ; [35 30],[35. 30.] ; [35. 30.],0
a1,1,1.0,0.0,[ 3 62] ; [ 3 62],[ 3. 62.] ; [ 3. 62.],0
