Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.000141,14.491168,[4 1] ; [ 4 35],[0.90909091 4.09090909] ; [ 7.09090909 31.90909091],1
s2,1,0.00217,9.400067,[4 1] ; [ 7 33],[1.22222222 3.77777778] ; [ 9.77777778 30.22222222],0
s3,1,0.005736,7.631466,[4 1] ; [ 8 30],[1.39534884 3.60465116] ; [10.60465116 27.39534884],0
p4,1,0.018881,5.5125,[4 1] ; [11 29],[1.66666667 3.33333333] ; [13.33333333 26.66666667],0
s4,1,0.031151,4.644643,[3 2] ; [ 7 33],[1.11111111 3.88888889] ; [ 8.88888889 31.11111111],0
p10,1,0.031203,4.641758,[4 1] ; [12 27],[1.81818182 3.18181818] ; [14.18181818 24.81818182],0
s6,1,0.049738,3.850267,[3 2] ; [ 8 32],[1.22222222 3.77777778] ; [ 9.77777778 30.22222222],0
a7,1,0.052808,3.75,[4 1] ; [14 26],[2. 3.] ; [16. 24.],0
d3,1,0.069672,3.290739,[4 1] ; [15 25],[2.11111111 2.88888889] ; [16.88888889 23.11111111],0
u1,1,0.073416,3.204942,[1 4] ; [ 1 39],[0.22222222 4.77777778] ; [ 1.77777778 38.22222222],0
s5,1,0.083551,2.994444,[2 2] ; [ 6 34],[0.72727273 3.27272727] ; [ 7.27272727 32.72727273],0
b1,1,0.089686,2.88,[1 4] ; [24 16],[2.77777778 2.22222222] ; [22.22222222 17.77777778],0
v3,1,0.168041,1.900338,[2 3] ; [ 6 34],[0.88888889 4.11111111] ; [ 7.11111111 32.88888889],0
b4,1,0.170481,1.878706,[1 4] ; [21 19],[2.44444444 2.55555556] ; [19.55555556 20.44444444],0
d4,1,0.170481,1.878706,[4 1] ; [19 21],[2.55555556 2.44444444] ; [20.44444444 19.55555556],0
r4,1,0.204894,1.607143,[1 4] ; [ 2 38],[0.33333333 4.66666667] ; [ 2.66666667 37.33333333],0
d5,1,0.204894,1.607143,[4 1] ; [20 20],[2.66666667 2.33333333] ; [21.33333333 18.66666667],0
p11,1,0.225841,1.466864,[3 2] ; [13 27],[1.77777778 3.22222222] ; [14.22222222 25.77777778],0
n2,1,0.243216,1.361855,[2 1] ; [ 5 11],[1.10526316 1.89473684] ; [ 5.89473684 10.10526316],0
a2,1,0.354448,0.85747,[1 4] ; [ 3 37],[0.44444444 4.55555556] ; [ 3.55555556 36.44444444],0
s1,1,0.354448,0.85747,[1 4] ; [ 3 37],[0.44444444 4.55555556] ; [ 3.55555556 36.44444444],0
p8,1,0.410648,0.676923,[2 3] ; [ 9 30],[1.25 3.75] ; [ 9.75 29.25],0
n6,1,0.419998,0.650321,[3 2] ; [16 23],[2.15909091 2.84090909] ; [16.84090909 22.15909091],0
d2,1,0.487804,0.481368,[3 2] ; [17 22],[2.27272727 2.72727273] ; [17.72727273 21.27272727],0
d1,1,0.560962,0.338041,[2 3] ; [11 29],[1.44444444 3.55555556] ; [11.55555556 28.44444444],0
n5,1,0.560962,0.338041,[3 2] ; [29 11],[3.55555556 1.44444444] ; [28.44444444 11.55555556],0
v1,1,0.569201,0.324021,[1 4] ; [13 27],[1.55555556 3.44444444] ; [12.44444444 27.55555556],0
r2,1,0.595796,0.281384,[3 1] ; [24 15],[2.51162791 1.48837209] ; [24.48837209 14.51162791],0
a3,1,0.598071,0.277915,[2 3] ; [21 19],[2.55555556 2.44444444] ; [20.44444444 19.55555556],0
b5,1,0.598071,0.277915,[3 2] ; [19 21],[2.44444444 2.55555556] ; [19.55555556 20.44444444],0
p7,1,0.620236,0.245536,[1 3] ; [15 25],[1.45454545 2.54545455] ; [14.54545455 25.45454545],0
a6,1,0.673214,0.177866,[3 2] ; [20 20],[2.55555556 2.44444444] ; [20.44444444 19.55555556],0
a5,1,0.673214,0.177866,[3 2] ; [20 20],[2.55555556 2.44444444] ; [20.44444444 19.55555556],0
n3,1,0.737369,0.112453,[1 2] ; [7 9],[1.26315789 1.73684211] ; [6.73684211 9.26315789],0
a4,1,0.76717,0.087663,[2 3] ; [13 26],[1.70454545 3.29545455] ; [13.29545455 25.70454545],0
n4,1,0.825709,0.048491,[3 2] ; [26 14],[3.22222222 1.77777778] ; [25.77777778 14.22222222],0
n1,1,0.943209,0.005075,[1 2] ; [ 5 11],[0.94736842 2.05263158] ; [ 5.05263158 10.94736842],0
b2,1,0.944857,0.004784,[2 2] ; [13 14],[1.93548387 2.06451613] ; [13.06451613 13.93548387],0
b3,1,0.944857,0.004784,[2 2] ; [13 14],[1.93548387 2.06451613] ; [13.06451613 13.93548387],0
