Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000151,14.354973,[27 19] ; [107  18],[36.04678363  9.95321637] ; [97.95321637 27.04678363],1
p10,1,0.000487,12.164211,[24 22] ; [99 26],[33.0877193 12.9122807] ; [89.9122807 35.0877193],1
s1,1,0.001369,10.24653,[ 7 39] ; [  3 124],[ 2.65895954 43.34104046] ; [  7.34104046 119.65895954],0
p8,1,0.001637,9.917296,[ 7 40] ; [50 74],[15.66666667 31.33333333] ; [41.33333333 82.66666667],0
p7,1,0.00299,8.813554,[13 30] ; [69 53],[21.36969697 21.63030303] ; [60.63030303 61.36969697],0
r3,1,0.007337,7.188481,[38  8] ; [120   6],[42.25581395  3.74418605] ; [115.74418605  10.25581395],0
d4,1,0.007553,7.136618,[31 16] ; [108  20],[37.33142857  9.66857143] ; [101.66857143  26.33142857],0
d5,1,0.021002,5.326661,[29 18] ; [101  27],[34.91428571 12.08571429] ; [95.08571429 32.91428571],0
p11,1,0.035427,4.424451,[28 19] ; [97 31],[33.57142857 13.42857143] ; [91.42857143 36.57142857],0
n6,1,0.038837,4.267981,[29 17] ; [99 27],[34.23255814 11.76744186] ; [93.76744186 32.23255814],0
s2,1,0.045381,4.004438,[28 19] ; [54 73],[22.14942529 24.85057471] ; [59.85057471 67.14942529],0
v4,1,0.059149,3.561077,[40  6] ; [120   6],[42.79069767  3.20930233] ; [117.20930233   8.79069767],0
p1,1,0.070241,3.277371,[ 7 40] ; [  8 120],[ 4.02857143 42.97142857] ; [ 10.97142857 117.02857143],0
r4,1,0.076739,3.132654,[36 11] ; [112  16],[39.74857143  7.25142857] ; [108.25142857  19.74857143],0
b1,1,0.088413,2.90303,[22 25] ; [42 86],[17.18857143 29.81142857] ; [46.81142857 81.18857143],0
a3,1,0.1135,2.504799,[30 16] ; [98 29],[34.03468208 11.96531792] ; [93.96531792 33.03468208],0
r1,1,0.113597,2.503451,[33 13] ; [105  22],[36.69364162  9.30635838] ; [101.30635838  25.69364162],0
u4,1,0.116594,2.462482,[ 2 45] ; [  1 127],[ 0.80571429 46.19428571] ; [  2.19428571 125.80571429],0
s3,1,0.124605,2.358458,[29 16] ; [65 62],[24.59302326 20.40697674] ; [69.40697674 57.59302326],0
r2,1,0.128037,2.316147,[42  4] ; [122   4],[43.86046512  2.13953488] ; [120.13953488   5.86046512],0
s4,1,0.137171,2.20941,[10 36] ; [ 16 111],[ 6.9132948 39.0867052] ; [ 19.0867052 107.9132948],0
a8,1,0.166668,1.912661,[ 4 40] ; [21 96],[ 6.83229814 37.16770186] ; [18.16770186 98.83229814],0
p3,1,0.188408,1.730021,[10 36] ; [41 87],[13.48275862 32.51724138] ; [37.51724138 90.48275862],0
b3,1,0.188844,1.726616,[12 19] ; [36 32],[15.03030303 15.96969697] ; [32.96969697 35.03030303],0
b2,1,0.188844,1.726616,[12 19] ; [36 32],[15.03030303 15.96969697] ; [32.96969697 35.03030303],0
d2,1,0.190987,1.709988,[22 25] ; [46 82],[18.26285714 28.73714286] ; [49.73714286 78.26285714],0
n1,1,0.200751,1.636905,[11  9] ; [11 19],[ 8.8 11.2] ; [13.2 16.8],0
u3,1,0.233698,1.41821,[11  6] ; [14 16],[9.04255319 7.95744681] ; [15.95744681 14.04255319],0
d3,1,0.265252,1.241135,[25 22] ; [80 48],[28.2 18.8] ; [76.8 51.2],0
v3,1,0.268861,1.222549,[21 22] ; [49 76],[17.91666667 25.08333333] ; [52.08333333 72.91666667],0
p12,1,0.276405,1.184679,[ 1 45] ; [  8 118],[ 2.40697674 43.59302326] ; [  6.59302326 119.40697674],0
v2,1,0.383531,0.759354,[25 18] ; [80 42],[27.36363636 15.63636364] ; [77.63636364 44.36363636],0
a7,1,0.401624,0.703458,[27 19] ; [84 44],[29.34482759 16.65517241] ; [81.65517241 46.34482759],0
a6,1,0.444617,0.584337,[27 20] ; [81 46],[29.17241379 17.82758621] ; [78.82758621 48.17241379],0
u2,1,0.451363,0.567227,[9 8] ; [18 10],[10.2  6.8] ; [16.8 11.2],0
p5,1,0.467556,0.527746,[ 3 43] ; [  5 123],[ 2.11494253 43.88505747] ; [  5.88505747 122.11494253],0
n3,1,0.481741,0.494919,[13  7] ; [23  8],[14.11764706  5.88235294] ; [21.88235294  9.11764706],0
a1,1,0.486891,0.483388,[ 3 44] ; [  5 123],[ 2.14857143 44.85142857] ; [  5.85142857 122.14857143],0
a4,1,0.50841,0.437339,[22 24] ; [54 74],[20.09195402 25.90804598] ; [55.90804598 72.09195402],0
a5,1,0.512211,0.429548,[31 16] ; [91 37],[32.76571429 14.23428571] ; [89.23428571 38.76571429],0
d1,1,0.548464,0.360076,[20 27] ; [61 67],[21.75428571 25.24571429] ; [59.24571429 68.75428571],0
b4,1,0.629612,0.232588,[26 21] ; [76 52],[27.39428571 19.60571429] ; [74.60571429 53.39428571],0
s6,1,0.634564,0.225923,[30 15] ; [79 47],[28.68421053 16.31578947] ; [80.31578947 45.68421053],0
n5,1,0.683138,0.166615,[30 16] ; [87 40],[31.10982659 14.89017341] ; [85.89017341 41.10982659],0
s7,1,0.725001,0.123751,[20 24] ; [53 72],[19.00591716 24.99408284] ; [53.99408284 71.00591716],0
n4,1,0.811661,0.056779,[31 15] ; [88 39],[31.6416185 14.3583815] ; [87.3583815 39.6416185],0
s5,1,0.814229,0.055213,[13 31] ; [39 85],[13.61904762 30.38095238] ; [38.38095238 85.61904762],0
u1,1,0.850136,0.0357,[ 6 41] ; [ 15 113],[ 5.64 41.36] ; [ 15.36 112.64],0
p6,1,0.875145,0.024689,[ 9 37] ; [25 96],[ 9.36526946 36.63473054] ; [24.63473054 96.36526946],0
s8,1,0.932401,0.007195,[18 28] ; [51 77],[18.24137931 27.75862069] ; [50.75862069 77.24137931],0
a2,1,0.954819,0.00321,[ 9 38] ; [ 25 103],[ 9.13142857 37.86857143] ; [ 24.86857143 103.13142857],0
b5,1,0.967244,0.001686,[31 16] ; [84 44],[30.88571429 16.11428571] ; [84.11428571 43.88571429],0
n2,1,1.0,0.0,[16  4] ; [24  6],[16.  4.] ; [24.  6.],0
