Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.011119,6.446222,[37 25] ; [ 7 17],[31.72093023 30.27906977] ; [12.27906977 11.72093023],0
d4,1,0.012738,6.205118,[36 30] ; [20  4],[41.06666667 24.93333333] ; [14.93333333  9.06666667],0
s7,1,0.034765,4.456699,[10 52] ; [ 8 13],[13.44578313 48.55421687] ; [ 4.55421687 16.44578313],0
a3,1,0.040275,4.206251,[33 32] ; [18  6],[37.24719101 27.75280899] ; [13.75280899 10.24719101],0
v3,1,0.048753,3.883841,[ 9 56] ; [ 8 17],[12.27777778 52.72222222] ; [ 4.72222222 20.27777778],0
b4,1,0.101438,2.68279,[35 31] ; [18  7],[38.43956044 27.56043956] ; [14.56043956 10.43956044],0
a4,1,0.126128,2.339523,[20 45] ; [12 13],[23.11111111 41.88888889] ; [ 8.88888889 16.11111111],0
v2,1,0.171291,1.871609,[14 50] ; [ 9 16],[16.53932584 47.46067416] ; [ 6.46067416 18.53932584],0
n2,1,0.178663,1.808707,[13 15] ; [12  6],[15.2173913 12.7826087] ; [9.7826087 8.2173913],0
p1,1,0.183097,1.772308,[ 9 56] ; [ 1 24],[ 7.22222222 57.77777778] ; [ 2.77777778 22.22222222],0
a7,1,0.226696,1.461473,[29 37] ; [14 10],[31.53333333 34.46666667] ; [11.46666667 12.53333333],0
s8,1,0.229513,1.443879,[ 5 61] ; [ 4 21],[ 6.52747253 59.47252747] ; [ 2.47252747 22.52747253],0
s1,1,0.229513,1.443879,[ 5 61] ; [ 4 21],[ 6.52747253 59.47252747] ; [ 2.47252747 22.52747253],0
u3,1,0.229654,1.443001,[ 7 26] ; [3 4],[ 8.25 24.75] ; [1.75 5.25],0
b5,1,0.231764,1.43,[33 33] ; [ 9 16],[30.46153846 35.53846154] ; [11.53846154 13.46153846],0
a2,1,0.23711,1.397695,[ 7 59] ; [ 5 20],[ 8.7032967 57.2967033] ; [ 3.2967033 21.7032967],0
p11,1,0.245349,1.349596,[30 36] ; [ 8 17],[27.56043956 38.43956044] ; [10.43956044 14.56043956],0
n5,1,0.249694,1.325015,[43 23] ; [13 12],[40.61538462 25.38461538] ; [15.38461538  9.61538462],0
a5,1,0.368881,0.807431,[30 36] ; [14 11],[31.91208791 34.08791209] ; [12.08791209 12.91208791],0
d3,1,0.371001,0.800308,[27 38] ; [13 12],[28.88888889 36.11111111] ; [11.11111111 13.88888889],0
r3,1,0.390986,0.735874,[31 34] ; [ 9 15],[29.21348315 35.78651685] ; [10.78651685 13.21348315],0
n1,1,0.398898,0.711646,[ 9 19] ; [ 8 10],[10.34782609 17.65217391] ; [ 6.65217391 11.34782609],0
u1,1,0.415919,0.661818,[ 6 60] ; [ 1 24],[ 5.07692308 60.92307692] ; [ 1.92307692 23.07692308],0
d5,1,0.415919,0.661818,[36 30] ; [16  9],[37.71428571 28.28571429] ; [14.28571429 10.71428571],0
n3,1,0.419981,0.650368,[15 13] ; [ 7 10],[13.68888889 14.31111111] ; [8.31111111 8.68888889],0
s4,1,0.461584,0.542052,[ 9 57] ; [ 2 23],[ 7.97802198 58.02197802] ; [ 3.02197802 21.97802198],0
p12,1,0.48561,0.486239,[ 1 63] ; [ 1 24],[ 1.43820225 62.56179775] ; [ 0.56179775 24.43820225],0
d1,1,0.503893,0.446727,[24 42] ; [11 14],[25.38461538 40.61538462] ; [ 9.61538462 15.38461538],0
s5,1,0.520099,0.413696,[ 5 60] ; [ 3 22],[ 5.77777778 59.22222222] ; [ 2.22222222 22.77777778],0
s3,1,0.58042,0.305556,[15 49] ; [ 7 17],[16. 48.] ; [ 6. 18.],0
u2,1,0.631342,0.230246,[11 22] ; [3 4],[11.55 21.45] ; [2.45 4.55],0
n4,1,0.632397,0.228825,[38 28] ; [13 12],[36.98901099 29.01098901] ; [14.01098901 10.98901099],0
d2,1,0.635678,0.224439,[28 37] ; [ 9 15],[27.02247191 37.97752809] ; [ 9.97752809 14.02247191],0
p7,1,0.664108,0.188571,[19 45] ; [ 6 18],[18.18181818 45.81818182] ; [ 6.81818182 17.18181818],0
r2,1,0.700378,0.148079,[37 26] ; [13 11],[36.20689655 26.79310345] ; [13.79310345 10.20689655],0
b2,1,0.727433,0.121481,[16 23] ; [5 9],[15.45283019 23.54716981] ; [5.54716981 8.45283019],0
b3,1,0.727433,0.121481,[16 23] ; [5 9],[15.45283019 23.54716981] ; [5.54716981 8.45283019],0
v1,1,0.773861,0.082558,[17 46] ; [ 6 19],[16.46590909 46.53409091] ; [ 6.53409091 18.46590909],0
a6,1,0.799758,0.064343,[31 35] ; [11 14],[30.46153846 35.53846154] ; [11.53846154 13.46153846],0
a8,1,0.83661,0.042532,[ 4 60] ; [ 1 19],[ 3.80952381 60.19047619] ; [ 1.19047619 18.80952381],0
p10,1,0.842548,0.039456,[30 33] ; [12 12],[30.4137931 32.5862069] ; [11.5862069 12.4137931],0
p3,1,0.846166,0.037641,[14 50] ; [ 5 20],[13.66292135 50.33707865] ; [ 5.33707865 19.66292135],0
a1,1,0.849477,0.036019,[ 7 59] ; [ 3 22],[ 7.25274725 58.74725275] ; [ 2.74725275 22.25274725],0
