Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,116.623573,[318  41] ; [25 51],[283.07356322  75.92643678] ; [59.92643678 16.07356322],1
n6,1,0.0,32.765075,[327  31] ; [51 25],[311.80645161  46.19354839] ; [66.19354839  9.80645161],1
v3,1,0.000173,14.107722,[173 175] ; [18 53],[158.63484487 189.36515513] ; [32.36515513 38.63484487],1
p10,1,0.000177,14.05797,[318  40] ; [55 21],[307.68202765  50.31797235] ; [65.31797235 10.68202765],1
p11,1,0.001745,9.800595,[302  57] ; [53 24],[292.30504587  66.69495413] ; [62.69495413 14.30504587],0
r1,1,0.001858,9.68463,[307  51] ; [54 22],[297.78341014  60.21658986] ; [63.21658986 12.78341014],0
a4,1,0.002213,9.36366,[185 173] ; [25 52],[172.82758621 185.17241379] ; [37.17241379 39.82758621],0
u1,1,0.004468,8.083273,[ 91 268] ; [ 8 69],[ 81.51605505 277.48394495] ; [17.48394495 59.51605505],0
d2,1,0.00702,7.267845,[200 158] ; [30 47],[189.28735632 168.71264368] ; [40.71264368 36.28735632],0
s7,1,0.007478,7.15436,[203 134] ; [31 41],[192.80684597 144.19315403] ; [41.19315403 30.80684597],0
p6,1,0.008031,7.026497,[180 175] ; [25 49],[169.63869464 185.36130536] ; [35.36130536 38.63869464],0
a8,1,0.008362,6.954225,[ 46 277] ; [ 2 68],[ 39.45038168 283.54961832] ; [ 8.54961832 61.45038168],0
a2,1,0.012466,6.24332,[106 253] ; [12 65],[ 97.16055046 261.83944954] ; [20.83944954 56.16055046],0
p5,1,0.01683,5.714055,[ 68 288] ; [ 6 71],[ 60.84064665 295.15935335] ; [13.15935335 63.84064665],0
r4,1,0.026933,4.895128,[344  15] ; [69  8],[340.06192661  18.93807339] ; [72.93807339  4.06192661],0
p4,1,0.027467,4.861223,[292  67] ; [54 23],[284.89449541  74.10550459] ; [61.10550459 15.89449541],0
s4,1,0.034088,4.490281,[ 56 298] ; [20 57],[ 62.42227378 291.57772622] ; [13.57772622 63.42227378],0
d1,1,0.034403,4.474545,[237 122] ; [41 36],[228.90366972 130.09633028] ; [49.09633028 27.90366972],0
a3,1,0.035394,4.426056,[277  80] ; [51 26],[269.80645161  87.19354839] ; [58.19354839 18.80645161],0
a5,1,0.037679,4.319472,[290  69] ; [54 23],[283.24770642  75.75229358] ; [60.75229358 16.24770642],0
p9,1,0.038927,4.264052,[321  36] ; [62 14],[315.77598152  41.22401848] ; [67.22401848  8.77598152],0
v1,1,0.052699,3.753436,[220 130] ; [37 36],[212.64775414 137.35224586] ; [44.35224586 28.64775414],0
u3,1,0.090706,2.861803,[48 34] ; [20  6],[51.62962963 30.37037037] ; [16.37037037  9.62962963],0
p12,1,0.09928,2.717065,[ 41 315] ; [ 4 73],[ 36.99769053 319.00230947] ; [ 8.00230947 68.99769053],0
v2,1,0.106138,2.610804,[221 130] ; [38 34],[214.91489362 136.08510638] ; [44.08510638 27.91489362],0
v4,1,0.10646,2.606005,[348  10] ; [72  5],[345.65517241  12.34482759] ; [74.34482759  2.65517241],0
a6,1,0.108282,2.579118,[252 106] ; [47 30],[246.07356322 111.92643678] ; [52.92643678 24.07356322],0
d5,1,0.115092,2.482866,[305  53] ; [60 17],[300.3908046  57.6091954] ; [64.6091954 12.3908046],0
s2,1,0.125661,2.345304,[200 155] ; [36 41],[193.93518519 161.06481481] ; [42.06481481 34.93518519],0
n1,1,0.150138,2.070848,[25 28] ; [ 5 13],[22.3943662 30.6056338] ; [ 7.6056338 10.3943662],0
b4,1,0.178629,1.808991,[208 151] ; [51 26],[213.25917431 145.74082569] ; [45.74082569 31.25917431],0
p8,1,0.196404,1.668917,[235 120] ; [45 32],[230.09259259 124.90740741] ; [49.90740741 27.09259259],0
s8,1,0.198987,1.649791,[190 165] ; [35 42],[184.89583333 170.10416667] ; [40.10416667 36.89583333],0
p2,1,0.200926,1.635633,[316  42] ; [63 13],[312.63133641  45.36866359] ; [66.36866359  9.63133641],0
b2,1,0.203878,1.614375,[101 138] ; [13 28],[ 97.30714286 141.69285714] ; [16.69285714 24.30714286],0
b3,1,0.203878,1.614375,[101 138] ; [13 28],[ 97.30714286 141.69285714] ; [16.69285714 24.30714286],0
s3,1,0.286468,1.136145,[215 140] ; [41 35],[210.85846868 144.14153132] ; [45.14153132 30.85846868],0
d4,1,0.40839,0.683482,[302  56] ; [62 15],[299.56781609  58.43218391] ; [64.43218391 12.56781609],0
b1,1,0.517548,0.418777,[159 200] ; [31 46],[156.44495413 202.55504587] ; [33.55504587 43.44495413],0
r3,1,0.523971,0.406071,[344  13] ; [73  4],[343.01612903  13.98387097] ; [73.98387097  3.01612903],0
n3,1,0.537794,0.379644,[42 11] ; [13  5],[41.05633803 11.94366197] ; [13.94366197  4.05633803],0
p1,1,0.574179,0.315741,[ 44 314] ; [11 64],[ 45.47344111 312.52655889] ; [ 9.52655889 65.47344111],0
d3,1,0.644491,0.212917,[252 107] ; [52 25],[250.31192661 108.68807339] ; [53.68807339 23.31192661],0
a7,1,0.699234,0.14927,[262  96] ; [58 19],[263.35632184  94.64367816] ; [56.64367816 20.35632184],0
s1,1,0.730764,0.118411,[ 12 345] ; [ 2 75],[ 11.51612903 345.48387097] ; [ 2.48387097 74.51612903],0
a1,1,0.753652,0.098488,[ 22 337] ; [ 4 73],[ 21.40825688 337.59174312] ; [ 4.59174312 72.40825688],0
u2,1,0.776528,0.080568,[46 35] ; [15 10],[46.61320755 34.38679245] ; [14.38679245 10.61320755],0
s6,1,0.875187,0.024672,[250  98] ; [56 21],[250.56  97.44] ; [55.44 21.56],0
b5,1,0.899749,0.01587,[207 152] ; [45 32],[207.49541284 151.50458716] ; [44.50458716 32.49541284],0
p7,1,0.917708,0.010675,[269  87] ; [57 19],[268.64814815  87.35185185] ; [57.35185185 18.64814815],0
s5,1,0.962502,0.00221,[137 203] ; [30 45],[136.81927711 203.18072289] ; [30.18072289 44.81927711],0
n2,1,0.965933,0.001824,[38 15] ; [13  5],[38.07042254 14.92957746] ; [12.92957746  5.07042254],0
