Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.001077,10.690909,[ 1 39] ; [3 5],[ 3.33333333 36.66666667] ; [0.66666667 7.33333333],0
p4,1,0.010336,6.576091,[11 29] ; [6 2],[14.16666667 25.83333333] ; [2.83333333 5.16666667],0
p11,1,0.020137,5.4,[17 23] ; [7 1],[20. 20.] ; [4. 4.],0
p9,1,0.027755,4.843252,[17 21] ; [7 1],[19.82608696 18.17391304] ; [4.17391304 3.82608696],0
p7,1,0.036714,4.363636,[10 30] ; [5 3],[12.5 27.5] ; [2.5 5.5],0
s5,1,0.04424,4.047387,[ 4 36] ; [3 5],[ 5.83333333 34.16666667] ; [1.16666667 6.83333333],0
d3,1,0.069724,3.28951,[16 24] ; [6 2],[18.33333333 21.66666667] ; [3.66666667 4.33333333],0
p6,1,0.071752,3.242481,[ 2 36] ; [2 6],[ 3.30434783 34.69565217] ; [0.69565217 7.30434783],0
v3,1,0.083265,3.0,[ 5 35] ; [3 5],[ 6.66666667 33.33333333] ; [1.33333333 6.66666667],0
b1,1,0.093006,2.821565,[23 17] ; [2 6],[20.83333333 19.16666667] ; [4.16666667 3.83333333],0
s6,1,0.109599,2.56,[13 27] ; [5 3],[15. 25.] ; [3. 5.],0
p3,1,0.147581,2.097082,[ 6 33] ; [3 5],[ 7.46808511 31.53191489] ; [1.53191489 6.46808511],0
d2,1,0.155566,2.016807,[10 30] ; [4 4],[11.66666667 28.33333333] ; [2.33333333 5.66666667],0
a6,1,0.19043,1.714286,[15 25] ; [5 3],[16.66666667 23.33333333] ; [3.33333333 4.66666667],0
b5,1,0.195148,1.678322,[20 20] ; [6 2],[21.66666667 18.33333333] ; [4.33333333 3.66666667],0
p2,1,0.195148,1.678322,[20 20] ; [6 2],[21.66666667 18.33333333] ; [4.33333333 3.66666667],0
a8,1,0.196835,1.665703,[ 4 34] ; [2 5],[ 5.06666667 32.93333333] ; [0.93333333 6.06666667],0
u2,1,0.199674,1.644755,[ 8 12] ; [3 1],[ 9.16666667 10.83333333] ; [1.83333333 2.16666667],0
u3,1,0.205903,1.6,[ 4 16] ; [2 2],[ 5. 15.] ; [1. 3.],0
d5,1,0.241567,1.371429,[21 19] ; [6 2],[22.5 17.5] ; [4.5 3.5],0
p10,1,0.265758,1.238512,[16 23] ; [5 3],[17.42553191 21.57446809] ; [3.57446809 4.42553191],0
a5,1,0.294894,1.097143,[18 22] ; [2 6],[16.66666667 23.33333333] ; [3.33333333 4.66666667],0
n4,1,0.355502,0.853721,[23 17] ; [6 2],[24.16666667 15.83333333] ; [4.83333333 3.16666667],0
n5,1,0.355502,0.853721,[23 17] ; [6 2],[24.16666667 15.83333333] ; [4.83333333 3.16666667],0
a7,1,0.36574,0.818087,[18 22] ; [5 3],[19.16666667 20.83333333] ; [3.83333333 4.16666667],0
a4,1,0.371093,0.8,[11 29] ; [1 7],[10. 30.] ; [2. 6.],0
s3,1,0.394084,0.726305,[ 9 30] ; [3 5],[ 9.95744681 29.04255319] ; [2.04255319 5.95744681],0
s8,1,0.488422,0.48,[ 6 34] ; [2 6],[ 6.66666667 33.33333333] ; [1.33333333 6.66666667],0
n2,1,0.534428,0.385965,[10  9] ; [1 2],[9.5 9.5] ; [1.5 1.5],0
n3,1,0.534428,0.385965,[10  9] ; [1 2],[9.5 9.5] ; [1.5 1.5],0
b2,1,0.554628,0.349091,[ 9 18] ; [1 4],[ 8.4375 18.5625] ; [1.5625 3.4375],0
b3,1,0.554628,0.349091,[ 9 18] ; [1 4],[ 8.4375 18.5625] ; [1.5625 3.4375],0
v1,1,0.569996,0.322689,[11 29] ; [3 5],[11.66666667 28.33333333] ; [2.33333333 5.66666667],0
d1,1,0.569996,0.322689,[11 29] ; [3 5],[11.66666667 28.33333333] ; [2.33333333 5.66666667],0
s7,1,0.636724,0.223052,[ 8 28] ; [1 6],[ 7.53488372 28.46511628] ; [1.46511628 5.53488372],0
r1,1,0.676103,0.174545,[12 28] ; [3 5],[12.5 27.5] ; [2.5 5.5],0
v2,1,0.709875,0.138401,[12 27] ; [3 5],[12.44680851 26.55319149] ; [2.55319149 5.44680851],0
d4,1,0.784191,0.075,[27 13] ; [5 3],[26.66666667 13.33333333] ; [5.33333333 2.66666667],0
s2,1,0.87794,0.023587,[ 9 31] ; [2 6],[ 9.16666667 30.83333333] ; [1.83333333 6.16666667],0
b4,1,0.892637,0.018216,[26 14] ; [5 3],[25.83333333 14.16666667] ; [5.16666667 2.83333333],0
a3,1,0.947315,0.004366,[20 19] ; [4 4],[19.91489362 19.08510638] ; [4.08510638 3.91489362],0
