Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000556,11.918891,[18 24] ; [25  5],[25.08333333 16.91666667] ; [17.91666667 12.08333333],1
s2,1,0.000828,11.17696,[11 30] ; [20 10],[17.90140845 23.09859155] ; [13.09859155 16.90140845],1
s8,1,0.001899,9.644527,[10 32] ; [18 12],[16.33333333 25.66666667] ; [11.66666667 18.33333333],0
s4,1,0.002127,9.436735,[ 1 41] ; [ 8 22],[ 5.25 36.75] ; [ 3.75 26.25],0
s3,1,0.017044,5.691826,[15 26] ; [19 10],[19.91428571 21.08571429] ; [14.08571429 14.91428571],0
s5,1,0.046049,3.979815,[ 8 33] ; [12 17],[11.71428571 29.28571429] ; [ 8.28571429 20.71428571],0
a4,1,0.056422,3.63956,[19 23] ; [ 7 23],[15.16666667 26.83333333] ; [10.83333333 19.16666667],0
u3,1,0.121335,2.4,[6 4] ; [9 1],[7.5 2.5] ; [7.5 2.5],0
b4,1,0.136608,2.215758,[27 15] ; [14 16],[23.91666667 18.08333333] ; [17.08333333 12.91666667],0
n3,1,0.143687,2.138024,[11  2] ; [7 5],[9.36 3.64] ; [8.64 3.36],0
u2,1,0.153338,2.03873,[6 4] ; [8 1],[7.36842105 2.63157895] ; [6.63157895 2.36842105],0
n1,1,0.165403,1.924118,[4 9] ; [7 5],[5.72 7.28] ; [5.28 6.72],0
b5,1,0.174505,1.84381,[29 13] ; [16 14],[26.25 15.75] ; [18.75 11.25],0
d2,1,0.266575,1.234286,[18 24] ; [ 9 21],[15.75 26.25] ; [11.25 18.75],0
p7,1,0.280031,1.166937,[23 18] ; [12 16],[20.79710145 20.20289855] ; [14.20289855 13.79710145],0
a6,1,0.354805,0.856199,[22 20] ; [19 11],[23.91666667 18.08333333] ; [17.08333333 12.91666667],0
v4,1,0.357467,0.846774,[36  6] ; [26  2],[37.2  4.8] ; [24.8  3.2],0
p10,1,0.373712,0.791286,[24 17] ; [20  9],[25.77142857 15.22857143] ; [18.22857143 10.77142857],0
a3,1,0.373735,0.791209,[32 10] ; [20 10],[30.33333333 11.66666667] ; [21.66666667  8.33333333],0
a2,1,0.378639,0.775116,[ 9 33] ; [ 4 26],[ 7.58333333 34.41666667] ; [ 5.41666667 24.58333333],0
p11,1,0.387534,0.746667,[28 14] ; [17 13],[26.25 15.75] ; [18.75 11.25],0
d1,1,0.401144,0.704895,[21 21] ; [12 18],[19.25 22.75] ; [13.75 16.25],0
p4,1,0.41495,0.664572,[19 22] ; [11 19],[17.32394366 23.67605634] ; [12.67605634 17.32394366],0
p2,1,0.441251,0.593028,[32  9] ; [21  9],[30.6056338 10.3943662] ; [22.3943662  7.6056338],0
d3,1,0.467036,0.52898,[23 19] ; [19 11],[24.5 17.5] ; [17.5 12.5],0
a7,1,0.467036,0.52898,[26 16] ; [16 14],[24.5 17.5] ; [17.5 12.5],0
p12,1,0.472063,0.517143,[ 3 38] ; [ 1 29],[ 2.30985915 38.69014085] ; [ 1.69014085 28.30985915],0
r4,1,0.476713,0.506374,[29 13] ; [23  7],[30.33333333 11.66666667] ; [21.66666667  8.33333333],0
r2,1,0.525161,0.403746,[37  5] ; [24  5],[36.08450704  5.91549296] ; [24.91549296  4.08450704],0
d4,1,0.542011,0.371826,[31 11] ; [24  6],[32.08333333  9.91666667] ; [22.91666667  7.08333333],0
p3,1,0.622008,0.243056,[17 23] ; [11 19],[16. 24.] ; [12. 18.],0
a8,1,0.658877,0.19489,[ 3 35] ; [ 3 24],[ 3.50769231 34.49230769] ; [ 2.49230769 24.50769231],0
a5,1,0.711138,0.137143,[27 15] ; [18 12],[26.25 15.75] ; [18.75 11.25],0
p6,1,0.721186,0.127359,[10 27] ; [ 9 20],[10.65151515 26.34848485] ; [ 8.34848485 20.65151515],0
r3,1,0.74221,0.108194,[35  7] ; [25  4],[35.49295775  6.50704225] ; [24.50704225  4.49295775],0
b2,1,0.783309,0.07563,[ 9 16] ; [ 8 12],[ 9.44444444 15.55555556] ; [ 7.55555556 12.44444444],0
b3,1,0.783309,0.07563,[ 9 16] ; [ 8 12],[ 9.44444444 15.55555556] ; [ 7.55555556 12.44444444],0
v2,1,0.796454,0.066533,[23 18] ; [16 11],[23.51470588 17.48529412] ; [15.48529412 11.51470588],0
n5,1,0.800836,0.063638,[19 23] ; [14 15],[19.52112676 22.47887324] ; [13.47887324 15.52112676],0
b1,1,0.808442,0.058776,[25 17] ; [17 13],[24.5 17.5] ; [17.5 12.5],0
v3,1,0.839568,0.040984,[13 26] ; [10 18],[13.3880597 25.6119403] ; [ 9.6119403 18.3880597],0
n4,1,0.842042,0.039713,[22 20] ; [15 15],[21.58333333 20.41666667] ; [15.41666667 14.58333333],0
p9,1,0.845063,0.038189,[31 11] ; [22  7],[31.35211268 10.64788732] ; [21.64788732  7.35211268],0
p1,1,0.856602,0.032653,[ 5 37] ; [ 4 26],[ 5.25 36.75] ; [ 3.75 26.25],0
r1,1,0.858802,0.031648,[30 12] ; [22  8],[30.33333333 11.66666667] ; [21.66666667  8.33333333],0
p8,1,0.926243,0.00857,[16 25] ; [11 18],[15.81428571 25.18571429] ; [11.18571429 17.81428571],0
n2,1,0.930388,0.007631,[11  2] ; [10  2],[10.92  2.08] ; [10.08  1.92],0
u1,1,0.937539,0.006141,[ 3 39] ; [ 2 28],[ 2.91666667 39.08333333] ; [ 2.08333333 27.91666667],0
d5,1,0.96395,0.002043,[31 11] ; [22  8],[30.91666667 11.08333333] ; [22.08333333  7.91666667],0
p5,1,0.968195,0.00159,[ 3 39] ; [ 2 27],[ 2.95774648 39.04225352] ; [ 2.04225352 26.95774648],0
