Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.237412,[17 38] ; [57 21],[30.60150376 24.39849624] ; [43.39849624 34.60150376],1
r1,1,0.000394,12.559944,[34 22] ; [68 10],[42.62686567 13.37313433] ; [59.37313433 18.62686567],1
v3,1,0.003622,8.463989,[15 40] ; [41 37],[23.15789474 31.84210526] ; [32.84210526 45.15789474],0
b4,1,0.006225,7.483904,[28 28] ; [57 21],[35.52238806 20.47761194] ; [49.47761194 28.52238806],0
p10,1,0.007007,7.271205,[37 18] ; [66 10],[43.24427481 11.75572519] ; [59.75572519 16.24427481],0
n5,1,0.009598,6.708012,[35 20] ; [65 13],[41.35338346 13.64661654] ; [58.64661654 19.35338346],0
n4,1,0.012322,6.263913,[41 15] ; [70  8],[46.3880597  9.6119403] ; [64.6119403 13.3880597],0
b5,1,0.046855,3.950591,[27 29] ; [51 27],[32.59701493 23.40298507] ; [45.40298507 32.59701493],0
p8,1,0.053897,3.715871,[34 22] ; [58 18],[39.03030303 16.96969697] ; [52.96969697 23.03030303],0
u1,1,0.06886,3.309981,[ 5 51] ; [16 62],[ 8.7761194 47.2238806] ; [12.2238806 65.7761194],0
p11,1,0.069753,3.288831,[42 14] ; [68 10],[45.97014925 10.02985075] ; [64.02985075 13.97014925],0
s8,1,0.078466,3.096388,[15 41] ; [32 45],[19.78947368 36.21052632] ; [27.21052632 49.78947368],0
p9,1,0.078665,3.092277,[44 12] ; [69  8],[47.57894737  8.42105263] ; [65.42105263 11.57894737],0
d4,1,0.092956,2.822421,[39 17] ; [64 14],[43.04477612 12.95522388] ; [59.95522388 18.04477612],0
p4,1,0.098837,2.724216,[40 16] ; [65 13],[43.88059701 12.11940299] ; [61.11940299 16.88059701],0
d5,1,0.104631,2.6335,[41 15] ; [66 12],[44.71641791 11.28358209] ; [62.28358209 15.71641791],0
p7,1,0.116712,2.460894,[43 12] ; [68  9],[46.25  8.75] ; [64.75 12.25],0
s4,1,0.134929,2.234856,[10 46] ; [ 7 70],[ 7.15789474 48.84210526] ; [ 9.84210526 67.15789474],0
a2,1,0.151628,2.055796,[ 8 48] ; [19 59],[11.28358209 44.71641791] ; [15.71641791 62.28358209],0
a7,1,0.153509,2.037029,[36 20] ; [59 19],[39.70149254 16.29850746] ; [55.29850746 22.70149254],0
d3,1,0.206984,1.5924,[33 22] ; [55 23],[36.39097744 18.60902256] ; [51.60902256 26.39097744],0
s3,1,0.220835,1.498936,[16 40] ; [15 62],[13.05263158 42.94736842] ; [17.94736842 59.05263158],0
r4,1,0.223357,1.48267,[49  7] ; [73  5],[50.98507463  5.01492537] ; [71.01492537  6.98507463],0
s6,1,0.232076,1.428093,[24 29] ; [42 33],[27.328125 25.671875] ; [38.671875 36.328125],0
b1,1,0.287845,1.129672,[20 36] ; [35 43],[22.98507463 33.01492537] ; [32.01492537 45.98507463],0
n6,1,0.301054,1.06952,[46 10] ; [69  9],[48.05970149  7.94029851] ; [66.94029851 11.05970149],0
v4,1,0.397605,0.715559,[52  4] ; [75  3],[53.07462687  2.92537313] ; [73.92537313  4.07462687],0
r3,1,0.400136,0.707917,[53  3] ; [76  2],[53.91044776  2.08955224] ; [75.08955224  2.91044776],0
a4,1,0.47784,0.503788,[22 34] ; [35 42],[24. 32.] ; [33. 44.],0
d1,1,0.497663,0.459916,[29 27] ; [45 33],[30.92537313 25.07462687] ; [43.07462687 34.92537313],0
p2,1,0.510488,0.433066,[49  7] ; [71  7],[50.14925373  5.85074627] ; [69.85074627  8.14925373],0
u2,1,0.514667,0.424567,[11  8] ; [13 14],[9.91304348 9.08695652] ; [14.08695652 12.91304348],0
n1,1,0.565792,0.329775,[ 7 15] ; [5 7],[ 7.76470588 14.23529412] ; [4.23529412 7.76470588],0
r2,1,0.62182,0.243318,[51  4] ; [73  4],[51.66666667  3.33333333] ; [72.33333333  4.66666667],0
b3,1,0.643837,0.213759,[13 20] ; [24 30],[14.03448276 18.96551724] ; [22.96551724 31.03448276],0
b2,1,0.643837,0.213759,[13 20] ; [24 30],[14.03448276 18.96551724] ; [22.96551724 31.03448276],0
a1,1,0.676581,0.174,[ 3 53] ; [ 3 75],[ 2.50746269 53.49253731] ; [ 3.49253731 74.50746269],0
n2,1,0.689095,0.160066,[15  8] ; [7 5],[14.45714286  8.54285714] ; [7.54285714 4.45714286],0
a5,1,0.699202,0.149304,[37 19] ; [54 24],[38.02985075 17.97014925] ; [52.97014925 25.02985075],0
s7,1,0.744058,0.106592,[19 35] ; [27 44],[19.872 34.128] ; [26.128 44.872],0
p5,1,0.752414,0.099514,[ 9 47] ; [11 67],[ 8.35820896 47.64179104] ; [11.64179104 66.35820896],0
p3,1,0.792657,0.069097,[35 21] ; [47 31],[34.26865672 21.73134328] ; [47.73134328 30.26865672],0
p1,1,0.806212,0.06018,[ 8 48] ; [10 68],[ 7.52238806 48.47761194] ; [10.47761194 67.52238806],0
n3,1,0.810339,0.057595,[18  5] ; [9 2],[18.26470588  4.73529412] ; [8.73529412 2.26470588],0
