Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.000598,11.78294,[27  8] ; [65 80],[17.88888889 17.11111111] ; [74.11111111 70.88888889],1
p4,1,0.000784,11.277722,[24 13] ; [50 95],[15.04395604 21.95604396] ; [58.95604396 86.04395604],1
p3,1,0.001632,9.923472,[20 17] ; [ 39 106],[11.99450549 25.00549451] ; [47.00549451 97.99450549],0
p8,1,0.00555,7.691058,[22 15] ; [50 95],[14.63736264 22.36263736] ; [57.36263736 87.63736264],0
p11,1,0.008399,6.946352,[31  6] ; [88 57],[24.19230769 12.80769231] ; [94.80769231 50.19230769],0
p2,1,0.015234,5.889155,[33  4] ; [100  44],[27.1878453  9.8121547] ; [105.8121547  38.1878453],0
n6,1,0.019403,5.464841,[28  9] ; [79 66],[21.75274725 15.24725275] ; [85.24725275 59.75274725],0
a2,1,0.03607,4.393808,[ 9 28] ; [ 16 129],[ 5.08241758 31.91758242] ; [ 19.91758242 125.08241758],0
u2,1,0.050103,3.838024,[13  3] ; [28 24],[9.64705882 6.35294118] ; [31.35294118 20.64705882],0
a7,1,0.055106,3.678874,[31  5] ; [102  43],[26.45303867  9.54696133] ; [106.54696133  38.45303867],0
s8,1,0.061399,3.499186,[14 23] ; [ 33 112],[ 9.55494505 27.44505495] ; [ 37.44505495 107.55494505],0
r4,1,0.066094,3.377451,[33  4] ; [109  36],[28.86813187  8.13186813] ; [113.13186813  31.86813187],0
b4,1,0.075328,3.162925,[17 20] ; [90 55],[21.75274725 15.24725275] ; [85.24725275 59.75274725],0
d2,1,0.079163,3.081994,[18 19] ; [48 97],[13.41758242 23.58241758] ; [52.58241758 92.41758242],0
r3,1,0.08465,2.973281,[36  1] ; [127  18],[33.13736264  3.86263736] ; [129.86263736  15.13736264],0
u3,1,0.102646,2.663946,[12  4] ; [27 25],[9.17647059 6.82352941] ; [29.82352941 22.17647059],0
n4,1,0.123096,2.377477,[20 17] ; [58 87],[15.85714286 21.14285714] ; [62.14285714 82.85714286],0
p12,1,0.138244,2.197398,[ 2 35] ; [  2 142],[ 0.81767956 36.18232044] ; [  3.18232044 140.81767956],0
r2,1,0.143436,2.14071,[34  2] ; [122  21],[31.37430168  4.62569832] ; [124.62569832  18.37430168],0
b1,1,0.16024,1.97196,[19 18] ; [56 89],[15.24725275 21.75274725] ; [59.75274725 85.24725275],0
a4,1,0.160254,1.971828,[16 21] ; [ 45 100],[12.4010989 24.5989011] ; [48.5989011 96.4010989],0
d3,1,0.18096,1.789721,[28  8] ; [96 49],[24.66298343 11.33701657] ; [99.33701657 45.66298343],0
b5,1,0.250427,1.320922,[26 11] ; [87 58],[22.97252747 14.02747253] ; [90.02747253 54.97252747],0
d1,1,0.251711,1.313784,[21 16] ; [67 78],[17.89010989 19.10989011] ; [70.10989011 74.89010989],0
p9,1,0.312038,1.022028,[26 11] ; [87 55],[23.3575419 13.6424581] ; [89.6424581 52.3575419],0
p10,1,0.327465,0.958897,[24 13] ; [80 63],[21.37777778 15.62222222] ; [82.62222222 60.37777778],0
s6,1,0.349856,0.87398,[18 18] ; [60 85],[15.51381215 20.48618785] ; [62.48618785 82.51381215],0
v4,1,0.398372,0.713236,[34  3] ; [125  19],[32.50276243  4.49723757] ; [126.49723757  17.50276243],0
p1,1,0.446963,0.578341,[ 3 34] ; [  7 136],[ 2.05555556 34.94444444] ; [  7.94444444 135.05555556],0
s7,1,0.482964,0.492164,[11 24] ; [ 35 102],[ 9.36046512 25.63953488] ; [ 36.63953488 100.36046512],0
a5,1,0.489123,0.478456,[24 13] ; [85 60],[22.15934066 14.84065934] ; [86.84065934 58.15934066],0
s4,1,0.498575,0.457968,[ 4 33] ; [ 22 123],[ 5.28571429 31.71428571] ; [ 20.71428571 124.28571429],0
d4,1,0.501238,0.452314,[30  7] ; [110  35],[28.46153846  8.53846154] ; [111.53846154  33.46153846],0
a3,1,0.502982,0.448639,[21 16] ; [91 54],[22.76923077 14.23076923] ; [89.23076923 55.76923077],0
a6,1,0.53592,0.383154,[25 12] ; [90 55],[23.37912088 13.62087912] ; [91.62087912 53.37912088],0
n1,1,0.568306,0.325524,[ 2 11] ; [10 34],[ 2.73684211 10.26315789] ; [ 9.26315789 34.73684211],0
s2,1,0.574948,0.314473,[13 24] ; [ 44 101],[11.58791209 25.41208791] ; [45.41208791 99.58791209],0
r1,1,0.630776,0.231009,[28  9] ; [104  41],[26.83516484 10.16483516] ; [105.16483516  39.83516484],0
v2,1,0.663351,0.189478,[18 18] ; [62 73],[16.84210526 19.15789474] ; [63.15789474 71.84210526],0
n3,1,0.730396,0.118749,[10  3] ; [31 12],[9.51785714 3.48214286] ; [31.48214286 11.51785714],0
a8,1,0.736663,0.113082,[ 3 33] ; [  9 125],[ 2.54117647 33.45882353] ; [  9.45882353 124.54117647],0
s3,1,0.739692,0.110398,[14 23] ; [58 84],[14.88268156 22.11731844] ; [57.11731844 84.88268156],0
b2,1,0.780439,0.0777,[ 6 16] ; [19 59],[ 5.5 16.5] ; [19.5 58.5],0
b3,1,0.780439,0.0777,[ 6 16] ; [19 59],[ 5.5 16.5] ; [19.5 58.5],0
v3,1,0.806742,0.059845,[ 9 28] ; [35 98],[ 9.57647059 27.42352941] ; [34.42352941 98.57647059],0
