Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,2.7e-05,17.633347,[38 11] ; [12 25],[28.48837209 20.51162791] ; [21.51162791 15.48837209],1
p9,1,7.8e-05,15.6,[39 10] ; [13 22],[30.33333333 18.66666667] ; [21.66666667 13.33333333],1
p6,1,0.00013,14.642561,[21 29] ; [ 2 35],[13.2183908 36.7816092] ; [ 9.7816092 27.2183908],1
p11,1,0.00019,13.93218,[37 13] ; [13 25],[28.40909091 21.59090909] ; [21.59090909 16.40909091],1
s6,1,0.000256,13.369832,[26 22] ; [ 6 32],[17.86046512 30.13953488] ; [14.13953488 23.86046512],1
p4,1,0.00033,12.894193,[27 23] ; [ 6 31],[18.96551724 31.03448276] ; [14.03448276 22.96551724],1
p7,1,0.000444,12.336009,[27 23] ; [ 6 30],[19.18604651 30.81395349] ; [13.81395349 22.18604651],1
r3,1,0.000452,12.302059,[31 15] ; [11 27],[23. 23.] ; [19. 19.],1
s2,1,0.000484,12.176047,[23 24] ; [ 5 33],[15.48235294 31.51764706] ; [12.51764706 25.48235294],1
s7,1,0.003397,8.581189,[24 21] ; [ 8 29],[17.56097561 27.43902439] ; [14.43902439 22.56097561],0
v4,1,0.004862,7.930251,[34 13] ; [16 22],[27.64705882 19.35294118] ; [22.35294118 15.64705882],0
d2,1,0.013197,6.142545,[16 33] ; [22 15],[21.65116279 27.34883721] ; [16.34883721 20.65116279],0
s8,1,0.013386,6.117314,[18 31] ; [ 5 33],[12.95402299 36.04597701] ; [10.04597701 27.95402299],0
a1,1,0.016645,5.733407,[ 3 47] ; [ 9 29],[ 6.81818182 43.18181818] ; [ 5.18181818 32.81818182],0
p3,1,0.022113,5.23689,[19 31] ; [ 6 32],[14.20454545 35.79545455] ; [10.79545455 27.20454545],0
u2,1,0.023626,5.121912,[10  9] ; [ 2 12],[ 6.90909091 12.09090909] ; [5.09090909 8.90909091],0
b5,1,0.031389,4.631579,[30 20] ; [14 24],[25. 25.] ; [19. 19.],0
p8,1,0.035618,4.415315,[20 30] ; [ 7 30],[15.51724138 34.48275862] ; [11.48275862 25.51724138],0
n6,1,0.037175,4.342372,[37 12] ; [20 17],[32.47674419 16.52325581] ; [24.52325581 12.47674419],0
s1,1,0.039694,4.230929,[ 1 49] ; [ 5 33],[ 3.40909091 46.59090909] ; [ 2.59090909 35.40909091],0
s4,1,0.061861,3.486785,[13 36] ; [ 4 34],[ 9.57471264 39.42528736] ; [ 7.42528736 30.57471264],0
v1,1,0.07445,3.182077,[18 28] ; [ 8 30],[14.23809524 31.76190476] ; [11.76190476 26.23809524],0
v2,1,0.107456,2.591244,[22 27] ; [10 26],[18.44705882 30.55294118] ; [13.55294118 22.44705882],0
s5,1,0.128161,2.314645,[ 9 37] ; [ 3 35],[ 6.57142857 39.42857143] ; [ 5.42857143 32.57142857],0
s3,1,0.136607,2.215768,[21 26] ; [11 27],[17.69411765 29.30588235] ; [14.30588235 23.69411765],0
p1,1,0.143151,2.143759,[ 4 46] ; [ 7 31],[ 6.25 43.75] ; [ 4.75 33.25],0
n3,1,0.18301,1.773012,[11  8] ; [ 9 15],[ 8.8372093 10.1627907] ; [11.1627907 12.8372093],0
d3,1,0.207932,1.585765,[26 23] ; [15 23],[23.09195402 25.90804598] ; [17.90804598 20.09195402],0
n1,1,0.223994,1.478596,[ 6 13] ; [12 12],[ 7.95348837 11.04651163] ; [10.04651163 13.95348837],0
b3,1,0.225809,1.467066,[ 9 24] ; [11 15],[11.18644068 21.81355932] ; [ 8.81355932 17.18644068],0
b2,1,0.225809,1.467066,[ 9 24] ; [11 15],[11.18644068 21.81355932] ; [ 8.81355932 17.18644068],0
n2,1,0.243525,1.360071,[15  4] ; [15  9],[13.25581395  5.74418605] ; [16.74418605  7.25581395],0
p5,1,0.394306,0.725621,[ 7 43] ; [ 3 34],[ 5.74712644 44.25287356] ; [ 4.25287356 32.74712644],0
d1,1,0.436603,0.605193,[17 33] ; [16 22],[18.75 31.25] ; [14.25 23.75],0
a6,1,0.462105,0.540792,[25 25] ; [22 16],[26.70454545 23.29545455] ; [20.29545455 17.70454545],0
a8,1,0.469889,0.522237,[ 2 43] ; [ 3 33],[ 2.77777778 42.22222222] ; [ 2.22222222 33.77777778],0
r2,1,0.473642,0.513467,[25 21] ; [23 14],[26.60240964 19.39759036] ; [21.39759036 15.60240964],0
u1,1,0.528995,0.396322,[ 6 44] ; [ 3 35],[ 5.11363636 44.88636364] ; [ 3.88636364 34.11363636],0
a4,1,0.531666,0.391206,[17 33] ; [15 22],[18.3908046 31.6091954] ; [13.6091954 23.3908046],0
d5,1,0.560148,0.339447,[32 18] ; [22 16],[30.68181818 19.31818182] ; [23.31818182 14.68181818],0
u3,1,0.577155,0.310857,[ 6 14] ; [ 3 11],[ 5.29411765 14.70588235] ; [ 3.70588235 10.29411765],0
a2,1,0.607883,0.263269,[ 6 44] ; [ 6 32],[ 6.81818182 43.18181818] ; [ 5.18181818 32.81818182],0
r1,1,0.608166,0.262854,[14 35] ; [ 9 29],[12.95402299 36.04597701] ; [10.04597701 27.95402299],0
a3,1,0.643837,0.213759,[30 20] ; [24 13],[31.03448276 18.96551724] ; [22.96551724 14.03448276],0
b1,1,0.709809,0.138468,[27 23] ; [19 19],[26.13636364 23.86363636] ; [19.86363636 18.13636364],0
p12,1,0.713135,0.135166,[ 2 47] ; [ 1 37],[ 1.68965517 47.31034483] ; [ 1.31034483 36.68965517],0
n4,1,0.743819,0.106799,[38 12] ; [30  8],[38.63636364 11.36363636] ; [29.36363636  8.63636364],0
d4,1,0.753413,0.098685,[30 19] ; [22 16],[29.28735632 19.71264368] ; [22.71264368 15.28735632],0
a7,1,0.794489,0.067853,[22 27] ; [16 22],[21.40229885 27.59770115] ; [16.59770115 21.40229885],0
a5,1,0.797381,0.065915,[29 21] ; [21 17],[28.40909091 21.59090909] ; [21.59090909 16.40909091],0
v3,1,0.930598,0.007585,[12 37] ; [ 9 29],[11.82758621 37.17241379] ; [ 9.17241379 28.82758621],0
b4,1,0.945051,0.00475,[28 22] ; [21 17],[27.84090909 22.15909091] ; [21.15909091 16.84090909],0
