Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002715,8.989542,[2 7] ; [14  3],[5.53846154 3.46153846] ; [10.46153846  6.53846154],0
p2,1,0.002715,8.989542,[2 7] ; [14  3],[5.53846154 3.46153846] ; [10.46153846  6.53846154],0
p7,1,0.037002,4.350327,[1 8] ; [9 8],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
p6,1,0.037002,4.350327,[1 8] ; [9 8],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
n5,1,0.067362,3.346168,[3 6] ; [12  5],[5.19230769 3.80769231] ; [9.80769231 7.19230769],0
p11,1,0.102465,2.666752,[4 5] ; [13  4],[5.88461538 3.11538462] ; [11.11538462  5.88461538],0
n6,1,0.102465,2.666752,[4 5] ; [13  4],[5.88461538 3.11538462] ; [11.11538462  5.88461538],0
n4,1,0.142772,2.147821,[5 4] ; [14  3],[6.57692308 2.42307692] ; [12.42307692  4.57692308],0
p8,1,0.158379,1.989638,[1 8] ; [ 6 10],[2.52 6.48] ; [ 4.48 11.52],0
s8,1,0.18598,1.749177,[1 8] ; [ 6 11],[2.42307692 6.57692308] ; [ 4.57692308 12.42307692],0
p3,1,0.215564,1.53366,[2 7] ; [8 9],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
s2,1,0.215564,1.53366,[2 7] ; [8 9],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
v3,1,0.317113,1.000817,[4 5] ; [ 4 12],[2.88 6.12] ; [ 5.12 10.88],0
p4,1,0.319806,0.989741,[4 5] ; [11  6],[5.19230769 3.80769231] ; [9.80769231 7.19230769],0
s3,1,0.319806,0.989741,[4 5] ; [11  6],[5.19230769 3.80769231] ; [9.80769231 7.19230769],0
r1,1,0.340018,0.910364,[6 3] ; [8 9],[4.84615385 4.15384615] ; [9.15384615 7.84615385],0
d3,1,0.340018,0.910364,[6 3] ; [8 9],[4.84615385 4.15384615] ; [9.15384615 7.84615385],0
d1,1,0.340018,0.910364,[6 3] ; [8 9],[4.84615385 4.15384615] ; [9.15384615 7.84615385],0
a7,1,0.340018,0.910364,[6 3] ; [8 9],[4.84615385 4.15384615] ; [9.15384615 7.84615385],0
a2,1,0.481991,0.494355,[2 7] ; [ 2 15],[1.38461538 7.61538462] ; [ 2.61538462 14.38461538],0
r4,1,0.484118,0.489574,[4 5] ; [10  7],[4.84615385 4.15384615] ; [9.15384615 7.84615385],0
a4,1,0.500352,0.454189,[3 6] ; [8 9],[3.80769231 5.19230769] ; [7.19230769 9.80769231],0
b5,1,0.500352,0.454189,[6 3] ; [9 8],[5.19230769 3.80769231] ; [9.80769231 7.19230769],0
v1,1,0.500352,0.454189,[3 6] ; [8 9],[3.80769231 5.19230769] ; [7.19230769 9.80769231],0
s5,1,0.562069,0.336134,[2 7] ; [ 5 10],[2.625 6.375] ; [ 4.375 10.625],0
d2,1,0.648206,0.20817,[5 4] ; [11  6],[5.53846154 3.46153846] ; [10.46153846  6.53846154],0
a6,1,0.648206,0.20817,[4 5] ; [ 6 11],[3.46153846 5.53846154] ; [ 6.53846154 10.46153846],0
d5,1,0.660343,0.193108,[8 1] ; [14  3],[7.61538462 1.38461538] ; [14.38461538  2.61538462],0
b4,1,0.694176,0.154602,[7 2] ; [12  5],[6.57692308 2.42307692] ; [12.42307692  4.57692308],0
a3,1,0.69574,0.152941,[6 3] ; [10  7],[5.53846154 3.46153846] ; [10.46153846  6.53846154],0
s7,1,0.834969,0.043403,[3 6] ; [ 6 10],[3.24 5.76] ; [ 5.76 10.24],0
r2,1,0.836701,0.042484,[6 3] ; [12  5],[6.23076923 2.76923077] ; [11.76923077  5.23076923],0
u2,1,0.880303,0.022676,[1 2] ; [2 5],[0.9 2.1] ; [2.1 4.9],0
b1,1,0.898768,0.016184,[5 4] ; [9 8],[4.84615385 4.15384615] ; [9.15384615 7.84615385],0
b2,1,0.911008,0.012492,[2 4] ; [4 9],[1.89473684 4.10526316] ; [4.10526316 8.89473684],0
b3,1,0.911008,0.012492,[2 4] ; [4 9],[1.89473684 4.10526316] ; [4.10526316 8.89473684],0
s6,1,0.914641,0.011489,[6 3] ; [11  5],[6.12 2.88] ; [10.88  5.12],0
a8,1,0.918299,0.010522,[1 8] ; [ 2 14],[1.08 7.92] ; [ 1.92 14.08],0
a5,1,0.92036,0.009996,[6 3] ; [11  6],[5.88461538 3.11538462] ; [11.11538462  5.88461538],0
