Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p6,1,0.013045,6.162963,[16 44] ; [4 1],[18.46153846 41.53846154] ; [1.53846154 3.46153846],0
r4,1,0.023553,5.12727,[52 11] ; [2 3],[50.02941176 12.97058824] ; [3.97058824 1.02941176],0
a7,1,0.029761,4.72304,[43 20] ; [1 4],[40.76470588 22.23529412] ; [3.23529412 1.76470588],0
p8,1,0.029887,4.715752,[19 41] ; [4 1],[21.23076923 38.76923077] ; [1.76923077 3.23076923],0
a8,1,0.032174,4.589224,[ 5 53] ; [2 3],[ 6.44444444 51.55555556] ; [0.55555556 4.44444444],0
a5,1,0.045876,3.986139,[41 22] ; [1 4],[38.91176471 24.08823529] ; [3.08823529 1.91176471],0
r1,1,0.064354,3.42145,[48 14] ; [2 3],[46.26865672 15.73134328] ; [3.73134328 1.26865672],0
d5,1,0.064354,3.42145,[48 14] ; [2 3],[46.26865672 15.73134328] ; [3.73134328 1.26865672],0
a1,1,0.077828,3.109678,[ 2 61] ; [1 4],[ 2.77941176 60.22058824] ; [0.22058824 4.77941176],0
p9,1,0.092889,2.823582,[45 15] ; [2 3],[43.38461538 16.61538462] ; [3.61538462 1.38461538],0
b4,1,0.093185,2.818468,[37 26] ; [1 4],[35.20588235 27.79411765] ; [2.79411765 2.20588235],0
d1,1,0.125233,2.350617,[35 28] ; [1 4],[33.35294118 29.64705882] ; [2.64705882 2.35294118],0
d3,1,0.125648,2.34546,[45 17] ; [2 3],[43.49253731 18.50746269] ; [3.50746269 1.49253731],0
p4,1,0.133543,2.250829,[28 34] ; [4 1],[29.6119403 32.3880597] ; [2.3880597 2.6119403],0
s7,1,0.257197,1.283783,[32 27] ; [1 3],[30.9047619 28.0952381] ; [2.0952381 1.9047619],0
v4,1,0.260304,1.26714,[59  4] ; [4 1],[58.36764706  4.63235294] ; [4.63235294 0.36764706],0
n4,1,0.287421,1.131663,[28 35] ; [1 4],[26.86764706 36.13235294] ; [2.13235294 2.86764706],0
a3,1,0.335271,0.928429,[39 24] ; [2 3],[37.98529412 25.01470588] ; [3.01470588 1.98529412],0
u3,1,0.359608,0.839262,[20  3] ; [2 1],[19.46153846  3.53846154] ; [2.53846154 0.46153846],0
p3,1,0.390797,0.736462,[25 37] ; [3 2],[25.91044776 36.08955224] ; [2.08955224 2.91044776],0
d2,1,0.443084,0.588281,[23 39] ; [1 4],[22.20895522 39.79104478] ; [1.79104478 3.20895522],0
a4,1,0.584245,0.299423,[20 43] ; [1 4],[19.45588235 43.54411765] ; [1.54411765 3.45588235],0
p10,1,0.587093,0.294907,[41 19] ; [4 1],[41.53846154 18.46153846] ; [3.46153846 1.53846154],0
s4,1,0.589307,0.291429,[18 45] ; [2 3],[18.52941176 44.47058824] ; [1.47058824 3.52941176],0
s5,1,0.605964,0.266095,[18 40] ; [1 4],[17.49206349 40.50793651] ; [1.50793651 3.49206349],0
v3,1,0.605964,0.266095,[18 40] ; [1 4],[17.49206349 40.50793651] ; [1.50793651 3.49206349],0
v2,1,0.640918,0.217544,[29 28] ; [2 3],[28.5 28.5] ; [2.5 2.5],0
v1,1,0.641802,0.216393,[31 30] ; [2 3],[30.5 30.5] ; [2.5 2.5],0
d4,1,0.654402,0.200396,[54  8] ; [4 1],[53.67164179  8.32835821] ; [4.32835821 0.67164179],0
s6,1,0.718818,0.129628,[45 17] ; [4 1],[45.34328358 16.65671642] ; [3.65671642 1.34328358],0
p2,1,0.722882,0.125748,[42 20] ; [3 2],[41.64179104 20.35820896] ; [3.35820896 1.64179104],0
a6,1,0.839446,0.041048,[40 22] ; [3 2],[39.79104478 22.20895522] ; [3.20895522 1.79104478],0
s8,1,0.847231,0.037115,[28 35] ; [2 3],[27.79411765 35.20588235] ; [2.20588235 2.79411765],0
p11,1,0.901046,0.01546,[36 27] ; [3 2],[36.13235294 26.86764706] ; [2.86764706 2.13235294],0
n5,1,0.93273,0.007125,[26 36] ; [2 3],[25.91044776 36.08955224] ; [2.08955224 2.91044776],0
b5,1,0.955714,0.003084,[37 26] ; [3 2],[37.05882353 25.94117647] ; [2.94117647 2.05882353],0
