Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.000127,14.684611,[ 4 25] ; [9 3],[ 9.19512195 19.80487805] ; [3.80487805 8.19512195],1
u1,1,0.075087,3.168164,[ 3 26] ; [4 8],[ 4.95121951 24.04878049] ; [2.04878049 9.95121951],0
v2,1,0.128941,2.305206,[17 12] ; [10  2],[19.09756098  9.90243902] ; [7.90243902 4.09756098],0
b2,1,0.152057,2.051491,[ 8 12] ; [5 2],[ 9.62962963 10.37037037] ; [3.37037037 3.62962963],0
b3,1,0.152057,2.051491,[ 8 12] ; [5 2],[ 9.62962963 10.37037037] ; [3.37037037 3.62962963],0
u3,1,0.164264,1.934524,[3 6] ; [3 1],[4.15384615 4.84615385] ; [1.84615385 2.15384615],0
n4,1,0.167793,1.902551,[23  6] ; [7 5],[21.2195122  7.7804878] ; [8.7804878 3.2195122],0
n5,1,0.168496,1.896278,[21  8] ; [6 6],[19.09756098  9.90243902] ; [7.90243902 4.09756098],0
d2,1,0.184797,1.758616,[18 10] ; [5 7],[16.1 11.9] ; [6.9 5.1],0
u2,1,0.220671,1.5,[3 5] ; [3 1],[4. 4.] ; [2. 2.],0
v1,1,0.249325,1.327083,[15 12] ; [9 3],[16.61538462 10.38461538] ; [7.38461538 4.61538462],0
d1,1,0.251326,1.315915,[20  9] ; [6 6],[18.3902439 10.6097561] ; [7.6097561 4.3902439],0
s8,1,0.261698,1.259752,[ 7 22] ; [5 7],[ 8.48780488 20.51219512] ; [3.51219512 8.48780488],0
a6,1,0.321829,0.981499,[17 12] ; [9 3],[18.3902439 10.6097561] ; [7.6097561 4.3902439],0
s4,1,0.337412,0.920239,[ 2 27] ; [ 2 10],[ 2.82926829 26.17073171] ; [ 1.17073171 10.82926829],0
v3,1,0.342558,0.900833,[11 18] ; [6 5],[12.325 16.675] ; [4.675 6.325],0
a4,1,0.38037,0.769504,[14 15] ; [4 8],[12.73170732 16.26829268] ; [5.26829268 6.73170732],0
d5,1,0.385549,0.752934,[25  4] ; [9 3],[24.04878049  4.95121951] ; [9.95121951 2.04878049],0
r1,1,0.391016,0.73578,[23  6] ; [8 4],[21.92682927  7.07317073] ; [9.07317073 2.92682927],0
p6,1,0.393231,0.728926,[ 9 20] ; [5 6],[10.15 18.85] ; [3.85 7.15],0
p9,1,0.41629,0.660764,[20  9] ; [9 2],[21.025  7.975] ; [7.975 3.025],0
p12,1,0.464694,0.534565,[ 1 28] ; [ 1 10],[ 1.45 27.55] ; [ 0.55 10.45],0
s7,1,0.477916,0.503616,[ 7 21] ; [4 7],[ 7.8974359 20.1025641] ; [3.1025641 7.8974359],0
p3,1,0.498918,0.457237,[15 14] ; [7 4],[15.95 13.05] ; [6.05 4.95],0
a5,1,0.552714,0.352477,[19 10] ; [9 3],[19.80487805  9.19512195] ; [8.19512195 3.80487805],0
p11,1,0.56842,0.325333,[24  5] ; [9 3],[23.34146341  5.65853659] ; [9.65853659 2.34146341],0
a7,1,0.573138,0.31746,[16 12] ; [8 4],[16.8 11.2] ; [7.2 4.8],0
p8,1,0.582626,0.302009,[13 16] ; [6 5],[13.775 15.225] ; [5.225 5.775],0
p2,1,0.584177,0.29953,[24  5] ; [9 1],[24.53846154  4.46153846] ; [8.46153846 1.53846154],0
b1,1,0.699395,0.149102,[14 15] ; [5 7],[13.43902439 15.56097561] ; [5.56097561 6.43902439],0
b5,1,0.712876,0.135421,[ 8 21] ; [4 8],[ 8.48780488 20.51219512] ; [3.51219512 8.48780488],0
p4,1,0.723259,0.125392,[15 14] ; [5 6],[14.5 14.5] ; [5.5 5.5],0
p7,1,0.753801,0.098365,[19 10] ; [6 4],[18.58974359 10.41025641] ; [6.41025641 3.58974359],0
a3,1,0.763285,0.090703,[20  8] ; [8 4],[19.6  8.4] ; [8.4 3.6],0
r4,1,0.767419,0.08747,[23  6] ; [10  2],[23.34146341  5.65853659] ; [9.65853659 2.34146341],0
a2,1,0.812765,0.056103,[ 4 25] ; [ 2 10],[ 4.24390244 24.75609756] ; [ 1.75609756 10.24390244],0
d4,1,0.846758,0.037348,[24  4] ; [10  2],[23.8  4.2] ; [10.2  1.8],0
b4,1,0.943702,0.004987,[19 10] ; [8 4],[19.09756098  9.90243902] ; [7.90243902 4.09756098],0
p5,1,0.962853,0.002169,[ 6 23] ; [2 8],[ 5.94871795 23.05128205] ; [2.05128205 7.94871795],0
n6,1,0.964507,0.00198,[24  5] ; [10  2],[24.04878049  4.95121951] ; [9.95121951 2.04878049],0
d3,1,0.986442,0.000289,[17 12] ; [7 5],[16.97560976 12.02439024] ; [7.02439024 4.97560976],0
