Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,81.060959,[226 109] ; [ 32 110],[181.19496855 153.80503145] ; [76.80503145 65.19496855],1
s3,1,0.0,76.08784,[237  96] ; [ 39 101],[194.30866808 138.69133192] ; [81.69133192 58.30866808],1
s7,1,0.0,57.206192,[216 108] ; [38 97],[179.29411765 144.70588235] ; [74.70588235 60.29411765],1
s5,1,0.0,46.159173,[163 166] ; [ 23 119],[129.92356688 199.07643312] ; [56.07643312 85.92356688],1
s8,1,0.0,45.961486,[201 134] ; [ 37 105],[167.14884696 167.85115304] ; [70.85115304 71.14884696],1
p10,1,5.2e-05,16.380835,[304  28] ; [111  31],[290.67510549  41.32489451] ; [124.32489451  17.67510549],1
s4,1,0.000308,13.021493,[ 71 260] ; [ 11 131],[ 57.38266385 273.61733615] ; [ 24.61733615 117.38266385],1
n5,1,0.000519,12.044351,[285  51] ; [101  41],[271.33054393  64.66945607] ; [114.66945607  27.33054393],1
p9,1,0.001607,9.951202,[306  28] ; [115  26],[296.02947368  37.97052632] ; [124.97052632  16.02947368],0
p5,1,0.003617,8.466589,[ 58 277] ; [ 10 131],[ 47.85714286 287.14285714] ; [ 20.14285714 120.85714286],0
p6,1,0.003712,8.419368,[180 154] ; [55 85],[165.5907173 168.4092827] ; [69.4092827 70.5907173],0
p4,1,0.005306,7.772147,[248  88] ; [86 55],[235.27044025 100.72955975] ; [98.72955975 42.27044025],0
d4,1,0.00634,7.451089,[289  46] ; [108  34],[278.81551363  56.18448637] ; [118.18448637  23.81551363],0
p12,1,0.008014,7.030239,[ 37 298] ; [  5 137],[ 29.49685535 305.50314465] ; [ 12.50314465 129.49685535],0
u1,1,0.010527,6.543442,[ 74 262] ; [ 17 125],[ 63.9665272 272.0334728] ; [ 27.0334728 114.9665272],0
d5,1,0.012946,6.176508,[284  51] ; [106  35],[274.47478992  60.52521008] ; [115.52521008  25.47478992],0
r3,1,0.02299,5.169262,[329   6] ; [134   8],[325.16771488   9.83228512] ; [137.83228512   4.16771488],0
a5,1,0.031422,4.629762,[263  73] ; [98 44],[253.75732218  82.24267782] ; [107.24267782  34.75732218],0
r1,1,0.033631,4.513366,[285  49] ; [109  32],[277.04421053  56.95578947] ; [116.95578947  24.04421053],0
u3,1,0.047496,3.927729,[46 31] ; [19 27],[40.69105691 36.30894309] ; [24.30894309 21.69105691],0
a3,1,0.054157,3.707853,[258  77] ; [96 44],[249.66315789  85.33684211] ; [104.33684211  35.66315789],0
a2,1,0.061527,3.495725,[ 91 245] ; [ 27 115],[ 82.94560669 253.05439331] ; [ 35.05439331 106.94560669],0
n4,1,0.065977,3.38038,[283  52] ; [110  32],[276.00628931  58.99371069] ; [116.99371069  25.00628931],0
d3,1,0.069334,3.298715,[247  89] ; [92 49],[238.79245283  97.20754717] ; [100.20754717  40.79245283],0
n3,1,0.07415,3.188673,[42 15] ; [27  3],[45.20689655 11.79310345] ; [23.79310345  6.20689655],0
a4,1,0.075019,3.16963,[159 175] ; [55 87],[150.15966387 183.84033613] ; [63.84033613 78.15966387],0
a1,1,0.081273,3.039252,[ 23 313] ; [  4 138],[ 18.9790795 317.0209205] ; [  8.0209205 133.9790795],0
v1,1,0.103646,2.648525,[203 128] ; [74 65],[195.0787234 135.9212766] ; [81.9212766 57.0787234],0
b1,1,0.123584,2.371305,[129 207] ; [44 98],[121.60669456 214.39330544] ; [51.39330544 90.60669456],0
p8,1,0.126691,2.332589,[234  99] ; [89 52],[226.91772152 106.08227848] ; [96.08227848 44.91772152],0
p3,1,0.131132,2.279052,[214 122] ; [80 62],[206.66108787 129.33891213] ; [87.33891213 54.66108787],0
r4,1,0.148207,2.090605,[321  15] ; [131  11],[317.72384937  18.27615063] ; [134.27615063   7.72384937],0
b4,1,0.195791,1.673497,[192 144] ; [72 70],[185.57322176 150.42677824] ; [78.42677824 63.57322176],0
r2,1,0.225434,1.469442,[321  11] ; [132   8],[318.63559322  13.36440678] ; [134.36440678   5.63559322],0
u2,1,0.249859,1.324095,[42 34] ; [20 25],[38.94214876 37.05785124] ; [23.05785124 21.94214876],0
a7,1,0.271949,1.20689,[247  88] ; [97 44],[242.10084034  92.89915966] ; [101.89915966  39.10084034],0
s1,1,0.313355,1.016481,[ 10 322] ; [  2 139],[  8.42283298 323.57716702] ; [  3.57716702 137.42283298],0
p1,1,0.462122,0.54075,[ 33 301] ; [ 11 131],[ 30.87394958 303.12605042] ; [ 13.12605042 128.87394958],0
d1,1,0.466978,0.529117,[206 130] ; [82 60],[202.44351464 133.55648536] ; [85.55648536 56.44351464],0
b2,1,0.588517,0.292666,[ 83 127] ; [39 52],[ 85.11627907 124.88372093] ; [36.88372093 54.11627907],0
b3,1,0.588517,0.292666,[ 83 127] ; [39 52],[ 85.11627907 124.88372093] ; [36.88372093 54.11627907],0
n2,1,0.595088,0.282468,[45 13] ; [21  8],[44. 14.] ; [22.  7.],0
n1,1,0.60037,0.274438,[22 36] ; [ 9 19],[20.90697674 37.09302326] ; [10.09302326 17.90697674],0
v3,1,0.616843,0.25033,[147 183] ; [58 80],[144.55128205 185.44871795] ; [60.44871795 77.55128205],0
a8,1,0.640754,0.217757,[ 52 258] ; [ 19 108],[ 50.36613272 259.63386728] ; [ 20.63386728 106.36613272],0
a6,1,0.664942,0.187575,[222 113] ; [97 45],[224.03563941 110.96436059] ; [94.96436059 47.03563941],0
p2,1,0.675008,0.1758,[306  29] ; [128  14],[304.80083857  30.19916143] ; [129.19916143  12.80083857],0
v2,1,0.806693,0.059875,[196 131] ; [85 54],[197.18240343 129.81759657] ; [83.81759657 55.18240343],0
p11,1,0.907912,0.01338,[283  53] ; [119  23],[282.57740586  53.42259414] ; [119.42259414  22.57740586],0
b5,1,0.918543,0.010459,[191 145] ; [80 62],[190.49372385 145.50627615] ; [80.50627615 61.49372385],0
v4,1,0.92074,0.0099,[325  10] ; [138   4],[325.16771488   9.83228512] ; [137.83228512   4.16771488],0
d2,1,0.987297,0.000253,[163 173] ; [69 73],[163.07949791 172.92050209] ; [68.92050209 73.07949791],0
