Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,0.020411,5.376376,[16 11] ; [ 9 22],[11.63793103 15.36206897] ; [13.36206897 17.63793103],0
s8,1,0.040778,4.18522,[15 12] ; [ 9 22],[11.17241379 15.82758621] ; [12.82758621 18.17241379],0
v3,1,0.105315,2.623146,[13 13] ; [ 9 22],[10.03508772 15.96491228] ; [11.96491228 19.03508772],0
r3,1,0.121162,2.40223,[26  1] ; [26  5],[24.20689655  2.79310345] ; [27.79310345  3.20689655],0
n3,1,0.146924,2.103896,[5 2] ; [4 7],[3.5 3.5] ; [5.5 5.5],0
s4,1,0.150855,2.063583,[ 4 23] ; [ 9 20],[ 6.26785714 20.73214286] ; [ 6.73214286 22.26785714],0
b4,1,0.16085,1.966217,[18  9] ; [15 16],[15.36206897 11.63793103] ; [17.63793103 13.36206897],0
d2,1,0.175183,1.838017,[10 17] ; [17 14],[12.56896552 14.43103448] ; [14.43103448 16.56896552],0
v4,1,0.188108,1.732378,[25  2] ; [25  6],[23.27586207  3.72413793] ; [26.72413793  4.27586207],0
s1,1,0.188108,1.732378,[ 2 25] ; [ 6 25],[ 3.72413793 23.27586207] ; [ 4.27586207 26.72413793],0
a3,1,0.223987,1.478645,[19  8] ; [17 14],[16.75862069 10.24137931] ; [19.24137931 11.75862069],0
u3,1,0.224839,1.473214,[3 5] ; [9 5],[4.36363636 3.63636364] ; [7.63636364 6.36363636],0
a8,1,0.245278,1.35,[ 4 20] ; [ 2 28],[ 2.66666667 21.33333333] ; [ 3.33333333 26.66666667],0
a5,1,0.245594,1.348197,[18  9] ; [16 15],[15.82758621 11.17241379] ; [18.17241379 12.82758621],0
b5,1,0.315436,1.007777,[13 14] ; [19 12],[14.89655172 12.10344828] ; [17.10344828 13.89655172],0
s5,1,0.318693,0.994304,[ 8 18] ; [ 6 25],[ 6.38596491 19.61403509] ; [ 7.61403509 23.38596491],0
r4,1,0.35064,0.871138,[22  5] ; [22  9],[20.48275862  6.51724138] ; [23.51724138  7.48275862],0
d4,1,0.35064,0.871138,[22  5] ; [22  9],[20.48275862  6.51724138] ; [23.51724138  7.48275862],0
p10,1,0.356438,0.850405,[10 17] ; [ 8 23],[ 8.37931034 18.62068966] ; [ 9.62068966 21.37931034],0
n6,1,0.356438,0.850405,[17 10] ; [23  8],[18.62068966  8.37931034] ; [21.37931034  9.62068966],0
p7,1,0.360598,0.83581,[17  9] ; [16 14],[15.32142857 10.67857143] ; [17.67857143 12.32142857],0
b3,1,0.400501,0.706823,[ 6 12] ; [ 4 15],[ 4.86486486 13.13513514] ; [ 5.13513514 13.86486486],0
b2,1,0.400501,0.706823,[ 6 12] ; [ 4 15],[ 4.86486486 13.13513514] ; [ 5.13513514 13.86486486],0
a4,1,0.432554,0.615956,[ 7 20] ; [11 20],[ 8.37931034 18.62068966] ; [ 9.62068966 21.37931034],0
s7,1,0.486543,0.484162,[15 11] ; [13 14],[13.73584906 12.26415094] ; [14.26415094 12.73584906],0
d3,1,0.500645,0.453568,[18  9] ; [18 13],[16.75862069 10.24137931] ; [19.24137931 11.75862069],0
u2,1,0.512091,0.429792,[4 4] ; [9 5],[4.72727273 3.27272727] ; [8.27272727 5.72727273],0
d5,1,0.529894,0.394594,[18  9] ; [23  8],[19.0862069  7.9137931] ; [21.9137931  9.0862069],0
d1,1,0.585783,0.296979,[12 15] ; [16 15],[13.03448276 13.96551724] ; [14.96551724 16.03448276],0
a6,1,0.585783,0.296979,[15 12] ; [15 16],[13.96551724 13.03448276] ; [16.03448276 14.96551724],0
n1,1,0.610689,0.259174,[2 3] ; [3 8],[1.5625 3.4375] ; [3.4375 7.5625],0
a7,1,0.635099,0.225209,[14 13] ; [18 13],[14.89655172 12.10344828] ; [17.10344828 13.89655172],0
p8,1,0.635099,0.225209,[13 14] ; [13 18],[12.10344828 14.89655172] ; [13.89655172 17.10344828],0
n5,1,0.65825,0.195657,[15 12] ; [19 12],[15.82758621 11.17241379] ; [18.17241379 12.82758621],0
p2,1,0.670862,0.180595,[18  9] ; [19 12],[17.22413793  9.77586207] ; [19.77586207 11.22413793],0
p6,1,0.677911,0.172487,[ 8 18] ; [ 8 23],[ 7.29824561 18.70175439] ; [ 8.70175439 22.29824561],0
p11,1,0.734535,0.114988,[16 11] ; [17 14],[15.36206897 11.63793103] ; [17.63793103 13.36206897],0
s3,1,0.750343,0.101243,[21  6] ; [23  8],[20.48275862  6.51724138] ; [23.51724138  7.48275862],0
