Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,39.901028,[309  25] ; [4 7],[303.02028986  30.97971014] ; [9.97971014 1.02028986],1
r1,1,0.000981,10.86391,[279  54] ; [5 6],[274.91860465  58.08139535] ; [9.08139535 1.91860465],1
v4,1,0.007179,7.227505,[321  10] ; [9 2],[319.38596491  11.61403509] ; [10.61403509  0.38596491],0
s1,1,0.011063,6.455141,[ 11 321] ; [2 9],[ 12.58309038 319.41690962] ; [ 0.41690962 10.58309038],0
r2,1,0.011587,6.373057,[318  11] ; [9 2],[316.42058824  12.57941176] ; [10.57941176  0.42058824],0
d4,1,0.02973,4.724817,[288  44] ; [7 4],[285.5393586  46.4606414] ; [9.4606414 1.5393586],0
n4,1,0.03624,4.385752,[288  46] ; [7 4],[285.5942029  48.4057971] ; [9.4057971 1.5942029],0
p9,1,0.03808,4.301437,[302  29] ; [8 3],[300.02923977  30.97076023] ; [9.97076023 1.02923977],0
p10,1,0.043593,4.072266,[302  30] ; [8 3],[300.05830904  31.94169096] ; [9.94169096 1.05830904],0
n6,1,0.057316,3.613402,[300  32] ; [8 3],[298.12244898  33.87755102] ; [9.87755102 1.12244898],0
d5,1,0.073743,3.19768,[279  53] ; [7 4],[276.82798834  55.17201166] ; [9.17201166 1.82798834],0
s6,1,0.075833,3.152024,[277  53] ; [7 4],[274.83870968  55.16129032] ; [9.16129032 1.83870968],0
v2,1,0.081587,3.032998,[202 122] ; [4 7],[199.2358209 124.7641791] ; [6.7641791 4.2358209],0
b5,1,0.085418,2.95867,[186 148] ; [9 2],[188.7826087 145.2173913] ; [6.2173913 4.7826087],0
p3,1,0.107641,2.588522,[201 131] ; [4 7],[198.42565598 133.57434402] ; [6.57434402 4.42565598],0
p2,1,0.155984,2.012734,[291  42] ; [8 3],[289.43895349  43.56104651] ; [9.56104651 1.43895349],0
p7,1,0.169944,1.883434,[245  79] ; [5 4],[243.24324324  80.75675676] ; [6.75675676 2.24324324],0
b1,1,0.183641,1.76791,[117 217] ; [6 5],[119.07826087 214.92173913] ; [3.92173913 7.07826087],0
d1,1,0.183641,1.76791,[217 117] ; [5 6],[214.92173913 119.07826087] ; [7.07826087 3.92173913],0
n3,1,0.192032,1.701961,[42 14] ; [3 3],[40.64516129 15.35483871] ; [4.35483871 1.64516129],0
s4,1,0.203194,1.619264,[ 68 264] ; [4 7],[ 69.6909621 262.3090379] ; [2.3090379 8.6909621],0
s8,1,0.239321,1.384588,[235  96] ; [6 5],[233.24853801  97.75146199] ; [7.75146199 3.24853801],0
s5,1,0.243796,1.358512,[145 177] ; [3 8],[143.11111111 178.88888889] ; [4.88888889 6.11111111],0
u1,1,0.260179,1.267803,[ 79 255] ; [ 1 10],[ 77.44927536 256.55072464] ; [2.55072464 8.44927536],0
p4,1,0.299472,1.076545,[230 102] ; [6 5],[228.43148688 103.56851312] ; [7.56851312 3.43148688],0
b3,1,0.363982,0.824108,[110 137] ; [3 7],[108.60311284 138.39688716] ; [4.39688716 5.60311284],0
b2,1,0.363982,0.824108,[110 137] ; [3 7],[108.60311284 138.39688716] ; [4.39688716 5.60311284],0
a5,1,0.368222,0.809658,[267  67] ; [10  1],[268.16811594  65.83188406] ; [8.83188406 2.16811594],0
p5,1,0.394591,0.724746,[ 57 272] ; [3 8],[ 58.05882353 270.94117647] ; [1.94117647 9.05882353],0
s2,1,0.540693,0.374257,[240  93] ; [7 4],[239.10174419  93.89825581] ; [7.89825581 3.10174419],0
d2,1,0.555821,0.346992,[182 151] ; [7 4],[182.95639535 150.04360465] ; [6.04360465 4.95639535],0
p6,1,0.564002,0.332822,[150 178] ; [6 5],[150.9380531 177.0619469] ; [5.0619469 5.9380531],0
b4,1,0.588002,0.293476,[185 149] ; [7 4],[185.87826087 148.12173913] ; [6.12173913 4.87826087],0
a6,1,0.65512,0.199505,[220 112] ; [8 3],[220.68804665 111.31195335] ; [7.31195335 3.68804665],0
s3,1,0.676261,0.174366,[250  80] ; [7 3],[249.44117647  80.55882353] ; [7.55882353 2.44117647],0
v1,1,0.751563,0.100222,[191 131] ; [6 5],[190.49249249 131.50750751] ; [6.50750751 4.49249249],0
a7,1,0.754023,0.098181,[228 106] ; [8 3],[228.47536232 105.52463768] ; [7.52463768 3.47536232],0
p12,1,0.806237,0.060164,[ 38 293] ; [ 1 10],[ 37.74561404 293.25438596] ; [1.25438596 9.74561404],0
v3,1,0.829346,0.046458,[157 165] ; [5 6],[156.64864865 165.35135135] ; [5.35135135 5.64864865],0
p8,1,0.836739,0.042464,[198 129] ; [7 4],[198.32840237 128.67159763] ; [6.67159763 4.32840237],0
a4,1,0.850113,0.035711,[161 172] ; [5 6],[160.69186047 172.30813953] ; [5.30813953 5.69186047],0
n1,1,0.867662,0.027765,[26 30] ; [3 3],[26.19354839 29.80645161] ; [2.80645161 3.19354839],0
a3,1,0.9053,0.014154,[277  56] ; [9 2],[276.85465116  56.14534884] ; [9.14534884 1.85465116],0
d3,1,0.910697,0.01258,[237  96] ; [8 3],[237.16569767  95.83430233] ; [7.83430233 3.16569767],0
n5,1,0.926565,0.008495,[276  57] ; [9 2],[275.88662791  57.11337209] ; [9.11337209 1.88662791],0
p1,1,0.954167,0.003303,[ 32 301] ; [ 1 10],[ 31.94476744 301.05523256] ; [1.05523256 9.94476744],0
a2,1,0.9668,0.001732,[ 93 241] ; [3 8],[ 92.93913043 241.06086957] ; [3.06086957 7.93913043],0
