Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,118.709907,[108 160] ; [264  51],[171.0051458  96.9948542] ; [200.9948542 114.0051458],1
p8,1,0.0,52.518093,[102 162] ; [214  97],[145.08521739 118.91478261] ; [170.91478261 140.08521739],1
p6,1,0.0,34.292979,[ 73 194] ; [160 152],[107.44559585 159.55440415] ; [125.55440415 186.44559585],1
p7,1,0.0,31.850579,[140 120] ; [238  74],[171.81818182  88.18181818] ; [206.18181818 105.81818182],1
p5,1,1e-06,23.946549,[ 16 253] ; [ 62 251],[ 36.05154639 232.94845361] ; [ 41.94845361 271.05154639],1
p10,1,4.2e-05,16.786135,[203  64] ; [279  35],[221.50430293  45.49569707] ; [260.49569707  53.50430293],1
p9,1,0.000207,13.766596,[208  58] ; [280  33],[224.19343696  41.80656304] ; [263.80656304  49.19343696],1
v3,1,0.000226,13.604779,[ 92 166] ; [156 149],[113.64831261 144.35168739] ; [134.35168739 170.64831261],1
u1,1,0.000724,11.427338,[ 44 227] ; [ 88 227],[ 61.0443686 209.9556314] ; [ 70.9556314 244.0443686],1
s5,1,0.000976,10.872711,[ 76 186] ; [128 174],[ 94.76595745 167.23404255] ; [109.23404255 192.76595745],1
s7,1,0.001966,9.581196,[126 135] ; [181 114],[144.11330935 116.88669065] ; [162.88669065 132.11330935],0
p2,1,0.002227,9.352473,[216  55] ; [279  35],[229.30769231  41.69230769] ; [265.69230769  48.30769231],0
p12,1,0.004156,8.214226,[ 15 254] ; [ 39 273],[ 25.00172117 243.99827883] ; [ 28.99827883 283.00172117],0
s8,1,0.004903,7.914813,[116 154] ; [170 141],[132.90877797 137.09122203] ; [153.09122203 157.90877797],0
v1,1,0.007003,7.272073,[137 129] ; [193 115],[152.92682927 113.07317073] ; [177.07317073 130.92682927],0
r4,1,0.008299,6.967685,[253  18] ; [308   7],[259.43856655  11.56143345] ; [301.56143345  13.43856655],0
v2,1,0.008386,6.949098,[136 120] ; [198 111],[151.33451327 104.66548673] ; [182.66548673 126.33451327],0
n6,1,0.008592,6.905669,[227  42] ; [288  27],[237.21746575  31.78253425] ; [277.78253425  37.21746575],0
a3,1,0.021492,5.286484,[191  78] ; [248  65],[202.90549828  66.09450172] ; [236.09450172  76.90549828],0
b1,1,0.021657,5.273144,[ 96 175] ; [141 174],[109.60238908 161.39761092] ; [127.39761092 187.60238908],0
d2,1,0.022053,5.241581,[132 136] ; [185 130],[145.72212693 122.27787307] ; [171.27787307 143.72212693],0
d1,1,0.025452,4.992884,[160 111] ; [214 101],[172.95904437  98.04095563] ; [201.04095563 113.95904437],0
v4,1,0.034506,4.469436,[254  15] ; [307   7],[258.8490566  10.1509434] ; [302.1509434  11.8490566],0
s2,1,0.044726,4.02895,[130 136] ; [178 133],[141.98960139 124.01039861] ; [166.01039861 144.98960139],0
n5,1,0.049238,3.86723,[223  46] ; [279  36],[231.22945205  37.77054795] ; [270.77054795  44.22945205],0
s4,1,0.051786,3.782658,[ 31 235] ; [ 54 256],[ 39.25347222 226.74652778] ; [ 45.74652778 264.25347222],0
p11,1,0.052727,3.752543,[211  60] ; [265  50],[220.12969283  50.87030717] ; [255.87030717  59.12969283],0
p1,1,0.069892,3.285555,[ 19 250] ; [ 36 278],[ 25.37735849 243.62264151] ; [ 29.62264151 284.37735849],0
a5,1,0.082336,3.018177,[209  62] ; [261  54],[217.35494881  53.64505119] ; [252.64505119  62.35494881],0
u4,1,0.083948,2.986769,[  4 267] ; [ 12 303],[  7.39931741 263.60068259] ; [  8.60068259 306.39931741],0
b3,1,0.100366,2.699711,[ 58 109] ; [ 90 119],[ 65.73404255 101.26595745] ; [ 82.26595745 126.73404255],0
b2,1,0.100366,2.699711,[ 58 109] ; [ 90 119],[ 65.73404255 101.26595745] ; [ 82.26595745 126.73404255],0
s6,1,0.11391,2.499117,[180  88] ; [224  82],[188.6271777  79.3728223] ; [215.3728223  90.6271777],0
a2,1,0.13088,2.282032,[ 69 202] ; [ 98 217],[ 77.23037543 193.76962457] ; [ 89.76962457 225.23037543],0
n3,1,0.146376,2.109619,[43 22] ; [34  9],[46.34259259 18.65740741] ; [30.65740741 12.34259259],0
r2,1,0.182785,1.774835,[258  10] ; [307   6],[260.61962134   7.38037866] ; [304.38037866   8.61962134],0
u3,1,0.188633,1.728263,[44 36] ; [44 23],[47.89115646 32.10884354] ; [40.10884354 26.89115646],0
a6,1,0.195521,1.675522,[181  89] ; [226  88],[188.16780822  81.83219178] ; [218.83219178  95.16780822],0
d5,1,0.210778,1.566075,[221  49] ; [269  45],[226.54109589  43.45890411] ; [263.45890411  50.54109589],0
b5,1,0.214741,1.539174,[166 105] ; [177 138],[158.62286689 112.37713311] ; [184.37713311 130.62286689],0
a4,1,0.23709,1.397815,[129 140] ; [166 148],[136.11492281 132.88507719] ; [158.88507719 155.11492281],0
d4,1,0.248211,1.333345,[221  48] ; [269  45],[226.08919383  42.91080617] ; [263.91080617  50.08919383],0
a8,1,0.26226,1.256788,[ 46 197] ; [ 43 239],[ 41.19428571 201.80571429] ; [ 47.80571429 234.19428571],0
s1,1,0.285826,1.139177,[ 13 250] ; [ 10 303],[ 10.50173611 252.49826389] ; [ 12.49826389 300.50173611],0
s3,1,0.296627,1.089296,[148 115] ; [189 123],[154.14086957 108.85913043] ; [182.85913043 129.14086957],0
a1,1,0.449068,0.573004,[ 11 260] ; [ 17 298],[ 12.94880546 258.05119454] ; [ 15.05119454 299.94880546],0
b4,1,0.469902,0.522207,[162 109] ; [179 136],[157.69795222 113.30204778] ; [183.30204778 131.69795222],0
r3,1,0.564082,0.332686,[258  11] ; [303  10],[259.29381443   9.70618557] ; [301.70618557  11.29381443],0
n1,1,0.615987,0.251548,[29 37] ; [21 22],[30.27522936 35.72477064] ; [19.72477064 23.27522936],0
a7,1,0.690418,0.158633,[200  70] ; [228  86],[197.87671233  72.12328767] ; [230.12328767  83.87671233],0
u2,1,0.728976,0.120054,[42 36] ; [38 29],[43.03448276 34.96551724] ; [36.96551724 30.03448276],0
d3,1,0.854813,0.033482,[193  77] ; [223  92],[192.  78.] ; [224.  91.],0
n2,1,0.917263,0.010791,[50 18] ; [32 11],[50.23423423 17.76576577] ; [31.76576577 11.23423423],0
