Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v4,1,0.000966,10.890808,[20 19] ; [32  5],[26.68421053 12.31578947] ; [25.31578947 11.68421053],1
p9,1,0.001398,10.207839,[11 23] ; [26 11],[17.71830986 16.28169014] ; [19.28169014 17.71830986],0
r3,1,0.003846,8.355209,[18 21] ; [29  8],[24.11842105 14.88157895] ; [22.88157895 14.11842105],0
p4,1,0.007345,7.186632,[ 8 31] ; [18 18],[13.52 25.48] ; [12.48 23.52],0
a3,1,0.007749,7.090491,[25 14] ; [12 24],[19.24 19.76] ; [17.76 18.24],0
s2,1,0.008677,6.888036,[ 7 32] ; [17 20],[12.31578947 26.68421053] ; [11.68421053 25.31578947],0
b3,1,0.008989,6.824945,[16 11] ; [ 2 11],[12.15 14.85] ; [5.85 7.15],0
b2,1,0.008989,6.824945,[16 11] ; [ 2 11],[12.15 14.85] ; [5.85 7.15],0
a5,1,0.011084,6.451836,[24 15] ; [12 25],[18.47368421 20.52631579] ; [17.52631579 19.47368421],0
r4,1,0.011312,6.415579,[10 29] ; [20 17],[15.39473684 23.60526316] ; [14.60526316 22.39473684],0
s5,1,0.011614,6.368863,[ 4 34] ; [12 22],[ 8.44444444 29.55555556] ; [ 7.55555556 26.44444444],0
p6,1,0.028081,4.823104,[ 3 34] ; [10 26],[ 6.5890411 30.4109589] ; [ 6.4109589 29.5890411],0
n6,1,0.033305,4.530051,[18 21] ; [26 11],[22.57894737 16.42105263] ; [21.42105263 15.57894737],0
v1,1,0.047156,3.939815,[ 8 31] ; [15 21],[11.96 27.04] ; [11.04 24.96],0
u2,1,0.048001,3.909963,[ 2 12] ; [11 13],[4.78947368 9.21052632] ; [ 8.21052632 15.78947368],0
p1,1,0.05601,3.651761,[ 6 33] ; [ 1 36],[ 3.59210526 35.40789474] ; [ 3.40789474 33.59210526],0
s6,1,0.067082,3.353021,[ 8 31] ; [14 21],[11.59459459 27.40540541] ; [10.40540541 24.59459459],0
p7,1,0.068014,3.33032,[12 27] ; [19 18],[15.90789474 23.09210526] ; [15.09210526 21.90789474],0
b5,1,0.090509,2.865295,[20 19] ; [26 11],[23.60526316 15.39473684] ; [22.39473684 14.60526316],0
p10,1,0.090956,2.857368,[10 27] ; [17 20],[13.5 23.5] ; [13.5 23.5],0
n3,1,0.095547,2.778345,[ 5 10] ; [9 5],[7.24137931 7.75862069] ; [6.75862069 7.24137931],0
p3,1,0.117683,2.447886,[ 9 29] ; [15 22],[12.16 25.84] ; [11.84 25.16],0
d1,1,0.121395,2.399226,[16 23] ; [ 9 28],[12.82894737 26.17105263] ; [12.17105263 24.82894737],0
s7,1,0.129716,2.295895,[ 5 31] ; [10 25],[ 7.6056338 28.3943662] ; [ 7.3943662 27.6056338],0
n1,1,0.153046,2.041629,[7 8] ; [ 3 11],[5.17241379 9.82758621] ; [4.82758621 9.17241379],0
a4,1,0.159684,1.977214,[15 23] ; [ 9 28],[12.16 25.84] ; [11.84 25.16],0
d2,1,0.193158,1.693363,[19 19] ; [13 24],[16.21333333 21.78666667] ; [15.78666667 21.21333333],0
r2,1,0.206089,1.598687,[25 12] ; [29  7],[27.36986301  9.63013699] ; [26.63013699  9.36986301],0
d5,1,0.217322,1.52197,[25 14] ; [18 18],[22.36 16.64] ; [20.64 15.36],0
u3,1,0.237923,1.392857,[ 3 11] ; [10 15],[4.66666667 9.33333333] ; [ 8.33333333 16.66666667],0
p8,1,0.324585,0.970384,[ 6 32] ; [ 9 27],[ 7.7027027 30.2972973] ; [ 7.2972973 28.7027027],0
n2,1,0.340405,0.908906,[7 8] ; [9 5],[8.27586207 6.72413793] ; [7.72413793 6.27586207],0
s4,1,0.342478,0.901133,[ 7 32] ; [10 27],[ 8.72368421 30.27631579] ; [ 8.27631579 28.72368421],0
d3,1,0.34503,0.891652,[18 21] ; [20 15],[20.02702703 18.97297297] ; [17.97297297 17.02702703],0
b4,1,0.366696,0.814832,[16 23] ; [19 18],[17.96052632 21.03947368] ; [17.03947368 19.96052632],0
v3,1,0.373472,0.792081,[ 7 31] ; [10 27],[ 8.61333333 29.38666667] ; [ 8.38666667 28.61333333],0
a6,1,0.491147,0.474012,[21 18] ; [17 20],[19.5 19.5] ; [18.5 18.5],0
s3,1,0.508599,0.436948,[13 25] ; [15 21],[14.37837838 23.62162162] ; [13.62162162 22.37837838],0
d4,1,0.50891,0.436307,[24 15] ; [20 17],[22.57894737 16.42105263] ; [21.42105263 15.57894737],0
b1,1,0.50891,0.436307,[24 15] ; [20 17],[22.57894737 16.42105263] ; [21.42105263 15.57894737],0
a8,1,0.576129,0.312534,[ 2 36] ; [ 3 32],[ 2.60273973 35.39726027] ; [ 2.39726027 32.60273973],0
u1,1,0.600449,0.274319,[ 2 37] ; [ 3 34],[ 2.56578947 36.43421053] ; [ 2.43421053 34.56578947],0
v2,1,0.741997,0.108379,[10 28] ; [11 26],[10.64 27.36] ; [10.36 26.64],0
a2,1,0.78637,0.073456,[ 5 34] ; [ 4 33],[ 4.61842105 34.38157895] ; [ 4.38157895 32.61842105],0
n5,1,0.836412,0.042636,[22 17] ; [20 17],[21.55263158 17.44736842] ; [20.44736842 16.55263158],0
a7,1,0.911656,0.01231,[19 20] ; [18 18],[19.24 19.76] ; [17.76 18.24],0
n4,1,0.985499,0.00033,[21 18] ; [20 17],[21.03947368 17.96052632] ; [19.96052632 17.03947368],0
