Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,61.642103,[31 40] ; [136  12],[54.14155251 16.85844749] ; [112.85844749  35.14155251],1
r2,1,1e-06,24.237336,[50 20] ; [138   7],[61.20930233  8.79069767] ; [126.79069767  18.20930233],1
v4,1,1.7e-05,18.47848,[52 18] ; [139   8],[61.61290323  8.38709677] ; [129.38709677  17.61290323],1
n6,1,1.8e-05,18.416684,[51 20] ; [137  10],[61.2293578  9.7706422] ; [126.7706422  20.2293578],1
s5,1,4.1e-05,16.847071,[11 57] ; [65 79],[24.37735849 43.62264151] ; [51.62264151 92.37735849],1
d4,1,7.9e-05,15.589988,[38 33] ; [116  30],[50.38709677 20.61290323] ; [103.61290323  42.38709677],1
r3,1,8.4e-05,15.476533,[51 20] ; [136  12],[60.62557078 10.37442922] ; [126.37442922  21.62557078],1
d5,1,0.000155,14.308088,[39 32] ; [117  30],[50.80733945 20.19266055] ; [105.19266055  41.80733945],1
s6,1,0.000169,14.145896,[31 38] ; [103  41],[43.4084507 25.5915493] ; [90.5915493 53.4084507],1
s8,1,0.000338,12.848384,[21 50] ; [82 66],[33.39269406 37.60730594] ; [69.60730594 78.39269406],1
p7,1,0.001176,10.527574,[32 38] ; [99 45],[42.85046729 27.14953271] ; [88.14953271 55.85046729],0
p2,1,0.001238,10.432362,[44 25] ; [122  24],[53.2744186 15.7255814] ; [112.7255814  33.2744186],0
p10,1,0.001624,9.932844,[45 24] ; [123  23],[53.91627907 15.08372093] ; [114.08372093  31.91627907],0
a3,1,0.002518,9.127823,[40 31] ; [113  35],[49.60273973 21.39726027] ; [103.39726027  44.60273973],0
p3,1,0.00377,8.391212,[22 48] ; [77 70],[31.93548387 38.06451613] ; [67.06451613 79.93548387],0
a5,1,0.004259,8.169775,[38 33] ; [108  40],[47.33333333 23.66666667] ; [98.66666667 49.33333333],0
v3,1,0.006423,7.427666,[19 51] ; [68 78],[28.19444444 41.80555556] ; [58.80555556 87.19444444],0
v1,1,0.006638,7.368375,[27 43] ; [84 60],[36.30841121 33.69158879] ; [74.69158879 69.30841121],0
b2,1,0.007903,7.055279,[13 34] ; [50 48],[20.42068966 26.57931034] ; [42.57931034 55.42068966],0
b3,1,0.007903,7.055279,[13 34] ; [50 48],[20.42068966 26.57931034] ; [42.57931034 55.42068966],0
d1,1,0.008677,6.888053,[24 47] ; [78 70],[33.06849315 37.93150685] ; [68.93150685 79.06849315],0
d3,1,0.009258,6.772458,[20 51] ; [69 79],[28.85388128 42.14611872] ; [60.14611872 87.85388128],0
p8,1,0.010604,6.53054,[24 45] ; [78 68],[32.73488372 36.26511628] ; [69.26511628 76.73488372],0
s7,1,0.016878,5.709,[28 40] ; [84 59],[36.09478673 31.90521327] ; [75.90521327 67.09478673],0
s2,1,0.019602,5.447003,[25 46] ; [76 70],[33.04608295 37.95391705] ; [67.95391705 78.04608295],0
s3,1,0.024234,5.077785,[30 41] ; [86 61],[37.77981651 33.22018349] ; [78.22018349 68.77981651],0
u3,1,0.028476,4.799013,[ 7 24] ; [17 18],[11.27272727 19.72727273] ; [12.72727273 22.27272727],0
n4,1,0.040375,4.202068,[56 15] ; [132  16],[60.94977169 10.05022831] ; [127.05022831  20.94977169],0
p11,1,0.04644,3.965572,[49 22] ; [120  28],[54.78995434 16.21004566] ; [114.21004566  33.78995434],0
v2,1,0.048844,3.880707,[24 43] ; [72 71],[30.62857143 36.37142857] ; [65.37142857 77.62857143],0
u2,1,0.050734,3.817038,[ 9 22] ; [18 16],[12.87692308 18.12307692] ; [14.12307692 19.87692308],0
p4,1,0.094364,2.798302,[32 38] ; [85 62],[37.74193548 32.25806452] ; [79.25806452 67.74193548],0
p6,1,0.15603,2.012284,[19 48] ; [56 90],[23.5915493 43.4084507] ; [51.4084507 94.5915493],0
n3,1,0.15937,1.980194,[22  8] ; [21 16],[19.25373134 10.74626866] ; [23.74626866 13.25373134],0
p9,1,0.163045,1.945751,[52 16] ; [124  23],[55.66511628 12.33488372] ; [120.33488372  26.66511628],0
p1,1,0.184285,1.762724,[ 8 63] ; [  9 138],[ 5.53669725 65.46330275] ; [ 11.46330275 135.53669725],0
a8,1,0.204694,1.608559,[ 5 62] ; [ 19 122],[ 7.73076923 59.26923077] ; [ 16.26923077 124.73076923],0
p12,1,0.220514,1.50102,[ 3 67] ; [ 13 132],[ 5.20930233 64.79069767] ; [ 10.79069767 134.20930233],0
n1,1,0.244844,1.352486,[14 15] ; [13 25],[11.68656716 17.31343284] ; [15.31343284 22.68656716],0
b5,1,0.257444,1.282448,[36 35] ; [63 85],[32.09589041 38.90410959] ; [66.90410959 81.09589041],0
d2,1,0.330025,0.9488,[31 38] ; [77 71],[34.34101382 34.65898618] ; [73.65898618 74.34101382],0
u1,1,0.363806,0.824711,[ 3 68] ; [ 11 137],[ 4.53881279 66.46118721] ; [  9.46118721 138.53881279],0
p5,1,0.375611,0.785018,[ 8 63] ; [ 23 123],[10.14285714 60.85714286] ; [ 20.85714286 125.14285714],0
s1,1,0.487263,0.482564,[ 2 69] ; [  7 138],[ 2.95833333 68.04166667] ; [  6.04166667 138.95833333],0
b4,1,0.509232,0.435645,[35 36] ; [80 68],[37.28310502 33.71689498] ; [77.71689498 70.28310502],0
s4,1,0.600109,0.274832,[11 60] ; [ 27 120],[12.37614679 58.62385321] ; [ 25.62385321 121.37614679],0
a4,1,0.613718,0.254796,[27 43] ; [62 85],[28.70967742 41.29032258] ; [60.29032258 86.70967742],0
a1,1,0.63135,0.230234,[ 5 66] ; [  8 140],[ 4.21461187 66.78538813] ; [  8.78538813 139.21461187],0
n2,1,0.888714,0.019581,[21  9] ; [26 12],[20.73529412  9.26470588] ; [26.26470588 11.73529412],0
a2,1,0.934673,0.006719,[ 6 65] ; [ 13 135],[ 6.15981735 64.84018265] ; [ 12.84018265 135.15981735],0
a6,1,0.958327,0.00273,[29 42] ; [61 87],[29.17808219 41.82191781] ; [60.82191781 87.17808219],0
b1,1,0.996844,1.6e-05,[35 36] ; [73 75],[35.01369863 35.98630137] ; [72.98630137 75.01369863],0
