Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.00019,13.924608,[44  6] ; [2 5],[40.35087719  9.64912281] ; [5.64912281 1.35087719],1
a7,1,0.006255,7.475354,[34 16] ; [1 6],[30.70175439 19.29824561] ; [4.29824561 2.70175439],0
a5,1,0.009001,6.822715,[33 17] ; [1 6],[29.8245614 20.1754386] ; [4.1754386 2.8245614],0
n5,1,0.030048,4.706571,[29 21] ; [1 6],[26.31578947 23.68421053] ; [3.68421053 3.31578947],0
b4,1,0.042821,4.102449,[34 16] ; [2 5],[31.57894737 18.42105263] ; [4.42105263 2.57894737],0
r1,1,0.047974,3.910898,[39 11] ; [3 4],[36.84210526 13.15789474] ; [5.15789474 1.84210526],0
a3,1,0.061249,3.503238,[26 24] ; [1 6],[23.68421053 26.31578947] ; [3.31578947 3.68421053],0
v2,1,0.068314,3.323077,[25 24] ; [1 6],[22.75 26.25] ; [3.25 3.75],0
p11,1,0.075596,3.157125,[25 25] ; [1 6],[22.80701754 27.19298246] ; [3.19298246 3.80701754],0
r3,1,0.096709,2.758992,[46  4] ; [5 2],[44.73684211  5.26315789] ; [6.26315789 0.73684211],0
d2,1,0.11145,2.533539,[23 27] ; [1 6],[21.05263158 28.94736842] ; [2.94736842 4.05263158],0
a8,1,0.128287,2.313113,[ 1 43] ; [1 6],[ 1.7254902 42.2745098] ; [0.2745098 6.7254902],0
v4,1,0.160882,1.965918,[45  5] ; [5 2],[43.85964912  6.14035088] ; [6.14035088 0.85964912],0
n3,1,0.382733,0.761905,[11  3] ; [1 1],[10.5  3.5] ; [1.5 0.5],0
a6,1,0.389578,0.74026,[30 20] ; [3 4],[28.94736842 21.05263158] ; [4.05263158 2.94736842],0
n4,1,0.420973,0.647597,[36 14] ; [4 3],[35.0877193 14.9122807] ; [4.9122807 2.0877193],0
v1,1,0.438727,0.59961,[22 28] ; [2 5],[21.05263158 28.94736842] ; [2.94736842 4.05263158],0
d1,1,0.438727,0.59961,[22 28] ; [2 5],[21.05263158 28.94736842] ; [2.94736842 4.05263158],0
s8,1,0.484018,0.489796,[13 36] ; [1 6],[12.25 36.75] ; [1.75 5.25],0
s2,1,0.506176,0.441964,[21 27] ; [4 3],[21.81818182 26.18181818] ; [3.18181818 3.81818182],0
p10,1,0.566171,0.329131,[12 38] ; [1 6],[11.40350877 38.59649123] ; [1.59649123 5.40350877],0
p5,1,0.581905,0.303165,[ 4 46] ; [1 6],[ 4.38596491 45.61403509] ; [0.61403509 6.38596491],0
p7,1,0.601921,0.272109,[30 19] ; [5 2],[30.625 18.375] ; [4.375 2.625],0
s5,1,0.605493,0.26679,[11 37] ; [1 6],[10.47272727 37.52727273] ; [1.52727273 5.47272727],0
b1,1,0.645599,0.211494,[33 17] ; [4 3],[32.45614035 17.54385965] ; [4.54385965 2.45614035],0
d4,1,0.697949,0.150614,[39 11] ; [5 2],[38.59649123 11.40350877] ; [5.40350877 1.59649123],0
p2,1,0.699711,0.148772,[32 18] ; [5 2],[32.45614035 17.54385965] ; [4.54385965 2.45614035],0
s3,1,0.761708,0.091954,[25 24] ; [4 3],[25.375 23.625] ; [3.625 3.375],0
u2,1,0.794381,0.067926,[ 9 14] ; [2 4],[ 8.72413793 14.27586207] ; [2.27586207 3.72413793],0
s4,1,0.81554,0.054422,[12 37] ; [2 5],[12.25 36.75] ; [1.75 5.25],0
n6,1,0.828758,0.046784,[33 16] ; [5 2],[33.25 15.75] ; [4.75 2.25],0
v3,1,0.836139,0.042781,[19 30] ; [3 4],[19.25 29.75] ; [2.75 4.25],0
s6,1,0.839488,0.041026,[26 23] ; [4 3],[26.25 22.75] ; [3.75 3.25],0
n1,1,0.848936,0.036281,[6 8] ; [1 1],[6.125 7.875] ; [0.875 1.125],0
u3,1,0.854813,0.033482,[13 11] ; [3 3],[12.8 11.2] ; [3.2 2.8],0
p8,1,0.875748,0.024449,[23 27] ; [3 4],[22.80701754 27.19298246] ; [3.19298246 3.80701754],0
s7,1,0.884959,0.020934,[14 32] ; [2 4],[14.15384615 31.84615385] ; [1.84615385 4.15384615],0
b5,1,0.885255,0.020826,[30 20] ; [4 3],[29.8245614 20.1754386] ; [4.1754386 2.8245614],0
d3,1,0.954488,0.003257,[28 22] ; [4 3],[28.07017544 21.92982456] ; [3.92982456 3.07017544],0
p6,1,0.959923,0.002525,[13 34] ; [2 5],[13.05555556 33.94444444] ; [1.94444444 5.05555556],0
d5,1,0.974861,0.000993,[36 14] ; [5 2],[35.96491228 14.03508772] ; [5.03508772 1.96491228],0
