Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.038142,4.298684,[6 6] ; [ 2 13],[3.55555556 8.44444444] ; [ 4.44444444 10.55555556],0
p7,1,0.040403,4.200882,[7 5] ; [ 3 12],[4.44444444 7.55555556] ; [5.55555556 9.44444444],0
p6,1,0.040403,4.200882,[7 5] ; [ 3 12],[4.44444444 7.55555556] ; [5.55555556 9.44444444],0
a6,1,0.096104,2.769034,[7 5] ; [ 4 11],[4.88888889 7.11111111] ; [6.11111111 8.88888889],0
r2,1,0.100348,2.7,[6 6] ; [12  3],[8. 4.] ; [10.  5.],0
b2,1,0.111017,2.539683,[ 2 10] ; [4 4],[3.6 8.4] ; [2.4 5.6],0
b3,1,0.111017,2.539683,[ 2 10] ; [4 4],[3.6 8.4] ; [2.4 5.6],0
n5,1,0.136519,2.216761,[9 3] ; [7 8],[7.11111111 4.88888889] ; [8.88888889 6.11111111],0
d5,1,0.182698,1.775543,[9 3] ; [14  1],[10.22222222  1.77777778] ; [12.77777778  2.22222222],0
n1,1,0.186858,1.742222,[1 2] ; [4 1],[1.875 1.125] ; [3.125 1.875],0
a4,1,0.193931,1.6875,[7 5] ; [ 5 10],[5.33333333 6.66666667] ; [6.66666667 8.33333333],0
p3,1,0.212183,1.556471,[6 6] ; [ 4 11],[4.44444444 7.55555556] ; [5.55555556 9.44444444],0
p2,1,0.246671,1.342059,[9 3] ; [8 7],[7.55555556 4.44444444] ; [9.44444444 5.55555556],0
d2,1,0.246671,1.342059,[9 3] ; [8 7],[7.55555556 4.44444444] ; [9.44444444 5.55555556],0
p8,1,0.26501,1.242394,[5 7] ; [ 3 11],[3.69230769 8.30769231] ; [4.30769231 9.69230769],0
b5,1,0.298698,1.08,[8 4] ; [7 8],[6.66666667 5.33333333] ; [8.33333333 6.66666667],0
n4,1,0.326109,0.964286,[10  2] ; [10  5],[8.88888889 3.11111111] ; [11.11111111  3.88888889],0
s5,1,0.332474,0.939239,[2 9] ; [5 9],[3.08 7.92] ; [ 3.92 10.08],0
r4,1,0.343446,0.897527,[5 7] ; [9 6],[6.22222222 5.77777778] ; [7.77777778 7.22222222],0
s7,1,0.382677,0.762085,[5 6] ; [ 4 10],[3.96 7.04] ; [5.04 8.96],0
a5,1,0.411314,0.675,[9 3] ; [9 6],[8. 4.] ; [10.  5.],0
p11,1,0.411314,0.675,[9 3] ; [9 6],[8. 4.] ; [10.  5.],0
n6,1,0.411314,0.675,[9 3] ; [9 6],[8. 4.] ; [10.  5.],0
b4,1,0.432111,0.617143,[8 4] ; [12  3],[8.88888889 3.11111111] ; [11.11111111  3.88888889],0
d4,1,0.438058,0.601364,[9 3] ; [13  2],[9.77777778 2.22222222] ; [12.22222222  2.77777778],0
p4,1,0.483522,0.490909,[8 4] ; [8 7],[7.11111111 4.88888889] ; [8.88888889 6.11111111],0
v3,1,0.484118,0.489574,[5 7] ; [ 4 10],[4.15384615 7.84615385] ; [4.84615385 9.15384615],0
s6,1,0.500352,0.454189,[8 3] ; [9 6],[7.19230769 3.80769231] ; [9.80769231 5.19230769],0
p9,1,0.500352,0.454189,[8 3] ; [9 6],[7.19230769 3.80769231] ; [9.80769231 5.19230769],0
s2,1,0.530236,0.393939,[5 6] ; [ 5 10],[4.23076923 6.76923077] ; [5.76923077 9.23076923],0
d3,1,0.603332,0.27,[6 6] ; [9 6],[6.66666667 5.33333333] ; [8.33333333 6.66666667],0
d1,1,0.603332,0.27,[6 6] ; [9 6],[6.66666667 5.33333333] ; [8.33333333 6.66666667],0
a8,1,0.691545,0.157418,[ 1 10] ; [ 2 12],[1.32 9.68] ; [ 1.68 12.32],0
a3,1,0.721501,0.127059,[8 4] ; [9 6],[7.55555556 4.44444444] ; [9.44444444 5.55555556],0
u2,1,0.77816,0.079365,[1 3] ; [2 4],[1.2 2.8] ; [1.8 4.2],0
s3,1,0.780914,0.077355,[6 5] ; [9 6],[6.34615385 4.65384615] ; [8.65384615 6.34615385],0
r1,1,0.795012,0.0675,[7 5] ; [8 7],[6.66666667 5.33333333] ; [8.33333333 6.66666667],0
a7,1,0.795012,0.0675,[7 5] ; [8 7],[6.66666667 5.33333333] ; [8.33333333 6.66666667],0
s4,1,0.80857,0.058696,[ 2 10] ; [ 2 13],[ 1.77777778 10.22222222] ; [ 2.22222222 12.77777778],0
p10,1,0.850646,0.035455,[7 4] ; [9 6],[6.76923077 4.23076923] ; [9.23076923 5.76923077],0
b1,1,0.86324,0.02967,[6 6] ; [8 7],[6.22222222 5.77777778] ; [7.77777778 7.22222222],0
p12,1,0.869482,0.027,[ 1 11] ; [ 1 14],[ 0.88888889 11.11111111] ; [ 1.11111111 13.88888889],0
