Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.003417,8.570298,[ 8 45] ; [3 1],[10.22807018 42.77192982] ; [0.77192982 3.22807018],0
p7,1,0.004814,7.948161,[ 8 42] ; [3 1],[10.18518519 39.81481481] ; [0.81481481 3.18518519],0
p3,1,0.051666,3.786557,[ 7 46] ; [2 2],[ 8.36842105 44.63157895] ; [0.63157895 3.36842105],0
p9,1,0.05577,3.658905,[14 35] ; [3 1],[15.71698113 33.28301887] ; [1.28301887 2.71698113],0
p4,1,0.081531,3.034114,[ 8 44] ; [2 2],[ 9.28571429 42.71428571] ; [0.71428571 3.28571429],0
s6,1,0.106617,2.603662,[ 9 44] ; [2 2],[10.22807018 42.77192982] ; [0.77192982 3.22807018],0
p8,1,0.112768,2.514996,[ 9 43] ; [2 2],[10.21428571 41.78571429] ; [0.78571429 3.21428571],0
s5,1,0.127575,2.321766,[ 4 49] ; [1 2],[ 4.73214286 48.26785714] ; [0.26785714 2.73214286],0
v4,1,0.129076,2.303579,[19 33] ; [3 1],[20.42857143 31.57142857] ; [1.57142857 2.42857143],0
s7,1,0.164915,1.928571,[10 40] ; [2 2],[11.11111111 38.88888889] ; [0.88888889 3.11111111],0
v2,1,0.207578,1.588235,[16 35] ; [2 1],[17. 34.] ; [1. 2.],0
d1,1,0.221063,1.497454,[23 30] ; [3 1],[24.1754386 28.8245614] ; [1.8245614 2.1754386],0
b5,1,0.221063,1.497454,[23 30] ; [3 1],[24.1754386 28.8245614] ; [1.8245614 2.1754386],0
s8,1,0.234114,1.415693,[ 4 49] ; [1 3],[ 4.64912281 48.35087719] ; [0.35087719 3.64912281],0
d3,1,0.283001,1.152622,[25 28] ; [3 1],[26.03508772 26.96491228] ; [1.96491228 2.03508772],0
a7,1,0.299387,1.076923,[25 27] ; [3 1],[26. 26.] ; [2. 2.],0
p11,1,0.311419,1.024649,[14 39] ; [2 2],[14.87719298 38.12280702] ; [1.12280702 2.87719298],0
s3,1,0.324872,0.969231,[14 38] ; [2 2],[14.85714286 37.14285714] ; [1.14285714 2.85714286],0
a6,1,0.390661,0.736885,[28 25] ; [3 1],[28.8245614 24.1754386] ; [2.1754386 1.8245614],0
n1,1,0.45195,0.565757,[13 16] ; [1 3],[12.3030303 16.6969697] ; [1.6969697 2.3030303],0
d2,1,0.453899,0.560897,[29 23] ; [3 1],[29.71428571 22.28571429] ; [2.28571429 1.71428571],0
n5,1,0.481115,0.496334,[35 17] ; [2 2],[34.35714286 17.64285714] ; [2.64285714 1.35714286],0
p10,1,0.481115,0.496334,[17 35] ; [2 2],[17.64285714 34.35714286] ; [1.35714286 2.64285714],0
s4,1,0.512637,0.42868,[ 7 46] ; [1 3],[ 7.43859649 45.56140351] ; [0.56140351 3.43859649],0
s1,1,0.52511,0.403846,[ 7 45] ; [1 3],[ 7.42857143 44.57142857] ; [0.57142857 3.42857143],0
a4,1,0.543783,0.368573,[21 31] ; [1 3],[20.42857143 31.57142857] ; [1.57142857 2.42857143],0
n4,1,0.592034,0.287179,[33 19] ; [2 2],[32.5 19.5] ; [2.5 1.5],0
d5,1,0.610625,0.259265,[33 20] ; [3 1],[33.47368421 19.52631579] ; [2.52631579 1.47368421],0
n3,1,0.683178,0.16657,[11 17] ; [2 2],[11.375 16.625] ; [1.625 2.375],0
a5,1,0.683323,0.166409,[32 21] ; [2 2],[31.61403509 21.38596491] ; [2.38596491 1.61403509],0
a3,1,0.695506,0.15319,[34 18] ; [3 1],[34.35714286 17.64285714] ; [2.64285714 1.35714286],0
n6,1,0.730464,0.118686,[21 30] ; [2 2],[21.32727273 29.67272727] ; [1.67272727 2.32727273],0
b4,1,0.855078,0.033358,[29 24] ; [2 2],[28.8245614 24.1754386] ; [2.1754386 1.8245614],0
r1,1,0.869666,0.026923,[15 37] ; [1 3],[14.85714286 37.14285714] ; [1.14285714 2.85714286],0
b1,1,0.912953,0.01195,[28 25] ; [2 2],[27.89473684 25.10526316] ; [2.10526316 1.89473684],0
v3,1,1.0,0.0,[13 39] ; [1 3],[13. 39.] ; [1. 3.],0
v1,1,1.0,0.0,[13 39] ; [1 3],[13. 39.] ; [1. 3.],0
