Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d4,1,0.032439,4.575163,[10 15] ; [8 2],[12.85714286 12.14285714] ; [5.14285714 4.85714286],0
a3,1,0.032577,4.567873,[12 13] ; [8 1],[14.70588235 10.29411765] ; [5.29411765 3.70588235],0
a4,1,0.040147,4.211667,[ 8 17] ; [7 3],[10.71428571 14.28571429] ; [4.28571429 5.71428571],0
d1,1,0.075927,3.15,[ 5 20] ; [5 5],[ 7.14285714 17.85714286] ; [2.85714286 7.14285714],0
a2,1,0.092903,2.823333,[ 2 23] ; [3 7],[ 3.57142857 21.42857143] ; [1.42857143 8.57142857],0
n5,1,0.194924,1.68,[16  9] ; [4 6],[14.28571429 10.71428571] ; [5.71428571 4.28571429],0
a5,1,0.194924,1.68,[ 9 16] ; [6 4],[10.71428571 14.28571429] ; [4.28571429 5.71428571],0
d3,1,0.194924,1.68,[ 9 16] ; [6 4],[10.71428571 14.28571429] ; [4.28571429 5.71428571],0
b2,1,0.216522,1.527273,[8 6] ; [2 5],[6.66666667 7.33333333] ; [3.33333333 3.66666667],0
b3,1,0.216522,1.527273,[8 6] ; [2 5],[6.66666667 7.33333333] ; [3.33333333 3.66666667],0
b4,1,0.237884,1.393092,[12 13] ; [7 3],[13.57142857 11.42857143] ; [5.42857143 4.57142857],0
b1,1,0.26012,1.268116,[15 10] ; [8 2],[16.42857143  8.57142857] ; [6.57142857 3.42857143],0
p2,1,0.26012,1.268116,[10 15] ; [2 8],[ 8.57142857 16.42857143] ; [3.42857143 6.57142857],0
v3,1,0.349575,0.875,[ 6 19] ; [1 9],[ 5. 20.] ; [2. 8.],0
s3,1,0.381768,0.765,[ 6 18] ; [4 6],[ 7.05882353 16.94117647] ; [2.94117647 7.05882353],0
n2,1,0.387094,0.748052,[4 7] ; [4 3],[4.88888889 6.11111111] ; [3.11111111 3.88888889],0
a7,1,0.392227,0.732026,[11 14] ; [6 4],[12.14285714 12.85714286] ; [4.85714286 5.14285714],0
p9,1,0.39269,0.730595,[11 13] ; [3 7],[ 9.88235294 14.11764706] ; [4.11764706 5.88235294],0
a8,1,0.436887,0.604444,[ 1 24] ; [1 8],[ 1.47058824 23.52941176] ; [0.52941176 8.47058824],0
d2,1,0.445009,0.583333,[11 14] ; [3 7],[10. 15.] ; [4. 6.],0
b5,1,0.445009,0.583333,[ 9 16] ; [5 5],[10. 15.] ; [4. 6.],0
p5,1,0.510104,0.433854,[ 1 23] ; [1 9],[ 1.41176471 22.58823529] ; [0.58823529 9.41176471],0
d5,1,0.521075,0.411765,[12 13] ; [6 4],[12.85714286 12.14285714] ; [5.14285714 4.85714286],0
p10,1,0.538394,0.378524,[ 7 17] ; [4 6],[ 7.76470588 16.23529412] ; [3.23529412 6.76470588],0
p8,1,0.573687,0.316552,[ 3 21] ; [2 8],[ 3.52941176 20.47058824] ; [1.47058824 8.52941176],0
u3,1,0.591208,0.288462,[4 9] ; [1 1],[4.33333333 8.66666667] ; [0.66666667 1.33333333],0
n1,1,0.628745,0.233766,[5 6] ; [4 3],[5.5 5.5] ; [3.5 3.5],0
p7,1,0.632142,0.229167,[ 6 18] ; [3 6],[ 6.54545455 17.45454545] ; [2.45454545 6.54545455],0
s6,1,0.646767,0.21,[ 4 21] ; [1 9],[ 3.57142857 21.42857143] ; [1.42857143 8.57142857],0
s4,1,0.646767,0.21,[ 4 21] ; [1 9],[ 3.57142857 21.42857143] ; [1.42857143 8.57142857],0
v1,1,0.73549,0.11413,[ 9 16] ; [3 7],[ 8.57142857 16.42857143] ; [3.42857143 6.57142857],0
a6,1,0.74753,0.103618,[11 14] ; [5 5],[11.42857143 13.57142857] ; [4.57142857 5.42857143],0
n4,1,0.74753,0.103618,[14 11] ; [5 5],[13.57142857 11.42857143] ; [5.42857143 4.57142857],0
p3,1,0.776675,0.08046,[ 4 21] ; [2 8],[ 4.28571429 20.71428571] ; [1.71428571 8.28571429],0
v4,1,0.828969,0.046667,[11 14] ; [4 6],[10.71428571 14.28571429] ; [4.28571429 5.71428571],0
s2,1,0.848572,0.036458,[ 2 23] ; [1 9],[ 2.14285714 22.85714286] ; [0.85714286 9.14285714],0
s1,1,0.848572,0.036458,[ 2 23] ; [1 9],[ 2.14285714 22.85714286] ; [0.85714286 9.14285714],0
s8,1,0.848572,0.036458,[ 2 23] ; [1 9],[ 2.14285714 22.85714286] ; [0.85714286 9.14285714],0
s5,1,0.866579,0.028226,[ 3 22] ; [1 9],[ 2.85714286 22.14285714] ; [1.14285714 8.85714286],0
p4,1,0.866579,0.028226,[ 3 22] ; [1 9],[ 2.85714286 22.14285714] ; [1.14285714 8.85714286],0
s7,1,0.880212,0.022711,[ 4 20] ; [1 6],[ 3.87096774 20.12903226] ; [1.12903226 5.87096774],0
r2,1,0.891284,0.018681,[15  9] ; [6 4],[14.82352941  9.17647059] ; [6.17647059 3.82352941],0
n3,1,0.913906,0.011688,[5 6] ; [3 4],[4.88888889 6.11111111] ; [3.11111111 3.88888889],0
u2,1,0.919154,0.010302,[6 7] ; [1 1],[6.06666667 6.93333333] ; [0.93333333 1.06666667],0
a1,1,1.0,0.0,[ 5 20] ; [2 8],[ 5. 20.] ; [2. 8.],0
p11,1,1.0,0.0,[ 5 20] ; [2 8],[ 5. 20.] ; [2. 8.],0
