Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000597,11.785714,[11 22] ; [21  6],[17.6 15.4] ; [14.4 12.6],1
u3,1,0.006459,7.417582,[12  6] ; [1 8],[8.66666667 9.33333333] ; [4.33333333 4.66666667],0
p8,1,0.012749,6.203543,[11 20] ; [ 2 24],[ 7.07017544 23.92982456] ; [ 5.92982456 20.07017544],0
p6,1,0.051491,3.792228,[11 21] ; [ 3 22],[ 7.85964912 24.14035088] ; [ 6.14035088 18.85964912],0
a1,1,0.066934,3.356643,[ 2 31] ; [ 6 21],[ 4.4 28.6] ; [ 3.6 23.4],0
a5,1,0.076972,3.127706,[12 21] ; [16 11],[15.4 17.6] ; [12.6 14.4],0
a3,1,0.100366,2.699725,[15 18] ; [18  9],[18.15 14.85] ; [14.85 12.15],0
a8,1,0.108223,2.579985,[ 1 31] ; [ 4 23],[ 2.71186441 29.28813559] ; [ 2.28813559 24.71186441],0
a2,1,0.134796,2.23638,[ 2 31] ; [ 5 22],[ 3.85 29.15] ; [ 3.15 23.85],0
d2,1,0.137121,2.209979,[12 21] ; [15 12],[14.85 18.15] ; [12.15 14.85],0
r3,1,0.147759,2.095238,[22 11] ; [13 14],[19.25 13.75] ; [15.75 11.25],0
s4,1,0.158201,1.991342,[10 23] ; [ 4 23],[ 7.7 25.3] ; [ 6.3 20.7],0
d1,1,0.270912,1.212121,[ 9 24] ; [11 16],[11. 22.] ; [ 9. 18.],0
p10,1,0.272286,1.205195,[18 15] ; [10 15],[15.93103448 17.06896552] ; [12.06896552 12.93103448],0
v4,1,0.339005,0.91419,[23 10] ; [15 11],[21.25423729 11.74576271] ; [16.74576271  9.25423729],0
a6,1,0.373333,0.792541,[17 16] ; [17 10],[18.7 14.3] ; [15.3 11.7],0
s2,1,0.387219,0.747656,[12 21] ; [ 7 20],[10.45 22.55] ; [ 8.55 18.45],0
p11,1,0.405268,0.692641,[17 16] ; [11 16],[15.4 17.6] ; [12.6 14.4],0
a4,1,0.418581,0.654296,[ 9 24] ; [10 17],[10.45 22.55] ; [ 8.55 18.45],0
a7,1,0.436275,0.606061,[18 15] ; [12 15],[16.5 16.5] ; [13.5 13.5],0
p5,1,0.455691,0.556458,[ 1 31] ; [ 2 25],[ 1.62711864 30.37288136] ; [ 1.37288136 25.62711864],0
b4,1,0.466479,0.530303,[14 19] ; [14 13],[15.4 17.6] ; [12.6 14.4],0
r4,1,0.481321,0.495868,[10 23] ; [ 6 21],[ 8.8 24.2] ; [ 7.2 19.8],0
v3,1,0.481384,0.495726,[ 4 28] ; [ 5 21],[ 4.96551724 27.03448276] ; [ 4.03448276 21.96551724],0
d5,1,0.510569,0.4329,[18 15] ; [17 10],[19.25 13.75] ; [15.75 11.25],0
r2,1,0.569295,0.323864,[21 12] ; [17  7],[22. 11.] ; [16.  8.],0
u2,1,0.585957,0.296703,[10  8] ; [4 5],[9.33333333 8.66666667] ; [4.66666667 4.33333333],0
s8,1,0.592366,0.286664,[ 8 25] ; [ 5 22],[ 7.15 25.85] ; [ 5.85 21.15],0
p1,1,0.646932,0.20979,[ 5 28] ; [ 3 24],[ 4.4 28.6] ; [ 3.6 23.4],0
p4,1,0.652214,0.20312,[12 21] ; [ 8 18],[11.18644068 21.81355932] ; [ 8.81355932 17.18644068],0
p3,1,0.655021,0.199628,[ 7 25] ; [ 7 19],[ 7.72413793 24.27586207] ; [ 6.27586207 19.72413793],0
n1,1,0.682046,0.167832,[6 7] ; [6 5],[6.5 6.5] ; [5.5 5.5],0
s7,1,0.718825,0.129621,[10 22] ; [ 7 19],[ 9.37931034 22.62068966] ; [ 7.62068966 18.37931034],0
v1,1,0.729159,0.119885,[12 21] ; [ 8 17],[11.37931034 21.62068966] ; [ 8.62068966 16.37931034],0
b5,1,0.754969,0.097403,[17 16] ; [15 12],[17.6 15.4] ; [14.4 12.6],0
s3,1,0.809001,0.058426,[15 18] ; [11 15],[14.54237288 18.45762712] ; [11.45762712 14.54237288],0
s5,1,0.827553,0.047455,[ 6 27] ; [ 4 21],[ 5.68965517 27.31034483] ; [ 4.31034483 20.68965517],0
p2,1,0.847381,0.037041,[18 15] ; [13 12],[17.63793103 15.36206897] ; [13.36206897 11.63793103],0
v2,1,0.889971,0.019138,[10 23] ; [ 8 17],[10.24137931 22.75862069] ; [ 7.75862069 17.24137931],0
n3,1,0.898768,0.016184,[9 5] ; [8 4],[9.15384615 4.84615385] ; [7.84615385 4.15384615],0
n2,1,0.898768,0.016184,[9 5] ; [8 4],[9.15384615 4.84615385] ; [7.84615385 4.15384615],0
d4,1,0.91563,0.011223,[20 13] ; [16 11],[19.8 13.2] ; [16.2 10.8],0
p9,1,0.941882,0.005315,[20 13] ; [16 10],[20.13559322 12.86440678] ; [15.86440678 10.13559322],0
p7,1,0.956332,0.002998,[14 17] ; [12 15],[13.89655172 17.10344828] ; [12.10344828 14.89655172],0
b1,1,0.957055,0.0029,[21 12] ; [17 10],[20.9 12.1] ; [17.1  9.9],0
s6,1,0.957055,0.0029,[12 21] ; [10 17],[12.1 20.9] ; [ 9.9 17.1],0
d3,1,0.957312,0.002865,[14 18] ; [12 15],[14.10169492 17.89830508] ; [11.89830508 15.10169492],0
b3,1,1.0,0.0,[ 7 14] ; [ 6 12],[ 7. 14.] ; [ 6. 12.],0
b2,1,1.0,0.0,[ 7 14] ; [ 6 12],[ 7. 14.] ; [ 6. 12.],0
