Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.009023,6.818182,[18  4] ; [4 7],[14.66666667  7.33333333] ; [7.33333333 3.66666667],0
p10,1,0.016135,5.788067,[18  3] ; [5 6],[15.09375  5.90625] ; [7.90625 3.09375],0
n6,1,0.016135,5.788067,[18  3] ; [5 6],[15.09375  5.90625] ; [7.90625 3.09375],0
s2,1,0.102322,2.668975,[10 11] ; [2 9],[ 7.875 13.125] ; [4.125 6.875],0
p6,1,0.12471,2.357143,[10 12] ; [2 9],[ 8. 14.] ; [4. 7.],0
a5,1,0.12471,2.357143,[16  6] ; [5 6],[14.  8.] ; [7. 4.],0
p4,1,0.138011,2.2,[14  8] ; [4 7],[12. 10.] ; [6. 5.],0
p9,1,0.151317,2.058924,[18  3] ; [7 4],[16.40625  4.59375] ; [8.59375 2.40625],0
b3,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
b2,1,0.166337,1.915646,[ 3 11] ; [4 4],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
p3,1,0.213024,1.550752,[11 11] ; [3 8],[ 9.33333333 12.66666667] ; [4.66666667 6.33333333],0
v2,1,0.218143,1.516544,[13  9] ; [4 7],[11.33333333 10.66666667] ; [5.66666667 5.33333333],0
a6,1,0.218143,1.516544,[13  9] ; [4 7],[11.33333333 10.66666667] ; [5.66666667 5.33333333],0
s8,1,0.284005,1.147826,[ 8 14] ; [2 9],[ 6.66666667 15.33333333] ; [3.33333333 7.66666667],0
a4,1,0.29627,1.090909,[ 6 16] ; [5 6],[ 7.33333333 14.66666667] ; [3.66666667 7.33333333],0
p8,1,0.324756,0.969697,[ 7 15] ; [5 5],[ 8.25 13.75] ; [3.75 6.25],0
r3,1,0.371332,0.799201,[18  3] ; [8 3],[17.0625  3.9375] ; [8.9375 2.0625],0
b4,1,0.442695,0.589286,[13  9] ; [8 3],[14.  8.] ; [7. 4.],0
a3,1,0.442695,0.589286,[13  9] ; [8 3],[14.  8.] ; [7. 4.],0
a7,1,0.458318,0.55,[11 11] ; [7 4],[12. 10.] ; [6. 5.],0
r4,1,0.458318,0.55,[ 9 13] ; [6 5],[10. 12.] ; [5. 6.],0
v1,1,0.458318,0.55,[11 11] ; [4 7],[10. 12.] ; [5. 6.],0
r1,1,0.458318,0.55,[11 11] ; [7 4],[12. 10.] ; [6. 5.],0
a8,1,0.488422,0.48,[ 4 16] ; [1 9],[ 3.33333333 16.66666667] ; [1.66666667 8.33333333],0
d5,1,0.592177,0.286957,[16  6] ; [7 4],[15.33333333  6.66666667] ; [7.66666667 3.33333333],0
d1,1,0.601508,0.272727,[ 8 14] ; [3 8],[ 7.33333333 14.66666667] ; [3.66666667 7.33333333],0
s5,1,0.610163,0.259938,[ 6 15] ; [2 8],[ 5.41935484 15.58064516] ; [2.58064516 7.41935484],0
s6,1,0.610863,0.25892,[11  9] ; [5 6],[10.32258065  9.67741935] ; [5.67741935 5.32258065],0
d3,1,0.618402,0.24812,[12 10] ; [7 4],[12.66666667  9.33333333] ; [6.33333333 4.66666667],0
p7,1,0.622301,0.242647,[10 12] ; [6 5],[10.66666667 11.33333333] ; [5.33333333 5.66666667],0
a2,1,0.706063,0.142241,[ 3 19] ; [ 1 10],[ 2.66666667 19.33333333] ; [1.33333333 9.66666667],0
p5,1,0.706063,0.142241,[ 3 19] ; [ 1 10],[ 2.66666667 19.33333333] ; [1.33333333 9.66666667],0
s3,1,0.709749,0.138528,[11 10] ; [5 6],[10.5 10.5] ; [5.5 5.5],0
s4,1,0.73137,0.117857,[ 3 19] ; [2 9],[ 3.33333333 18.66666667] ; [1.66666667 9.33333333],0
d4,1,0.788821,0.071739,[15  7] ; [8 3],[15.33333333  6.66666667] ; [7.66666667 3.33333333],0
p11,1,0.794003,0.068182,[15  7] ; [7 4],[14.66666667  7.33333333] ; [7.33333333 3.66666667],0
d2,1,0.801106,0.063462,[ 9 13] ; [4 7],[ 8.66666667 13.33333333] ; [4.33333333 6.66666667],0
b5,1,0.803316,0.06203,[13  9] ; [6 5],[12.66666667  9.33333333] ; [6.33333333 4.66666667],0
b1,1,0.803316,0.06203,[13  9] ; [6 5],[12.66666667  9.33333333] ; [6.33333333 4.66666667],0
s7,1,1.0,0.0,[ 6 14] ; [3 7],[ 6. 14.] ; [3. 7.],0
n2,1,1.0,0.0,[2 2] ; [2 2],[2. 2.] ; [2. 2.],0
r2,1,1.0,0.0,[12 10] ; [6 5],[12. 10.] ; [6. 5.],0
