Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,26.909985,[44 50] ; [130  36],[62.90769231 31.09230769] ; [111.09230769  54.90769231],1
v4,1,0.0,26.298121,[70 29] ; [154  10],[84.31939163 14.68060837] ; [139.68060837  24.31939163],1
p7,1,1e-06,23.731722,[17 81] ; [77 86],[35.29501916 62.70498084] ; [ 58.70498084 104.29501916],1
p11,1,2e-06,22.271678,[42 57] ; [119  47],[60.14716981 38.85283019] ; [100.85283019  65.14716981],1
r3,1,4e-06,21.122408,[72 27] ; [153  11],[84.69581749 14.30418251] ; [140.30418251  23.69581749],1
p4,1,6e-06,20.549106,[18 79] ; [77 89],[35.03802281 61.96197719] ; [ 59.96197719 106.03802281],1
p10,1,1e-05,19.563381,[43 53] ; [120  46],[59.72519084 36.27480916] ; [103.27480916  62.72519084],1
r4,1,5.9e-05,16.130966,[62 37] ; [140  26],[75.46415094 23.53584906] ; [126.53584906  39.46415094],1
s2,1,8.9e-05,15.362152,[22 76] ; [77 88],[36.88973384 61.11026616] ; [ 62.11026616 102.88973384],1
s3,1,0.000147,14.405568,[32 65] ; [95 71],[46.84030418 50.15969582] ; [80.15969582 85.84030418],1
b1,1,0.000401,12.527947,[56 43] ; [ 57 109],[42.21509434 56.78490566] ; [70.78490566 95.21509434],1
p6,1,0.001184,10.515859,[ 8 90] ; [ 40 126],[17.81818182 80.18181818] ; [ 30.18181818 135.81818182],0
a1,1,0.003024,8.793128,[11 88] ; [  4 162],[ 5.60377358 93.39622642] ; [  9.39622642 156.60377358],0
a6,1,0.006158,7.503539,[54 44] ; [119  47],[64.21969697 33.78030303] ; [108.78030303  57.21969697],0
s6,1,0.007592,7.127273,[39 60] ; [93 72],[49.5 49.5] ; [82.5 82.5],0
p3,1,0.014552,5.969911,[17 82] ; [ 51 115],[25.40377358 73.59622642] ; [ 42.59622642 123.40377358],0
d3,1,0.021163,5.313343,[53 45] ; [112  52],[61.71755725 36.28244275] ; [103.28244275  60.71755725],0
a7,1,0.033669,4.51145,[58 41] ; [117  47],[65.87452471 33.12547529] ; [109.12547529  54.87452471],0
n6,1,0.039253,4.2499,[66 33] ; [129  36],[73.125 25.875] ; [121.875  43.125],0
n3,1,0.046701,3.956119,[23 18] ; [45 15],[27.6039604 13.3960396] ; [40.3960396 19.6039604],0
r1,1,0.052546,3.758291,[60 39] ; [119  46],[67.125 31.875] ; [111.875  53.125],0
s1,1,0.064572,3.415872,[ 7 91] ; [  4 161],[ 4.09885932 93.90114068] ; [  6.90114068 158.09885932],0
r2,1,0.096779,2.757831,[80 17] ; [147  17],[84.36398467 12.63601533] ; [142.63601533  21.36398467],0
p1,1,0.109957,2.554839,[ 9 90] ; [  7 158],[ 6. 93.] ; [ 10. 155.],0
s7,1,0.129148,2.302721,[28 65] ; [63 96],[33.58333333 59.41666667] ; [ 57.41666667 101.58333333],0
p12,1,0.131349,2.276486,[ 6 93] ; [  4 162],[ 3.73584906 95.26415094] ; [  6.26415094 159.73584906],0
d5,1,0.140621,2.171155,[68 30] ; [128  37],[73.03422053 24.96577947] ; [122.96577947  42.03422053],0
u3,1,0.215717,1.532634,[15 22] ; [28 24],[17.87640449 19.12359551] ; [25.12359551 26.87640449],0
a5,1,0.224005,1.478526,[57 42] ; [108  58],[61.64150943 37.35849057] ; [103.35849057  62.64150943],0
s5,1,0.243426,1.360644,[19 75] ; [ 43 118],[22.85490196 71.14509804] ; [ 39.14509804 121.85490196],0
n1,1,0.291064,1.114694,[19 24] ; [20 39],[16.44117647 26.55882353] ; [22.55882353 36.44117647],0
n2,1,0.313434,1.016152,[27 18] ; [41 18],[29.42307692 15.57692308] ; [38.57692308 20.42307692],0
b5,1,0.331134,0.944458,[53 46] ; [99 67],[56.78490566 42.21509434] ; [95.21509434 70.78490566],0
u1,1,0.356993,0.848445,[12 87] ; [ 27 139],[14.56981132 84.43018868] ; [ 24.43018868 141.56981132],0
d2,1,0.368409,0.809024,[48 48] ; [73 92],[44.50574713 51.49425287] ; [76.49425287 88.50574713],0
s8,1,0.408062,0.68444,[24 75] ; [ 48 118],[26.89811321 72.10188679] ; [ 45.10188679 120.89811321],0
a3,1,0.424737,0.63717,[62 36] ; [113  53],[64.96212121 33.03787879] ; [110.03787879  55.96212121],0
u2,1,0.547933,0.361033,[16 20] ; [26 25],[17.37931034 18.62068966] ; [24.62068966 26.37931034],0
v2,1,0.554434,0.349434,[32 61] ; [61 99],[34.18577075 58.81422925] ; [ 58.81422925 101.18577075],0
n5,1,0.592852,0.285912,[63 35] ; [100  64],[60.96946565 37.03053435] ; [102.03053435  61.96946565],0
v3,1,0.639045,0.219994,[24 68] ; [ 38 124],[22.45669291 69.54330709] ; [ 39.54330709 122.45669291],0
d1,1,0.715673,0.132676,[49 50] ; [86 80],[50.43396226 48.56603774] ; [84.56603774 81.43396226],0
s4,1,0.796201,0.066701,[20 79] ; [ 31 133],[19.19771863 79.80228137] ; [ 31.80228137 132.19771863],0
n4,1,0.813105,0.055895,[66 33] ; [113  53],[66.87169811 32.12830189] ; [112.12830189  53.87169811],0
b4,1,0.840824,0.040337,[59 40] ; [101  65],[59.77358491 39.22641509] ; [100.22641509  65.77358491],0
a2,1,0.863966,0.029353,[20 79] ; [ 35 131],[20.54716981 78.45283019] ; [ 34.45283019 131.54716981],0
d4,1,0.955862,0.003063,[75 23] ; [126  38],[75.18320611 22.81679389] ; [125.81679389  38.18320611],0
b3,1,0.957593,0.002827,[24 40] ; [33 56],[23.84313725 40.15686275] ; [33.15686275 55.84313725],0
b2,1,0.957593,0.002827,[24 40] ; [33 56],[23.84313725 40.15686275] ; [33.15686275 55.84313725],0
a4,1,0.957902,0.002786,[41 57] ; [70 96],[41.20454545 56.79545455] ; [69.79545455 96.20454545],0
a8,1,0.991263,0.00012,[ 9 87] ; [ 14 136],[ 8.97560976 87.02439024] ; [ 14.02439024 135.97560976],0
p5,1,0.993297,7.1e-05,[ 3 96] ; [  5 161],[ 2.98867925 96.01132075] ; [  5.01132075 160.98867925],0
