Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.010081,6.620574,[25 10] ; [1 5],[22.19512195 12.80487805] ; [3.80487805 2.19512195],0
n4,1,0.014864,5.932551,[29  7] ; [2 4],[26.57142857  9.42857143] ; [4.42857143 1.57142857],0
n2,1,0.052808,3.75,[15  5] ; [1 3],[13.33333333  6.66666667] ; [2.66666667 1.33333333],0
a5,1,0.061369,3.5,[26 10] ; [2 4],[24. 12.] ; [4. 2.],0
u3,1,0.094381,2.798017,[2 9] ; [3 2],[3.4375 7.5625] ; [1.5625 3.4375],0
p7,1,0.109454,2.562092,[11 23] ; [4 2],[12.75 21.25] ; [2.25 3.75],0
p3,1,0.133016,2.256952,[12 23] ; [4 2],[13.65853659 21.34146341] ; [2.34146341 3.65853659],0
d2,1,0.145675,2.116966,[17 18] ; [1 5],[15.36585366 19.63414634] ; [2.63414634 3.36585366],0
p9,1,0.1651,1.926877,[21 12] ; [2 4],[19.46153846 13.53846154] ; [3.53846154 2.46153846],0
d1,1,0.19936,1.647059,[16 20] ; [1 5],[14.57142857 21.42857143] ; [2.42857143 3.57142857],0
b1,1,0.20304,1.62037,[22 14] ; [2 4],[20.57142857 15.42857143] ; [3.42857143 2.57142857],0
r1,1,0.254674,1.297483,[21 15] ; [2 4],[19.71428571 16.28571429] ; [3.28571429 2.71428571],0
p8,1,0.279876,1.167692,[15 20] ; [4 2],[16.2195122 18.7804878] ; [2.7804878 3.2195122],0
r4,1,0.292915,1.106173,[14 22] ; [1 5],[12.85714286 23.14285714] ; [2.14285714 3.85714286],0
v4,1,0.335782,0.926471,[30  6] ; [4 2],[29.14285714  6.85714286] ; [4.85714286 1.14285714],0
a6,1,0.377822,0.777778,[19 17] ; [2 4],[18. 18.] ; [3. 3.],0
s6,1,0.412617,0.671247,[18 17] ; [2 4],[17.07317073 17.92682927] ; [2.92682927 3.07317073],0
p4,1,0.412617,0.671247,[17 18] ; [4 2],[17.92682927 17.07317073] ; [3.07317073 2.92682927],0
v1,1,0.413598,0.668435,[12 24] ; [1 5],[11.14285714 24.85714286] ; [1.85714286 4.14285714],0
d3,1,0.449177,0.572727,[18 18] ; [4 2],[18.85714286 17.14285714] ; [3.14285714 2.85714286],0
s3,1,0.498174,0.458824,[12 22] ; [1 4],[11.33333333 22.66666667] ; [1.66666667 3.33333333],0
d4,1,0.516601,0.420673,[23 13] ; [3 3],[22.28571429 13.71428571] ; [3.71428571 2.28571429],0
v3,1,0.54313,0.369769,[10 25] ; [1 5],[ 9.3902439 25.6097561] ; [1.6097561 4.3902439],0
p10,1,0.607706,0.263529,[22 14] ; [3 3],[21.42857143 14.57142857] ; [3.57142857 2.42857143],0
d5,1,0.607706,0.263529,[22 14] ; [3 3],[21.42857143 14.57142857] ; [3.57142857 2.42857143],0
a7,1,0.61063,0.259259,[16 20] ; [2 4],[15.42857143 20.57142857] ; [2.57142857 3.42857143],0
u2,1,0.610689,0.259174,[3 8] ; [2 3],[3.4375 7.5625] ; [1.5625 3.4375],0
s4,1,0.657255,0.196875,[ 9 27] ; [1 5],[ 8.57142857 27.42857143] ; [1.42857143 4.57142857],0
p2,1,0.661746,0.19141,[20 15] ; [4 2],[20.48780488 14.51219512] ; [3.51219512 2.48780488],0
b5,1,0.700228,0.148235,[21 15] ; [4 2],[21.42857143 14.57142857] ; [3.57142857 2.42857143],0
r2,1,0.72852,0.120475,[25  9] ; [4 2],[24.65  9.35] ; [4.35 1.65],0
s2,1,0.795298,0.067308,[14 22] ; [2 4],[13.71428571 22.28571429] ; [2.28571429 3.71428571],0
b4,1,0.795298,0.067308,[22 14] ; [4 2],[22.28571429 13.71428571] ; [3.71428571 2.28571429],0
p11,1,0.899628,0.015909,[17 19] ; [3 3],[17.14285714 18.85714286] ; [2.85714286 3.14285714],0
n3,1,0.923708,0.009171,[10  9] ; [2 2],[9.91304348 9.08695652] ; [2.08695652 1.91304348],0
p1,1,1.0,0.0,[ 6 30] ; [1 5],[ 6. 30.] ; [1. 5.],0
n1,1,1.0,0.0,[10 10] ; [2 2],[10. 10.] ; [2. 2.],0
