Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b2,1,0.465209,0.533333,[2 1] ; [2 3],[1.5 1.5] ; [2.5 2.5],0
b3,1,0.465209,0.533333,[2 1] ; [2 3],[1.5 1.5] ; [2.5 2.5],0
p3,1,0.465209,0.533333,[2 1] ; [2 3],[1.5 1.5] ; [2.5 2.5],0
b5,1,0.465209,0.533333,[1 2] ; [3 2],[1.5 1.5] ; [2.5 2.5],0
p2,1,0.465209,0.533333,[2 1] ; [2 3],[1.5 1.5] ; [2.5 2.5],0
p1,1,0.67329,0.177778,[1 2] ; [1 4],[0.75 2.25] ; [1.25 3.75],0
v2,1,0.67329,0.177778,[2 1] ; [4 1],[2.25 0.75] ; [3.75 1.25],0
p9,1,0.67329,0.177778,[2 1] ; [4 1],[2.25 0.75] ; [3.75 1.25],0
a2,1,0.67329,0.177778,[1 2] ; [1 4],[0.75 2.25] ; [1.25 3.75],0
p7,1,0.80915,0.058333,[1 2] ; [1 3],[0.85714286 2.14285714] ; [1.14285714 2.85714286],0
a7,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
a6,1,0.850436,0.035556,[1 2] ; [2 3],[1.125 1.875] ; [1.875 3.125],0
u1,1,0.850436,0.035556,[1 2] ; [2 3],[1.125 1.875] ; [1.875 3.125],0
v1,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
a4,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
s8,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
a3,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
b4,1,0.850436,0.035556,[1 2] ; [2 3],[1.125 1.875] ; [1.875 3.125],0
d3,1,0.850436,0.035556,[2 1] ; [3 2],[1.875 1.125] ; [3.125 1.875],0
