Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,38.500764,[351  36] ; [53 29],[333.36460554  53.63539446] ; [70.63539446 11.36460554],1
p8,1,4e-06,21.205995,[232 149] ; [28 56],[213.03225806 167.96774194] ; [46.96774194 37.03225806],1
p9,1,7e-06,20.091531,[354  31] ; [63 21],[342.31343284  42.68656716] ; [74.68656716  9.31343284],1
b1,1,3.3e-05,17.231419,[137 253] ; [51 35],[154.03361345 235.96638655] ; [33.96638655 52.03361345],1
a6,1,0.00205,9.504569,[272 115] ; [45 40],[259.91313559 127.08686441] ; [57.08686441 27.91313559],0
p2,1,0.007916,7.052485,[340  48] ; [65 20],[332.21987315  55.78012685] ; [72.78012685 12.21987315],0
p12,1,0.011386,6.404068,[ 51 336] ; [ 3 82],[ 44.27542373 342.72457627] ; [ 9.72457627 75.27542373],0
p7,1,0.016204,5.780563,[266 109] ; [47 35],[256.8380744 118.1619256] ; [56.1619256 25.8380744],0
d1,1,0.024601,5.051748,[246 144] ; [43 43],[236.78571429 153.21428571] ; [52.21428571 33.78571429],0
s1,1,0.026848,4.900583,[ 12 371] ; [ 7 76],[ 15.61587983 367.38412017] ; [ 3.38412017 79.61587983],0
r3,1,0.038668,4.275396,[377  13] ; [77  7],[373.5443038  16.4556962] ; [80.4556962  3.5443038],0
p3,1,0.060127,3.533882,[217 171] ; [38 47],[209.17547569 178.82452431] ; [45.82452431 39.17547569],0
p4,1,0.072247,3.231218,[271 116] ; [51 34],[264.01271186 122.98728814] ; [57.98728814 27.01271186],0
a5,1,0.075899,3.150597,[298  91] ; [58 28],[291.54526316  97.45473684] ; [64.45473684 21.54526316],0
p1,1,0.082894,3.007235,[ 31 356] ; [12 74],[ 35.18181818 351.81818182] ; [ 7.81818182 78.18181818],0
n6,1,0.108553,2.575169,[359  29] ; [75 11],[355.25738397  32.74261603] ; [78.74261603  7.25738397],0
v2,1,0.110218,2.551086,[224 149] ; [43 42],[217.44759825 155.55240175] ; [49.55240175 35.44759825],0
v1,1,0.203779,1.615079,[234 143] ; [47 39],[228.80561555 148.19438445] ; [52.19438445 33.80561555],0
u2,1,0.209092,1.577699,[60 37] ; [12 13],[57.24590164 39.75409836] ; [14.75409836 10.24590164],0
p6,1,0.233074,1.422001,[169 215] ; [31 53],[164.1025641 219.8974359] ; [35.8974359 48.1025641],0
r1,1,0.257789,1.280593,[324  65] ; [75 10],[327.44936709  61.55063291] ; [71.55063291 13.44936709],0
s3,1,0.262342,1.256357,[275 107] ; [56 29],[270.75374732 111.24625268] ; [60.24625268 24.75374732],0
d3,1,0.283314,1.151122,[274 114] ; [55 30],[269.87737844 118.12262156] ; [59.12262156 25.87737844],0
b5,1,0.285769,1.139449,[239 151] ; [58 28],[243.34033613 146.65966387] ; [53.65966387 32.34033613],0
a2,1,0.309354,1.033431,[107 283] ; [19 67],[103.23529412 286.76470588] ; [22.76470588 63.23529412],0
a3,1,0.344382,0.894049,[293  95] ; [60 25],[289.56448203  98.43551797] ; [63.43551797 21.56448203],0
d4,1,0.407704,0.685486,[324  63] ; [68 17],[321.40677966  65.59322034] ; [70.59322034 14.40677966],0
b2,1,0.408563,0.682977,[ 98 153] ; [15 31],[ 95.4983165 155.5016835] ; [17.5016835 28.4983165],0
b3,1,0.408563,0.682977,[ 98 153] ; [15 31],[ 95.4983165 155.5016835] ; [17.5016835 28.4983165],0
a8,1,0.420298,0.649481,[ 56 300] ; [15 62],[ 58.37413395 297.62586605] ; [12.62586605 64.37413395],0
n1,1,0.432529,0.616023,[28 37] ; [16 15],[29.79166667 35.20833333] ; [14.20833333 16.79166667],0
d5,1,0.437205,0.603608,[324  64] ; [68 17],[321.55602537  66.44397463] ; [70.44397463 14.55602537],0
v3,1,0.43879,0.599443,[167 209] ; [33 50],[163.83442266 212.16557734] ; [36.16557734 46.83442266],0
v4,1,0.466248,0.530854,[377  12] ; [82  4],[375.89684211  13.10315789] ; [83.10315789  2.89684211],0
a1,1,0.494706,0.466274,[ 20 370] ; [ 6 80],[ 21.30252101 368.69747899] ; [ 4.69747899 81.30252101],0
b4,1,0.530983,0.39251,[232 158] ; [48 38],[229.41176471 160.58823529] ; [50.58823529 35.41176471],0
u3,1,0.540229,0.375116,[57 40] ; [17  9],[58.35772358 38.64227642] ; [15.64227642 10.35772358],0
s8,1,0.583871,0.300018,[224 163] ; [47 39],[221.72727273 165.27272727] ; [49.27272727 36.72727273],0
r4,1,0.626448,0.236908,[364  26] ; [79  7],[362.96218487  27.03781513] ; [80.03781513  5.96218487],0
n4,1,0.627901,0.234918,[351  39] ; [75 10],[349.76842105  40.23157895] ; [76.23157895  8.76842105],0
r2,1,0.635827,0.224241,[369  18] ; [83  3],[369.81818182  17.18181818] ; [82.18181818  3.81818182],0
u4,1,0.640434,0.218175,[ 14 376] ; [ 4 82],[ 14.74789916 375.25210084] ; [ 3.25210084 82.74789916],0
a7,1,0.728355,0.120627,[277 111] ; [63 23],[278.31223629 109.68776371] ; [61.68776371 24.31223629],0
s4,1,0.74446,0.106245,[ 77 305] ; [16 70],[ 75.91025641 306.08974359] ; [17.08974359 68.91025641],0
n3,1,0.757562,0.095285,[44 20] ; [21 11],[43.33333333 20.66666667] ; [21.66666667 10.33333333],0
s7,1,0.783892,0.075213,[243 134] ; [49 29],[241.94285714 135.05714286] ; [50.05714286 27.94285714],0
s2,1,0.795039,0.067482,[257 129] ; [56 30],[255.97033898 130.02966102] ; [57.02966102 28.97033898],0
d2,1,0.801286,0.063345,[195 193] ; [44 41],[196.05073996 191.94926004] ; [42.94926004 42.05073996],0
s5,1,0.881773,0.022118,[166 214] ; [37 46],[166.60907127 213.39092873] ; [36.39092873 46.60907127],0
p5,1,0.901611,0.015283,[ 62 325] ; [13 71],[ 61.62420382 325.37579618] ; [13.37579618 70.62420382],0
u1,1,0.909993,0.01278,[ 84 306] ; [19 67],[ 84.3907563 305.6092437] ; [18.6092437 67.3907563],0
a4,1,0.95048,0.003857,[179 208] ; [39 46],[178.74152542 208.25847458] ; [39.25847458 45.74152542],0
n2,1,0.969816,0.001432,[51 14] ; [25  7],[50.92783505 14.07216495] ; [25.07216495  6.92783505],0
