Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,57.232377,[37 40] ; [301  47],[61.23764706 15.76235294] ; [276.76235294  71.23764706],1
p10,1,0.0,41.352137,[40 40] ; [292  58],[61.76744186 18.23255814] ; [270.23255814  79.76744186],1
p7,1,0.0,33.578436,[23 57] ; [223 124],[46.08899297 33.91100703] ; [199.91100703 147.08899297],1
p4,1,0.0,26.89863,[22 58] ; [209 142],[42.87703016 37.12296984] ; [188.12296984 162.87703016],1
r3,1,1e-06,23.197368,[67 15] ; [336  13],[76.67285383  5.32714617] ; [326.32714617  22.67285383],1
p11,1,3e-06,22.092279,[49 33] ; [294  59],[64.65747126 17.34252874] ; [278.34252874  74.65747126],1
p8,1,4e-06,21.169642,[20 62] ; [183 165],[38.71162791 43.28837209] ; [164.28837209 183.71162791],1
d5,1,7.2e-05,15.761442,[49 33] ; [283  69],[62.7281106 19.2718894] ; [269.2718894  82.7281106],1
v4,1,0.000259,13.346786,[70 12] ; [337  14],[77.07621247  4.92378753] ; [329.92378753  21.07621247],1
d3,1,0.00038,12.630266,[42 40] ; [252 100],[55.5483871 26.4516129] ; [238.4516129 113.5483871],1
s1,1,0.000397,12.54572,[ 7 74] ; [  5 343],[ 2.26573427 78.73426573] ; [  9.73426573 338.26573427],1
p6,1,0.001712,9.835279,[12 69] ; [113 236],[23.54651163 57.45348837] ; [101.45348837 247.54651163],0
r4,1,0.002007,9.54337,[62 20] ; [313  40],[70.68965517 11.31034483] ; [304.31034483  48.68965517],0
r1,1,0.002247,9.335985,[49 33] ; [268  83],[60.03233256 21.96766744] ; [256.96766744  94.03233256],0
v1,1,0.008956,6.831665,[27 54] ; [171 175],[37.55971897 43.44028103] ; [160.44028103 185.55971897],0
a5,1,0.010249,6.591013,[45 37] ; [246 107],[54.85517241 27.14482759] ; [236.14482759 116.85517241],0
a7,1,0.014586,5.965745,[51 31] ; [265  86],[59.84295612 22.15704388] ; [256.15704388  94.84295612],0
p3,1,0.023485,5.132299,[26 56] ; [160 192],[35.14285714 46.85714286] ; [150.85714286 201.14285714],0
s7,1,0.027107,4.883991,[13 66] ; [ 97 242],[20.78947368 58.21052632] ; [ 89.21052632 249.78947368],0
n5,1,0.037578,4.324013,[54 28] ; [270  81],[61.35796767 20.64203233] ; [262.64203233  88.35796767],0
n4,1,0.041919,4.138463,[54 28] ; [270  82],[61.21658986 20.78341014] ; [262.78341014  89.21658986],0
s3,1,0.044647,4.031909,[23 56] ; [143 203],[30.85647059 48.14352941] ; [135.14352941 210.85647059],0
a6,1,0.051947,3.777472,[48 34] ; [246 107],[55.42068966 26.57931034] ; [238.57931034 114.42068966],0
r2,1,0.052485,3.760229,[69 10] ; [327  22],[73.09345794  5.90654206] ; [322.90654206  26.09345794],0
b1,1,0.058886,3.568488,[36 46] ; [116 237],[28.65287356 53.34712644] ; [123.34712644 229.65287356],0
n3,1,0.071142,3.256474,[16 11] ; [58 17],[19.58823529  7.41176471] ; [54.41176471 20.58823529],0
s4,1,0.089538,2.882669,[18 62] ; [ 51 295],[12.95774648 67.04225352] ; [ 56.04225352 289.95774648],0
d1,1,0.105238,2.624308,[36 46] ; [190 163],[42.60229885 39.39770115] ; [183.39770115 169.60229885],0
a1,1,0.108588,2.57465,[ 6 76] ; [ 12 341],[ 3.39310345 78.60689655] ; [ 14.60689655 338.39310345],0
a2,1,0.108685,2.573237,[11 71] ; [ 75 278],[16.21149425 65.78850575] ; [ 69.78850575 283.21149425],0
d4,1,0.11882,2.432805,[59 23] ; [281  71],[64.23963134 17.76036866] ; [275.76036866  76.23963134],0
u2,1,0.149828,2.074006,[12 22] ; [61 63],[15.70886076 18.29113924] ; [57.29113924 66.70886076],0
b3,1,0.154281,2.029409,[18 25] ; [ 60 136],[14.0334728 28.9665272] ; [ 63.9665272 132.0334728],0
b2,1,0.154281,2.029409,[18 25] ; [ 60 136],[14.0334728 28.9665272] ; [ 63.9665272 132.0334728],0
a4,1,0.17247,1.86134,[27 53] ; [148 204],[32.40740741 47.59259259] ; [142.59259259 209.40740741],0
s6,1,0.175408,1.83611,[38 43] ; [189 153],[43.46808511 37.53191489] ; [183.53191489 158.46808511],0
s2,1,0.225823,1.466976,[22 58] ; [121 229],[26.60465116 53.39534884] ; [116.39534884 233.60465116],0
a3,1,0.262839,1.25374,[47 34] ; [227 124],[51.375 29.625] ; [222.625 128.375],0
v2,1,0.267337,1.230363,[36 43] ; [179 162],[40.44047619 38.55952381] ; [174.55952381 166.44047619],0
a8,1,0.271241,1.210459,[ 6 71] ; [ 39 280],[ 8.75 68.25] ; [ 36.25 282.75],0
s5,1,0.369193,0.80638,[18 61] ; [ 96 250],[21.19058824 57.80941176] ; [ 92.80941176 253.19058824],0
n1,1,0.484814,0.488014,[10 17] ; [22 52],[ 8.55445545 18.44554455] ; [23.44554455 50.55445545],0
p5,1,0.513481,0.426966,[ 6 76] ; [ 34 319],[ 7.54022989 74.45977011] ; [ 32.45977011 320.54022989],0
d2,1,0.514582,0.424739,[31 49] ; [150 201],[33.5962877 46.4037123] ; [147.4037123 203.5962877],0
u4,1,0.521458,0.411008,[ 1 81] ; [  2 350],[ 0.56682028 81.43317972] ; [  2.43317972 349.56682028],0
n2,1,0.557467,0.344109,[20  8] ; [57 17],[21.1372549  6.8627451] ; [55.8627451 18.1372549],0
v3,1,0.758026,0.094909,[25 55] ; [114 231],[26.16470588 53.83529412] ; [112.83529412 232.16470588],0
u1,1,0.760295,0.093082,[11 71] ; [ 52 301],[11.87586207 70.12413793] ; [ 51.12413793 301.87586207],0
b4,1,0.763964,0.090168,[48 34] ; [213 140],[49.2 32.8] ; [211.8 141.2],0
p12,1,0.807321,0.059479,[ 5 77] ; [ 19 332],[ 4.54503464 77.45496536] ; [ 19.45496536 331.54503464],0
p1,1,0.861611,0.030389,[ 7 75] ; [ 28 324],[ 6.61290323 75.38709677] ; [ 28.38709677 323.61290323],0
b5,1,0.878269,0.023459,[50 32] ; [212 141],[49.38850575 32.61149425] ; [212.61149425 140.38850575],0
u3,1,0.94816,0.004227,[17 18] ; [61 63],[17.16981132 17.83018868] ; [60.83018868 63.16981132],0
