Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.003831,8.362269,[7 3] ; [ 2 13],[3.6 6.4] ; [5.4 9.6],0
b1,1,0.008926,6.837607,[8 2] ; [ 4 11],[4.8 5.2] ; [7.2 7.8],0
b4,1,0.041227,4.166667,[4 6] ; [12  3],[6.4 3.6] ; [9.6 5.4],0
p3,1,0.045465,4.001323,[5 5] ; [ 2 13],[2.8 7.2] ; [ 4.2 10.8],0
d1,1,0.054181,3.707108,[1 9] ; [7 8],[3.2 6.8] ; [ 4.8 10.2],0
u2,1,0.097635,2.743764,[2 1] ; [1 6],[0.9 2.1] ; [2.1 4.9],0
v2,1,0.101707,2.678571,[1 9] ; [6 9],[2.8 7.2] ; [ 4.2 10.8],0
d5,1,0.141326,2.163462,[3 7] ; [9 6],[4.8 5.2] ; [7.2 7.8],0
b5,1,0.141326,2.163462,[7 3] ; [6 9],[5.2 4.8] ; [7.8 7.2],0
a5,1,0.141326,2.163462,[7 3] ; [6 9],[5.2 4.8] ; [7.8 7.2],0
n3,1,0.186858,1.742222,[4 1] ; [1 2],[3.125 1.875] ; [1.875 1.125],0
p2,1,0.188206,1.731602,[6 4] ; [ 5 10],[4.4 5.6] ; [6.6 8.4],0
r2,1,0.188206,1.731602,[4 6] ; [10  5],[5.6 4.4] ; [8.4 6.6],0
p8,1,0.195626,1.674729,[5 4] ; [ 4 10],[3.52173913 5.47826087] ; [5.47826087 8.52173913],0
r3,1,0.233762,1.417824,[5 5] ; [11  4],[6.4 3.6] ; [9.6 5.4],0
d4,1,0.275234,1.190476,[6 4] ; [12  3],[7.2 2.8] ; [10.8  4.2],0
v1,1,0.275234,1.190476,[4 6] ; [ 3 12],[2.8 7.2] ; [ 4.2 10.8],0
s5,1,0.307434,1.041667,[1 9] ; [ 4 11],[2. 8.] ; [ 3. 12.],0
s1,1,0.314879,1.010101,[2 8] ; [ 1 14],[1.2 8.8] ; [ 1.8 13.2],0
a7,1,0.3268,0.961538,[4 6] ; [9 6],[5.2 4.8] ; [7.8 7.2],0
p11,1,0.3268,0.961538,[4 6] ; [9 6],[5.2 4.8] ; [7.8 7.2],0
s3,1,0.404657,0.694444,[5 5] ; [ 5 10],[4. 6.] ; [6. 9.],0
a3,1,0.404657,0.694444,[7 3] ; [8 7],[6. 4.] ; [9. 6.],0
d2,1,0.404657,0.694444,[3 7] ; [7 8],[4. 6.] ; [6. 9.],0
b3,1,0.474549,0.511364,[1 5] ; [3 6],[1.6 4.4] ; [2.4 6.6],0
b2,1,0.474549,0.511364,[1 5] ; [3 6],[1.6 4.4] ; [2.4 6.6],0
d3,1,0.513292,0.42735,[4 6] ; [8 7],[4.8 5.2] ; [7.2 7.8],0
s2,1,0.56628,0.328947,[3 7] ; [ 3 12],[2.4 7.6] ; [ 3.6 11.4],0
s4,1,0.56628,0.328947,[3 7] ; [ 3 12],[2.4 7.6] ; [ 3.6 11.4],0
v3,1,0.571608,0.32,[1 8] ; [ 3 12],[1.5 7.5] ; [ 2.5 12.5],0
n6,1,0.609834,0.260417,[3 7] ; [6 9],[3.6 6.4] ; [5.4 9.6],0
p9,1,0.621685,0.243506,[5 5] ; [6 9],[4.4 5.6] ; [6.6 8.4],0
n1,1,0.635256,0.225,[2 3] ; [1 3],[1.66666667 3.33333333] ; [1.33333333 2.66666667],0
r4,1,0.702195,0.146199,[2 8] ; [ 4 11],[2.4 7.6] ; [ 3.6 11.4],0
a4,1,0.733701,0.115741,[4 6] ; [ 5 10],[3.6 6.4] ; [5.4 9.6],0
p10,1,0.733701,0.115741,[4 6] ; [ 5 10],[3.6 6.4] ; [5.4 9.6],0
s8,1,0.763441,0.09058,[1 9] ; [ 1 14],[0.8 9.2] ; [ 1.2 13.8],0
p1,1,0.801614,0.063131,[1 9] ; [ 2 13],[1.2 8.8] ; [ 1.8 13.2],0
s7,1,0.808605,0.058673,[3 6] ; [ 4 10],[2.73913043 6.26086957] ; [4.26086957 9.73913043],0
n5,1,0.855702,0.033069,[3 7] ; [ 4 11],[2.8 7.2] ; [ 4.2 10.8],0
a6,1,1.0,0.0,[4 6] ; [6 9],[4. 6.] ; [6. 9.],0
r1,1,1.0,0.0,[4 6] ; [6 9],[4. 6.] ; [6. 9.],0
s6,1,1.0,0.0,[4 6] ; [6 9],[4. 6.] ; [6. 9.],0
