Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,133.518695,[308 128] ; [ 55 176],[237.28335832 198.71664168] ; [125.71664168 105.28335832],1
p6,1,0.0,66.699524,[227 209] ; [ 43 182],[178.09379728 257.90620272] ; [ 91.90620272 133.09379728],1
p8,1,0.0,43.129863,[294 139] ; [ 94 133],[254.55151515 178.44848485] ; [133.44848485  93.55151515],1
p7,1,0.0,40.720171,[337  96] ; [119 103],[301.44732824 131.55267176] ; [154.55267176  67.44732824],1
n5,1,0.0,36.5256,[368  65] ; [147  81],[337.36006051  95.63993949] ; [177.63993949  50.36006051],1
n4,1,0.0,32.076755,[370  65] ; [152  78],[341.45864662  93.54135338] ; [180.54135338  49.45864662],1
p5,1,0.0,27.989597,[ 81 354] ; [  9 222],[ 58.78378378 376.21621622] ; [ 31.21621622 199.78378378],1
d1,1,3e-06,21.748547,[287 149] ; [109 122],[258.85457271 177.14542729] ; [137.14542729  93.85457271],1
s7,1,3e-06,21.613847,[243 170] ; [ 90 137],[214.8890625 198.1109375] ; [118.1109375 108.8890625],1
a5,1,2.3e-05,17.95041,[350  86] ; [151  80],[327.49025487 108.50974513] ; [173.50974513  57.49025487],1
d2,1,0.000164,14.205299,[231 205] ; [ 87 144],[207.86806597 228.13193403] ; [110.13193403 120.86806597],1
s6,1,0.000193,13.89802,[319 105] ; [139  88],[298.29800307 125.70199693] ; [159.70199693  67.29800307],1
d3,1,0.000727,11.418679,[327 109] ; [143  86],[308.15037594 127.84962406] ; [161.84962406  67.15037594],1
a2,1,0.000732,11.405678,[123 313] ; [ 38 193],[105.24137931 330.75862069] ; [ 55.75862069 175.24137931],1
s8,1,0.000798,11.246042,[224 209] ; [ 88 143],[203.45783133 229.54216867] ; [108.54216867 122.45783133],1
v1,1,0.001164,10.545939,[263 163] ; [107 114],[243.61669243 182.38330757] ; [126.38330757  94.61669243],0
a4,1,0.001485,10.09709,[218 217] ; [ 86 145],[198.55855856 236.44144144] ; [105.44144144 125.55855856],0
p10,1,0.00186,9.682873,[408  26] ; [200  30],[397.39759036  36.60240964] ; [210.60240964  19.39759036],0
s2,1,0.001998,9.551435,[246 186] ; [102 128],[227.09365559 204.90634441] ; [120.90634441 109.09365559],0
s5,1,0.003271,8.649647,[169 249] ; [ 64 159],[151.94071763 266.05928237] ; [ 81.05928237 141.94071763],0
p12,1,0.003919,8.320933,[ 48 388] ; [ 10 219],[ 38.02706767 397.97293233] ; [ 19.97293233 209.02706767],0
u1,1,0.00407,8.252393,[ 92 344] ; [ 28 203],[ 78.44077961 357.55922039] ; [ 41.55922039 189.44077961],0
p1,1,0.005276,7.782289,[ 49 386] ; [ 11 220],[ 39.18918919 395.81081081] ; [ 20.81081081 210.18918919],0
d5,1,0.007282,7.201937,[371  64] ; [177  53],[358.46616541  76.53383459] ; [189.53383459  40.46616541],0
a3,1,0.008159,6.998295,[334 101] ; [154  75],[319.69879518 115.30120482] ; [168.30120482  60.69879518],0
r1,1,0.010521,6.544423,[359  73] ; [172  58],[346.51359517  85.48640483] ; [184.48640483  45.51359517],0
v3,1,0.013373,6.119076,[181 237] ; [ 76 152],[166.29411765 251.70588235] ; [ 90.70588235 137.29411765],0
b1,1,0.014225,6.009993,[166 270] ; [ 66 165],[151.65217391 284.34782609] ; [ 80.34782609 150.65217391],0
d4,1,0.019909,5.419875,[375  60] ; [183  48],[364.45945946  70.54054054] ; [193.54054054  37.45945946],0
n6,1,0.033844,4.502548,[386  47] ; [190  38],[377.31921331  55.68078669] ; [198.68078669  29.31921331],0
u4,1,0.038924,4.264164,[ 12 423] ; [  1 230],[  8.49099099 426.50900901] ; [  4.50900901 226.49099099],0
u2,1,0.041829,4.142117,[64 37] ; [36 39],[57.38636364 43.61363636] ; [42.61363636 32.38636364],0
r4,1,0.045684,3.993199,[402  34] ; [202  29],[394.8185907  41.1814093] ; [209.1814093  21.8185907],0
u3,1,0.053174,3.738427,[62 37] ; [37 40],[55.6875 43.3125] ; [43.3125 33.6875],0
a6,1,0.073766,3.197165,[310 126] ; [148  82],[299.83183183 136.16816817] ; [158.16816817  71.83183183],0
v2,1,0.114921,2.485207,[254 170] ; [117 102],[244.6407465 179.3592535] ; [126.3592535  92.6407465],0
a7,1,0.116685,2.461264,[329 106] ; [161  69],[320.52631579 114.47368421] ; [169.47368421  60.52631579],0
n1,1,0.159849,1.975657,[30 44] ; [17 42],[26.15037594 47.84962406] ; [20.84962406 38.15037594],0
n2,1,0.165709,1.92134,[50 24] ; [47 13],[53.56716418 20.43283582] ; [43.43283582 16.56716418],0
a1,1,0.183183,1.771609,[ 23 413] ; [  7 224],[ 19.6101949 416.3898051] ; [ 10.3898051 220.6101949],0
p11,1,0.207928,1.585793,[373  63] ; [189  42],[367.36431784  68.63568216] ; [194.63568216  36.36431784],0
b5,1,0.259751,1.270084,[256 180] ; [146  85],[262.77661169 173.22338831] ; [139.22338831  91.77661169],0
v4,1,0.31625,1.004394,[418  14] ; [218  11],[415.66111952  16.33888048] ; [220.33888048   8.66111952],0
s1,1,0.333183,0.936488,[ 13 419] ; [  4 224],[ 11.12727273 420.87272727] ; [  5.87272727 222.12727273],0
s3,1,0.410428,0.677561,[253 176] ; [128 102],[248.02579666 180.97420334] ; [132.97420334  97.02579666],0
n3,1,0.478859,0.501461,[52 21] ; [46 14],[53.78947368 19.21052632] ; [44.21052632 15.78947368],0
r3,1,0.675876,0.174806,[415  18] ; [221   8],[415.9939577  17.0060423] ; [220.0060423   8.9939577],0
s4,1,0.727211,0.121688,[ 72 359] ; [ 36 194],[ 70.42057489 360.57942511] ; [ 37.57942511 192.42057489],0
b4,1,0.907912,0.01338,[249 187] ; [133  98],[249.70314843 186.29685157] ; [132.29685157  98.70314843],0
a8,1,0.940117,0.005643,[ 58 334] ; [ 32 181],[ 58.31404959 333.68595041] ; [ 31.68595041 181.31404959],0
r2,1,0.967583,0.001652,[406  23] ; [215  12],[406.11128049  22.88871951] ; [214.88871951  12.11128049],0
b3,1,0.993323,7e-05,[108 165] ; [49 75],[107.96221662 165.03778338] ; [49.03778338 74.96221662],0
b2,1,0.993323,7e-05,[108 165] ; [49 75],[107.96221662 165.03778338] ; [49.03778338 74.96221662],0
