Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.3e-05,16.354139,[40 73] ; [40 19],[52.55813953 60.44186047] ; [27.44186047 31.55813953],1
v3,1,0.000613,11.735833,[22 93] ; [25 32],[31.4244186 83.5755814] ; [15.5755814 41.4244186],1
a5,1,0.014196,6.013591,[64 55] ; [45 17],[71.66298343 47.33701657] ; [37.33701657 24.66298343],0
s6,1,0.015428,5.866924,[42 77] ; [33 28],[49.58333333 69.41666667] ; [25.41666667 35.58333333],0
a4,1,0.018559,5.542565,[33 86] ; [28 34],[40.10497238 78.89502762] ; [20.89502762 41.10497238],0
s7,1,0.058149,3.589404,[25 88] ; [21 38],[30.22093023 82.77906977] ; [15.77906977 43.22093023],0
p12,1,0.078965,3.086075,[  1 118] ; [ 3 58],[  2.64444444 116.35555556] ; [ 1.35555556 59.64444444],0
r1,1,0.095777,2.77449,[80 39] ; [49 13],[84.8121547 34.1878453] ; [44.1878453 17.8121547],0
u2,1,0.163549,1.941098,[25 22] ; [13  5],[27.47692308 19.52307692] ; [10.52307692  7.47692308],0
s1,1,0.193087,1.693903,[  3 116] ; [ 4 58],[  4.60220994 114.39779006] ; [ 2.39779006 59.60220994],0
p11,1,0.198749,1.651546,[73 46] ; [44 18],[76.92265193 42.07734807] ; [40.07734807 21.92265193],0
a3,1,0.200052,1.641997,[71 48] ; [43 19],[74.95027624 44.04972376] ; [39.04972376 22.95027624],0
p3,1,0.259768,1.269992,[35 84] ; [23 38],[38.34444444 80.65555556] ; [19.65555556 41.34444444],0
p1,1,0.286783,1.134661,[  5 113] ; [ 5 57],[  6.55555556 111.44444444] ; [ 3.44444444 58.55555556],0
u1,1,0.292449,1.108312,[ 11 108] ; [ 3 59],[  9.20441989 109.79558011] ; [ 4.79558011 57.20441989],0
b2,1,0.295572,1.094065,[14 50] ; [11 24],[16.16161616 47.83838384] ; [ 8.83838384 26.16161616],0
b3,1,0.295572,1.094065,[14 50] ; [11 24],[16.16161616 47.83838384] ; [ 8.83838384 26.16161616],0
p8,1,0.305564,1.049754,[44 74] ; [28 34],[47.2 70.8] ; [24.8 37.2],0
n1,1,0.312886,1.018456,[ 7 33] ; [ 5 12],[ 8.42105263 31.57894737] ; [ 3.57894737 13.42105263],0
a8,1,0.361211,0.833677,[  6 108] ; [ 5 51],[  7.37647059 106.62352941] ; [ 3.62352941 52.37647059],0
d5,1,0.371626,0.79822,[82 36] ; [47 15],[84.56666667 33.43333333] ; [44.43333333 17.56666667],0
d3,1,0.374568,0.788452,[78 40] ; [45 17],[80.63333333 37.36666667] ; [42.36666667 19.63333333],0
p2,1,0.386241,0.750744,[85 34] ; [48 14],[87.44198895 31.55801105] ; [45.55801105 16.44198895],0
s4,1,0.394653,0.724558,[ 19 100] ; [ 7 55],[ 17.09392265 101.90607735] ; [ 8.90607735 53.09392265],0
b5,1,0.395395,0.722287,[71 48] ; [41 21],[73.63535912 45.36464088] ; [38.36464088 23.63535912],0
p9,1,0.433245,0.614108,[71 47] ; [41 21],[73.42222222 44.57777778] ; [38.57777778 23.42222222],0
s3,1,0.525484,0.403117,[43 73] ; [26 36],[44.96629213 71.03370787] ; [24.03370787 37.96629213],0
s8,1,0.565552,0.330181,[28 91] ; [17 45],[29.58563536 89.41436464] ; [15.41436464 46.58563536],0
b1,1,0.590897,0.288945,[51 68] ; [24 38],[49.30939227 69.69060773] ; [25.69060773 36.30939227],0
p7,1,0.593145,0.28546,[63 55] ; [30 31],[61.30726257 56.69273743] ; [31.69273743 29.30726257],0
v4,1,0.664798,0.187747,[106  13] ; [53  8],[105.11666667  13.88333333] ; [53.88333333  7.11666667],0
b4,1,0.667567,0.184461,[69 50] ; [38 24],[70.3480663 48.6519337] ; [36.6519337 25.3480663],0
a6,1,0.679558,0.170624,[75 44] ; [41 21],[76.26519337 42.73480663] ; [39.73480663 22.26519337],0
n2,1,0.686357,0.163057,[23 16] ; [11  6],[23.67857143 15.32142857] ; [10.32142857  6.67857143],0
d4,1,0.695997,0.152669,[91 28] ; [49 13],[92.0441989 26.9558011] ; [47.9558011 14.0441989],0
p5,1,0.70407,0.144272,[  3 116] ; [ 1 60],[  2.64444444 116.35555556] ; [ 1.35555556 59.64444444],0
d1,1,0.707034,0.141258,[56 63] ; [31 31],[57.19889503 61.80110497] ; [29.80110497 32.19889503],0
p4,1,0.720713,0.127811,[47 71] ; [23 39],[45.88888889 72.11111111] ; [24.11111111 37.88888889],0
a1,1,0.783657,0.075381,[  3 116] ; [ 2 60],[  3.28729282 115.71270718] ; [ 1.71270718 60.28729282],0
r4,1,0.791109,0.070157,[92 27] ; [49 13],[92.70165746 26.29834254] ; [48.29834254 13.70165746],0
u3,1,0.793595,0.068458,[25 21] ; [11  8],[25.47692308 20.52307692] ; [10.52307692  8.47692308],0
r3,1,0.795071,0.06746,[106  13] ; [56  6],[106.50828729  12.49171271] ; [55.49171271  6.50828729],0
p10,1,0.803088,0.062177,[67 51] ; [34 28],[66.21111111 51.78888889] ; [34.78888889 27.21111111],0
a2,1,0.842938,0.039258,[ 16 103] ; [ 9 53],[ 16.43646409 102.56353591] ; [ 8.56353591 53.43646409],0
n6,1,0.843216,0.039118,[69 50] ; [35 27],[68.37569061 50.62430939] ; [35.62430939 26.37569061],0
n4,1,0.843216,0.039118,[50 69] ; [27 35],[50.62430939 68.37569061] ; [26.37569061 35.62430939],0
s2,1,0.863349,0.029623,[35 84] ; [19 43],[35.50276243 83.49723757] ; [18.49723757 43.50276243],0
r2,1,0.885319,0.020802,[101  16] ; [54  8],[101.31284916  15.68715084] ; [53.68715084  8.31284916],0
n3,1,0.926774,0.008446,[28 11] ; [12  5],[27.85714286 11.14285714] ; [12.14285714  4.85714286],0
d2,1,0.931004,0.007496,[43 76] ; [22 40],[42.73480663 76.26519337] ; [22.26519337 39.73480663],0
a7,1,0.93797,0.006056,[85 33] ; [45 17],[85.22222222 32.77777778] ; [44.77777778 17.22222222],0
p6,1,0.978468,0.000728,[24 93] ; [12 47],[23.93181818 93.06818182] ; [12.06818182 46.93181818],0
