Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.000186,13.970259,[6 2] ; [ 6 37],[1.88235294 6.11764706] ; [10.11764706 32.88235294],1
d2,1,0.005598,7.675485,[8 1] ; [16 26],[4.23529412 4.76470588] ; [19.76470588 22.23529412],0
p11,1,0.01029,6.583979,[6 3] ; [10 33],[2.76923077 6.23076923] ; [13.23076923 29.76923077],0
p2,1,0.011931,6.321025,[7 2] ; [14 29],[3.63461538 5.36538462] ; [17.36538462 25.63461538],0
r4,1,0.01796,5.600011,[4 5] ; [ 5 38],[1.55769231 7.44230769] ; [ 7.44230769 35.55769231],0
n3,1,0.03308,4.541625,[4 1] ; [ 7 17],[1.89655172 3.10344828] ; [ 9.10344828 14.89655172],0
p1,1,0.054762,3.689332,[3 6] ; [ 4 39],[1.21153846 7.78846154] ; [ 5.78846154 37.21153846],0
p6,1,0.059609,3.548237,[3 6] ; [ 4 38],[1.23529412 7.76470588] ; [ 5.76470588 36.23529412],0
s4,1,0.059916,3.539719,[4 5] ; [ 7 36],[1.90384615 7.09615385] ; [ 9.09615385 33.90384615],0
p5,1,0.077046,3.12614,[2 7] ; [ 2 40],[0.70588235 8.29411765] ; [ 3.29411765 38.70588235],0
s2,1,0.100762,2.693446,[3 6] ; [ 5 38],[1.38461538 7.61538462] ; [ 6.61538462 36.38461538],0
n6,1,0.128562,2.309783,[7 2] ; [21 21],[4.94117647 4.05882353] ; [23.05882353 18.94117647],0
n4,1,0.12907,2.303659,[8 1] ; [27 16],[6.05769231 2.94230769] ; [28.94230769 14.05769231],0
p3,1,0.13849,2.19466,[4 5] ; [ 9 34],[2.25 6.75] ; [10.75 32.25],0
d1,1,0.146474,2.108595,[5 4] ; [13 30],[3.11538462 5.88461538] ; [14.88461538 28.11538462],0
s7,1,0.218384,1.51496,[3 5] ; [ 7 32],[1.70212766 6.29787234] ; [ 8.29787234 30.70212766],0
a5,1,0.27147,1.209302,[6 3] ; [20 23],[4.5 4.5] ; [21.5 21.5],0
s3,1,0.296369,1.090463,[4 5] ; [11 30],[2.7 6.3] ; [12.3 28.7],0
p9,1,0.344774,0.8926,[4 4] ; [13 27],[2.83333333 5.16666667] ; [14.16666667 25.83333333],0
a4,1,0.351691,0.867347,[4 5] ; [12 30],[2.82352941 6.17647059] ; [13.17647059 28.82352941],0
r1,1,0.376352,0.782586,[5 4] ; [17 26],[3.80769231 5.19230769] ; [18.19230769 24.80769231],0
d4,1,0.396202,0.719823,[6 3] ; [22 21],[4.84615385 4.15384615] ; [23.15384615 19.84615385],0
n1,1,0.410023,0.678733,[3 2] ; [10 15],[2.16666667 2.83333333] ; [10.83333333 14.16666667],0
b4,1,0.548992,0.359126,[6 3] ; [24 19],[5.19230769 3.80769231] ; [24.80769231 18.19230769],0
s8,1,0.552425,0.35299,[2 6] ; [ 7 36],[1.41176471 6.58823529] ; [ 7.58823529 35.41176471],0
p10,1,0.623011,0.241659,[4 5] ; [15 27],[3.35294118 5.64705882] ; [15.64705882 26.35294118],0
v4,1,0.635429,0.22477,[6 3] ; [25 18],[5.36538462 3.63461538] ; [25.63461538 17.36538462],0
u2,1,0.711138,0.137143,[2 2] ; [ 8 12],[1.66666667 2.33333333] ; [ 8.33333333 11.66666667],0
v2,1,0.715789,0.132564,[2 7] ; [ 7 34],[1.62 7.38] ; [ 7.38 33.62],0
p4,1,0.776011,0.080952,[3 6] ; [12 30],[2.64705882 6.35294118] ; [12.35294118 29.64705882],0
a7,1,0.784879,0.074511,[4 5] ; [17 26],[3.63461538 5.36538462] ; [17.36538462 25.63461538],0
v3,1,0.801693,0.06308,[1 8] ; [ 6 36],[1.23529412 7.76470588] ; [ 5.76470588 36.23529412],0
p7,1,0.80957,0.058072,[3 6] ; [12 29],[2.7 6.3] ; [12.3 28.7],0
a1,1,0.820278,0.051614,[1 8] ; [ 6 37],[1.21153846 7.78846154] ; [ 5.78846154 37.21153846],0
u3,1,0.840825,0.040336,[1 3] ; [ 6 14],[1.16666667 2.83333333] ; [ 5.83333333 14.16666667],0
r2,1,0.853972,0.033875,[6 3] ; [26 15],[5.76 3.24] ; [26.24 14.76],0
s1,1,0.867069,0.028017,[1 8] ; [ 4 39],[0.86538462 8.13461538] ; [ 4.13461538 38.86538462],0
d3,1,0.88654,0.020359,[4 5] ; [18 25],[3.80769231 5.19230769] ; [18.19230769 24.80769231],0
a6,1,0.88654,0.020359,[4 5] ; [18 25],[3.80769231 5.19230769] ; [18.19230769 24.80769231],0
b5,1,0.909933,0.012797,[4 5] ; [20 23],[4.15384615 4.84615385] ; [19.84615385 23.15384615],0
d5,1,0.909933,0.012797,[5 4] ; [23 20],[4.84615385 4.15384615] ; [23.15384615 19.84615385],0
p8,1,0.94391,0.00495,[2 6] ; [11 31],[2.08 5.92] ; [10.92 31.08],0
a3,1,0.965365,0.001886,[5 4] ; [23 19],[4.94117647 4.05882353] ; [23.05882353 18.94117647],0
b1,1,0.988676,0.000201,[5 4] ; [24 19],[5.01923077 3.98076923] ; [23.98076923 19.01923077],0
