Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.132391,2.264245,[5 4] ; [11  2],[6.54545455 2.45454545] ; [9.45454545 3.54545455],0
v3,1,0.291841,1.111111,[4 2] ; [8 1],[4.8 1.2] ; [7.2 1.8],0
a8,1,0.313267,1.016852,[1 8] ; [3 7],[1.89473684 7.10526316] ; [2.10526316 7.89473684],0
v1,1,0.322888,0.977211,[5 2] ; [9 1],[5.76470588 1.23529412] ; [8.23529412 1.76470588],0
p4,1,0.323296,0.975566,[6 3] ; [11  2],[6.95454545 2.04545455] ; [10.04545455  2.95454545],0
d3,1,0.323296,0.975566,[6 3] ; [11  2],[6.95454545 2.04545455] ; [10.04545455  2.95454545],0
s6,1,0.328864,0.953366,[7 2] ; [12  1],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
b3,1,0.328864,0.953366,[7 2] ; [12  1],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
b2,1,0.328864,0.953366,[7 2] ; [12  1],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
a5,1,0.328864,0.953366,[7 2] ; [12  1],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
p7,1,0.378175,0.776627,[4 4] ; [9 4],[4.95238095 3.04761905] ; [8.04761905 4.95238095],0
a1,1,0.47433,0.511871,[1 8] ; [ 3 10],[1.63636364 7.36363636] ; [ 2.36363636 10.63636364],0
p8,1,0.512091,0.429792,[5 4] ; [9 4],[5.72727273 3.27272727] ; [8.27272727 4.72727273],0
p3,1,0.59536,0.282051,[6 3] ; [10  3],[6.54545455 2.45454545] ; [9.45454545 3.54545455],0
p6,1,0.664558,0.188034,[4 5] ; [7 6],[4.5 4.5] ; [6.5 6.5],0
b4,1,0.664558,0.188034,[4 5] ; [7 6],[4.5 4.5] ; [6.5 6.5],0
v2,1,0.681777,0.168132,[5 2] ; [8 2],[5.35294118 1.64705882] ; [7.64705882 2.35294118],0
s7,1,0.682665,0.167142,[7 2] ; [11  2],[7.36363636 1.63636364] ; [10.63636364  2.36363636],0
p5,1,0.697161,0.151442,[3 6] ; [5 7],[3.42857143 5.57142857] ; [4.57142857 7.42857143],0
s5,1,0.73244,0.116883,[2 5] ; [4 7],[2.33333333 4.66666667] ; [3.66666667 7.33333333],0
s2,1,0.773976,0.082471,[8 1] ; [11  2],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
r1,1,0.773976,0.082471,[8 1] ; [11  2],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
n4,1,0.773976,0.082471,[8 1] ; [11  2],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
d5,1,0.773976,0.082471,[8 1] ; [11  2],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
d2,1,0.773976,0.082471,[8 1] ; [11  2],[7.77272727 1.22727273] ; [11.22727273  1.77272727],0
u1,1,0.778999,0.078749,[4 5] ; [5 8],[3.68181818 5.31818182] ; [5.31818182 7.68181818],0
a2,1,0.778999,0.078749,[5 4] ; [8 5],[5.31818182 3.68181818] ; [7.68181818 5.31818182],0
s3,1,0.783892,0.075214,[8 1] ; [12  1],[8.18181818 0.81818182] ; [11.81818182  1.18181818],0
s4,1,0.783892,0.075214,[1 8] ; [ 1 12],[0.81818182 8.18181818] ; [ 1.18181818 11.81818182],0
s1,1,0.783892,0.075214,[1 8] ; [ 1 12],[0.81818182 8.18181818] ; [ 1.18181818 11.81818182],0
s8,1,0.783892,0.075214,[8 1] ; [12  1],[8.18181818 0.81818182] ; [11.81818182  1.18181818],0
p1,1,0.783892,0.075214,[1 8] ; [ 1 12],[0.81818182 8.18181818] ; [ 1.18181818 11.81818182],0
b5,1,0.805803,0.06044,[6 3] ; [8 5],[5.72727273 3.27272727] ; [8.27272727 4.72727273],0
a7,1,0.898977,0.016117,[6 3] ; [9 4],[6.13636364 2.86363636] ; [8.86363636 4.13636364],0
p12,1,0.898977,0.016117,[3 6] ; [4 9],[2.86363636 6.13636364] ; [4.13636364 8.86363636],0
a6,1,0.962486,0.002212,[7 2] ; [10  3],[6.95454545 2.04545455] ; [10.04545455  2.95454545],0
a4,1,0.962486,0.002212,[7 2] ; [10  3],[6.95454545 2.04545455] ; [10.04545455  2.95454545],0
