Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.00035,12.780611,[101  45] ; [38 46],[88.23478261 57.76521739] ; [50.76521739 33.23478261],1
s3,1,0.210112,1.570654,[104  40] ; [54 30],[99.78947368 44.21052632] ; [58.21052632 25.78947368],0
a5,1,0.266618,1.234066,[126  23] ; [67 18],[122.89316239  26.10683761] ; [70.10683761 14.89316239],0
a6,1,0.284369,1.146091,[90 57] ; [58 27],[93.77586207 53.22413793] ; [54.22413793 30.77586207],0
p12,1,0.305574,1.04971,[ 23 125] ; [ 9 75],[ 20.4137931 127.5862069] ; [11.5862069 72.4137931],0
p2,1,0.31831,0.995876,[132  16] ; [72 13],[129.57939914  18.42060086] ; [74.42060086 10.57939914],0
p9,1,0.320885,0.985335,[135  12] ; [72 10],[132.87772926  14.12227074] ; [74.12227074  7.87772926],0
s4,1,0.338273,0.916964,[ 29 117] ; [21 62],[ 31.87772926 114.12227074] ; [18.12227074 64.87772926],0
b2,1,0.352165,0.865642,[45 52] ; [20 32],[42.31543624 54.68456376] ; [22.68456376 29.31543624],0
b3,1,0.352165,0.865642,[45 52] ; [20 32],[42.31543624 54.68456376] ; [22.68456376 29.31543624],0
b4,1,0.411654,0.674018,[94 55] ; [49 36],[91.05555556 57.94444444] ; [51.94444444 33.05555556],0
n6,1,0.412272,0.672239,[135  11] ; [80  4],[136.47826087   9.52173913] ; [78.52173913  5.47826087],0
r1,1,0.454903,0.558406,[132  16] ; [73 12],[130.21459227  17.78540773] ; [74.78540773 10.21459227],0
a8,1,0.469678,0.522733,[ 23 113] ; [10 66],[ 21.16981132 114.83018868] ; [11.83018868 64.16981132],0
a2,1,0.482115,0.494076,[ 45 104] ; [22 63],[ 42.66239316 106.33760684] ; [24.33760684 60.66239316],0
n2,1,0.520065,0.413764,[21  2] ; [17  3],[20.3255814  2.6744186] ; [17.6744186  2.3255814],0
r2,1,0.59277,0.286039,[144   5] ; [80  4],[143.24463519   5.75536481] ; [80.75536481  3.24463519],0
n3,1,0.637458,0.222082,[17  6] ; [16  4],[17.65116279  5.34883721] ; [15.34883721  4.65116279],0
n5,1,0.668224,0.183686,[137  10] ; [77  7],[136.18181818  10.81818182] ; [77.81818182  6.18181818],0
u1,1,0.669019,0.182752,[ 37 112] ; [19 66],[ 35.65811966 113.34188034] ; [20.34188034 64.65811966],0
b1,1,0.699359,0.14914,[61 88] ; [37 48],[62.4017094 86.5982906] ; [35.5982906 49.4017094],0
u3,1,0.709147,0.13913,[15  8] ; [15 10],[14.375  8.625] ; [15.625  9.375],0
p1,1,0.739744,0.110352,[ 20 129] ; [10 74],[ 19.18454936 129.81545064] ; [10.81545064 73.18454936],0
s6,1,0.747224,0.103879,[126  20] ; [72 10],[126.78947368  19.21052632] ; [71.21052632 10.78947368],0
u2,1,0.767226,0.087619,[12 11] ; [13 10],[12.5 10.5] ; [12.5 10.5],0
a4,1,0.776426,0.080645,[80 69] ; [44 41],[78.95726496 70.04273504] ; [45.04273504 39.95726496],0
d2,1,0.860556,0.030859,[84 63] ; [47 37],[83.36363636 63.63636364] ; [47.63636364 36.36363636],0
s7,1,0.930951,0.007508,[100  44] ; [56 24],[100.28571429  43.71428571] ; [55.71428571 24.28571429],0
a1,1,0.960932,0.002399,[  9 140] ; [ 5 80],[  8.91452991 140.08547009] ; [ 5.08547009 79.91452991],0
a7,1,0.991,0.000127,[101  48] ; [57 27],[101.03862661  47.96137339] ; [56.96137339 27.03862661],0
