Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,29.613067,[35 30] ; [10 72],[19.89795918 45.10204082] ; [25.10204082 56.89795918],1
p6,1,7e-06,20.278082,[22 43] ; [ 4 76],[11.65517241 53.34482759] ; [14.34482759 65.65517241],1
p2,1,0.000301,13.061584,[47 19] ; [34 48],[36.12162162 29.87837838] ; [44.87837838 37.12162162],1
p3,1,0.001788,9.755135,[28 38] ; [15 65],[19.43835616 46.56164384] ; [23.56164384 56.43835616],0
s3,1,0.00819,6.991413,[34 32] ; [24 56],[26.21917808 39.78082192] ; [31.78082192 48.21917808],0
r4,1,0.008896,6.843587,[52 14] ; [48 34],[44.59459459 21.40540541] ; [55.40540541 26.59459459],0
p10,1,0.010416,6.562267,[20 45] ; [11 71],[13.70748299 51.29251701] ; [17.29251701 64.70748299],0
p4,1,0.010548,6.539861,[32 34] ; [23 59],[24.52702703 41.47297297] ; [30.47297297 51.52702703],0
s2,1,0.016679,5.729863,[26 40] ; [17 63],[19.43835616 46.56164384] ; [23.56164384 56.43835616],0
v4,1,0.018163,5.580354,[57  8] ; [58 23],[51.19863014 13.80136986] ; [63.80136986 17.19863014],0
d5,1,0.019827,5.427031,[38 28] ; [62 20],[44.59459459 21.40540541] ; [55.40540541 26.59459459],0
a4,1,0.020196,5.394844,[14 51] ; [32 49],[20.47945205 44.52054795] ; [25.52054795 55.47945205],0
a2,1,0.02533,5.001159,[ 5 61] ; [17 65],[ 9.81081081 56.18918919] ; [12.18918919 69.81081081],0
r3,1,0.034251,4.482137,[57  9] ; [59 23],[51.72972973 14.27027027] ; [64.27027027 17.72972973],0
p11,1,0.038912,4.264711,[37 29] ; [32 50],[30.77027027 35.22972973] ; [38.22972973 43.77027027],0
b2,1,0.045114,4.014359,[ 8 30] ; [21 30],[12.38202247 25.61797753] ; [16.61797753 34.38202247],0
b3,1,0.045114,4.014359,[ 8 30] ; [21 30],[12.38202247 25.61797753] ; [16.61797753 34.38202247],0
b4,1,0.051455,3.793407,[33 33] ; [54 28],[38.7972973 27.2027027] ; [48.2027027 33.7972973],0
b5,1,0.070716,3.266316,[42 24] ; [40 42],[36.56756757 29.43243243] ; [45.43243243 36.56756757],0
a3,1,0.073551,3.201942,[31 35] ; [50 31],[36.36734694 29.63265306] ; [44.63265306 36.36734694],0
