Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.003652,8.449252,[ 5 38] ; [4 3],[ 7.74 35.26] ; [1.26 5.74],0
p6,1,0.007452,7.160628,[ 1 41] ; [2 5],[ 2.57142857 39.42857143] ; [0.42857143 6.57142857],0
s3,1,0.007774,7.084824,[ 9 32] ; [5 2],[11.95833333 29.04166667] ; [2.04166667 4.95833333],0
s2,1,0.017492,5.646332,[ 7 35] ; [4 3],[ 9.42857143 32.57142857] ; [1.57142857 5.42857143],0
d3,1,0.031264,4.638385,[18 25] ; [6 1],[20.64 22.36] ; [3.36 3.64],0
s6,1,0.064059,3.429046,[10 33] ; [4 3],[12.04 30.96] ; [1.96 5.04],0
r2,1,0.111854,2.527825,[22 19] ; [6 1],[23.91666667 17.08333333] ; [4.08333333 2.91666667],0
d1,1,0.11492,2.485222,[17 26] ; [5 2],[18.92 24.08] ; [3.08 3.92],0
p10,1,0.148209,2.090592,[12 29] ; [4 3],[13.66666667 27.33333333] ; [2.33333333 4.66666667],0
b5,1,0.163357,1.942873,[18 25] ; [1 6],[16.34 26.66] ; [2.66 4.34],0
p2,1,0.163373,1.942722,[13 30] ; [4 3],[14.62 28.38] ; [2.38 4.62],0
a5,1,0.22144,1.495017,[20 23] ; [5 2],[21.5 21.5] ; [3.5 3.5],0
u2,1,0.24122,1.373452,[ 3 16] ; [1 1],[ 3.61904762 15.38095238] ; [0.38095238 1.61904762],0
d4,1,0.278625,1.173783,[28 15] ; [6 1],[29.24 13.76] ; [4.76 2.24],0
r1,1,0.318116,0.996678,[16 27] ; [4 3],[17.2 25.8] ; [2.8 4.2],0
u1,1,0.31955,0.990787,[ 2 41] ; [1 6],[ 2.58 40.42] ; [0.42 6.58],0
p1,1,0.327912,0.957127,[ 6 37] ; [2 5],[ 6.88 36.12] ; [1.12 5.88],0
s5,1,0.343765,0.896341,[ 6 36] ; [2 5],[ 6.85714286 35.14285714] ; [1.14285714 5.85714286],0
b3,1,0.400628,0.70644,[12 17] ; [2 1],[12.6875 16.3125] ; [1.3125 1.6875],0
b2,1,0.400628,0.70644,[12 17] ; [2 1],[12.6875 16.3125] ; [1.3125 1.6875],0
p11,1,0.437613,0.602535,[19 24] ; [2 5],[18.06 24.94] ; [2.94 4.06],0
a6,1,0.450017,0.570609,[18 25] ; [4 3],[18.92 24.08] ; [3.08 3.92],0
a3,1,0.476485,0.506897,[24 18] ; [5 2],[24.85714286 17.14285714] ; [4.14285714 2.85714286],0
s1,1,0.508599,0.436949,[ 3 40] ; [1 6],[ 3.44 39.56] ; [0.56 6.44],0
a4,1,0.624065,0.240196,[14 28] ; [3 4],[14.57142857 27.42857143] ; [2.42857143 4.57142857],0
d2,1,0.640738,0.217778,[20 22] ; [4 3],[20.57142857 21.42857143] ; [3.42857143 3.57142857],0
v3,1,0.650847,0.204834,[ 9 34] ; [2 5],[ 9.46 33.54] ; [1.54 5.46],0
d5,1,0.658827,0.194952,[27 16] ; [5 2],[27.52 15.48] ; [4.48 2.52],0
a7,1,0.68359,0.166113,[22 21] ; [3 4],[21.5 21.5] ; [3.5 3.5],0
b1,1,0.68359,0.166113,[21 22] ; [4 3],[21.5 21.5] ; [3.5 3.5],0
v2,1,0.716655,0.13172,[15 27] ; [3 4],[15.42857143 26.57142857] ; [2.57142857 4.42857143],0
b4,1,0.74371,0.106893,[28 15] ; [5 2],[28.38 14.62] ; [4.62 2.38],0
r4,1,0.760077,0.093256,[10 33] ; [2 5],[10.32 32.68] ; [1.68 5.32],0
n5,1,0.775268,0.081505,[27 16] ; [4 3],[26.66 16.34] ; [4.34 2.66],0
v1,1,0.786203,0.073574,[10 32] ; [2 5],[10.28571429 31.71428571] ; [1.71428571 5.28571429],0
n6,1,0.8152,0.054627,[20 22] ; [3 4],[19.71428571 22.28571429] ; [3.28571429 3.71428571],0
s4,1,0.840954,0.04027,[ 5 38] ; [1 6],[ 5.16 37.84] ; [0.84 6.16],0
a2,1,0.840954,0.04027,[ 5 38] ; [1 6],[ 5.16 37.84] ; [0.84 6.16],0
p8,1,0.85879,0.031654,[ 5 37] ; [1 6],[ 5.14285714 36.85714286] ; [0.85714286 6.14285714],0
p9,1,0.886998,0.020193,[16 24] ; [3 4],[16.17021277 23.82978723] ; [2.82978723 4.17021277],0
n2,1,0.892295,0.018333,[ 9 11] ; [1 1],[ 9.09090909 10.90909091] ; [0.90909091 1.09090909],0
n1,1,0.892295,0.018333,[ 9 11] ; [1 1],[ 9.09090909 10.90909091] ; [0.90909091 1.09090909],0
n4,1,0.92913,0.00791,[30 13] ; [5 2],[30.1 12.9] ; [4.9 2.1],0
r3,1,1.0,0.0,[24 18] ; [4 3],[24. 18.] ; [4. 3.],0
