Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.002854,8.898551,[34 26] ; [217  70],[43.40057637 16.59942363] ; [207.59942363  79.40057637],0
n6,1,0.01392,6.048257,[43 17] ; [247  44],[49.57264957 10.42735043] ; [240.42735043  50.57264957],0
s6,1,0.026137,4.946955,[29 30] ; [186 102],[36.55619597 22.44380403] ; [178.44380403 109.55619597],0
p6,1,0.03622,4.386727,[ 9 50] ; [ 81 204],[15.43604651 43.56395349] ; [ 74.56395349 210.43604651],0
s2,1,0.054599,3.694283,[20 39] ; [137 151],[26.6945245 32.3054755] ; [130.3054755 157.6945245],0
r3,1,0.075908,3.150399,[58  2] ; [259  31],[54.34285714  5.65714286] ; [262.65714286  27.34285714],0
p9,1,0.076311,3.141769,[40 19] ; [223  61],[45.23906706 13.76093294] ; [217.76093294  66.23906706],0
n1,1,0.08216,3.021649,[ 4 12] ; [38 40],[7.14893617 8.85106383] ; [34.85106383 43.14893617],0
p4,1,0.093184,2.818493,[17 42] ; [117 172],[22.7183908 36.2816092] ; [111.2816092 177.7183908],0
a2,1,0.142649,2.149151,[ 9 51] ; [ 69 223],[13.29545455 46.70454545] ; [ 64.70454545 227.29545455],0
p8,1,0.151087,2.061239,[17 42] ; [110 174],[21.84548105 37.15451895] ; [105.15451895 178.84548105],0
s4,1,0.173778,1.850049,[11 49] ; [ 34 253],[ 7.78097983 52.21902017] ; [ 37.21902017 249.78097983],0
s5,1,0.174111,1.847184,[11 46] ; [ 79 203],[15.13274336 41.86725664] ; [ 74.86725664 207.13274336],0
v1,1,0.196692,1.666768,[23 35] ; [139 145],[27.47368421 30.52631579] ; [134.52631579 149.47368421],0
p7,1,0.203311,1.618431,[25 35] ; [142 138],[29.47058824 30.52941176] ; [137.52941176 142.47058824],0
r2,1,0.230038,1.440627,[51  7] ; [265  21],[53.27906977  4.72093023] ; [262.72093023  23.27906977],0
v3,1,0.254627,1.29774,[16 41] ; [101 180],[19.73076923 37.26923077] ; [ 97.26923077 183.73076923],0
u2,1,0.264731,1.243848,[11  6] ; [46 46],[8.88990826 8.11009174] ; [48.11009174 43.88990826],0
d1,1,0.266935,1.23243,[29 31] ; [164 128],[32.89772727 27.10227273] ; [160.10227273 131.89772727],0
s8,1,0.274991,1.191681,[19 41] ; [114 177],[22.73504274 37.26495726] ; [110.26495726 180.73504274],0
n3,1,0.280209,1.166076,[12  3] ; [52 27],[10.21276596  4.78723404] ; [53.78723404 25.21276596],0
b1,1,0.281635,1.159184,[18 42] ; [109 183],[21.64772727 38.35227273] ; [105.35227273 186.64772727],0
u3,1,0.281982,1.157512,[ 6 11] ; [46 47],[8.03636364 8.96363636] ; [43.96363636 49.03636364],0
r4,1,0.296026,1.092012,[53  7] ; [242  50],[50.28409091  9.71590909] ; [244.71590909  47.28409091],0
d3,1,0.316851,1.001899,[43 17] ; [189 102],[39.65811966 20.34188034] ; [192.34188034  98.65811966],0
d4,1,0.323369,0.97527,[50 10] ; [225  65],[47.14285714 12.85714286] ; [227.85714286  62.14285714],0
s3,1,0.332837,0.937827,[27 31] ; [152 132],[30.35672515 27.64327485] ; [148.64327485 135.35672515],0
p5,1,0.339315,0.913019,[ 2 58] ; [ 19 271],[ 3.6 56.4] ; [ 17.4 272.6],0
a5,1,0.353087,0.862332,[40 20] ; [212  80],[42.95454545 17.04545455] ; [209.04545455  82.95454545],0
b4,1,0.38013,0.770282,[39 21] ; [172 120],[35.96590909 24.03409091] ; [175.03409091 116.96590909],0
p12,1,0.396083,0.720184,[ 2 57] ; [ 18 272],[ 3.38108883 55.61891117] ; [ 16.61891117 273.38108883],0
p2,1,0.413629,0.668345,[43 17] ; [223  68],[45.47008547 14.52991453] ; [220.52991453  70.47008547],0
n2,1,0.509162,0.435788,[11  5] ; [62 19],[12.04123711  3.95876289] ; [60.95876289 20.04123711],0
v2,1,0.513439,0.427052,[31 27] ; [134 141],[28.73873874 29.26126126] ; [136.26126126 138.73873874],0
p1,1,0.554666,0.349025,[ 3 56] ; [ 21 270],[ 4.04571429 54.95428571] ; [ 19.95428571 271.04571429],0
s7,1,0.56632,0.328879,[23 34] ; [125 156],[24.95857988 32.04142012] ; [123.04142012 157.95857988],0
a3,1,0.64196,0.216188,[43 17] ; [199  91],[41.48571429 18.51428571] ; [200.51428571  89.48571429],0
v4,1,0.661541,0.191658,[52  7] ; [262  29],[52.93142857  6.06857143] ; [261.06857143  29.93142857],0
b2,1,0.703192,0.145173,[13 26] ; [ 64 111],[14.03271028 24.96728972] ; [ 62.96728972 112.03271028],0
b3,1,0.703192,0.145173,[13 26] ; [ 64 111],[14.03271028 24.96728972] ; [ 62.96728972 112.03271028],0
a4,1,0.773632,0.08273,[28 32] ; [129 160],[26.99140401 33.00859599] ; [130.00859599 158.99140401],0
s1,1,0.793793,0.068324,[ 3 57] ; [ 12 271],[ 2.62390671 57.37609329] ; [ 12.37609329 270.62390671],0
a7,1,0.806015,0.060305,[42 18] ; [199  92],[41.1965812 18.8034188] ; [199.8034188  91.1965812],0
b5,1,0.811744,0.056728,[36 24] ; [180 112],[36.81818182 23.18181818] ; [179.18181818 112.81818182],0
d2,1,0.821759,0.050753,[28 32] ; [139 149],[28.79310345 31.20689655] ; [138.20689655 149.79310345],0
u4,1,0.859545,0.031312,[ 1 59] ; [  4 288],[ 0.85227273 59.14772727] ; [  4.14772727 287.85227273],0
a8,1,0.859691,0.031247,[ 9 45] ; [ 47 219],[ 9.45 44.55] ; [ 46.55 219.45],0
d5,1,0.866348,0.028325,[46 14] ; [226  65],[46.4957265 13.5042735] ; [225.5042735  65.4957265],0
a1,1,0.881011,0.022406,[ 3 57] ; [ 16 276],[ 3.23863636 56.76136364] ; [ 15.76136364 276.23863636],0
u1,1,0.885305,0.020807,[ 8 52] ; [ 41 251],[ 8.35227273 51.64772727] ; [ 40.64772727 251.35227273],0
p11,1,0.9118,0.01227,[45 15] ; [217  75],[44.65909091 15.34090909] ; [217.34090909  74.65909091],0
a6,1,0.99392,5.8e-05,[39 21] ; [189 102],[38.97435897 21.02564103] ; [189.02564103 101.97435897],0
r1,1,0.99543,3.3e-05,[46 14] ; [223  68],[45.98290598 14.01709402] ; [223.01709402  67.98290598],0
