Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.021985,5.246983,[ 5 12] ; [5 1],[7.39130435 9.60869565] ; [2.60869565 3.39130435],0
s2,1,0.021985,5.246983,[ 5 12] ; [5 1],[7.39130435 9.60869565] ; [2.60869565 3.39130435],0
s6,1,0.075529,3.158571,[ 7 10] ; [5 1],[8.86956522 8.13043478] ; [3.13043478 2.86956522],0
d5,1,0.12076,2.407439,[14  3] ; [3 3],[12.56521739  4.43478261] ; [4.43478261 1.56521739],0
d3,1,0.123324,2.374585,[9 8] ; [1 5],[7.39130435 9.60869565] ; [2.60869565 3.39130435],0
p8,1,0.189717,1.71981,[9 8] ; [5 1],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
s4,1,0.225709,1.4677,[ 4 13] ; [3 3],[ 5.17391304 11.82608696] ; [1.82608696 4.17391304],0
v4,1,0.225709,1.4677,[13  4] ; [3 3],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
d2,1,0.225709,1.4677,[ 4 13] ; [3 3],[ 5.17391304 11.82608696] ; [1.82608696 4.17391304],0
r4,1,0.278493,1.174428,[ 7 10] ; [1 5],[ 5.91304348 11.08695652] ; [2.08695652 3.91304348],0
s7,1,0.291841,1.111111,[ 5 10] ; [3 2],[6. 9.] ; [2. 3.],0
v3,1,0.362656,0.828676,[ 5 12] ; [3 3],[ 5.91304348 11.08695652] ; [2.08695652 3.91304348],0
n5,1,0.393921,0.726803,[11  6] ; [5 1],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
n4,1,0.393921,0.726803,[11  6] ; [5 1],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
p5,1,0.393921,0.726803,[ 6 11] ; [1 5],[ 5.17391304 11.82608696] ; [1.82608696 4.17391304],0
s5,1,0.393921,0.726803,[ 6 11] ; [1 5],[ 5.17391304 11.82608696] ; [1.82608696 4.17391304],0
d1,1,0.393921,0.726803,[ 6 11] ; [1 5],[ 5.17391304 11.82608696] ; [1.82608696 4.17391304],0
a4,1,0.393921,0.726803,[ 6 11] ; [1 5],[ 5.17391304 11.82608696] ; [1.82608696 4.17391304],0
p9,1,0.393921,0.726803,[11  6] ; [5 1],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
b4,1,0.393921,0.726803,[ 6 11] ; [1 5],[ 5.17391304 11.82608696] ; [1.82608696 4.17391304],0
p11,1,0.393921,0.726803,[11  6] ; [5 1],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
b5,1,0.408451,0.683304,[9 8] ; [2 4],[8.13043478 8.86956522] ; [2.86956522 3.13043478],0
v2,1,0.415522,0.662946,[ 5 11] ; [3 3],[ 5.81818182 10.18181818] ; [2.18181818 3.81818182],0
u3,1,0.504985,0.444444,[4 5] ; [2 1],[4.5 4.5] ; [1.5 1.5],0
u2,1,0.504985,0.444444,[4 5] ; [2 1],[4.5 4.5] ; [1.5 1.5],0
p6,1,0.525718,0.402661,[ 6 11] ; [3 3],[ 6.65217391 10.34782609] ; [2.34782609 3.65217391],0
a6,1,0.525718,0.402661,[11  6] ; [3 3],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
a5,1,0.559847,0.33997,[9 8] ; [4 2],[9.60869565 7.39130435] ; [3.39130435 2.60869565],0
n6,1,0.638227,0.221069,[13  4] ; [4 2],[12.56521739  4.43478261] ; [4.43478261 1.56521739],0
p2,1,0.726053,0.122767,[13  4] ; [5 1],[13.30434783  3.69565217] ; [4.69565217 1.30434783],0
b1,1,0.735039,0.114535,[10  7] ; [4 2],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
v1,1,0.735039,0.114535,[ 7 10] ; [2 4],[ 6.65217391 10.34782609] ; [2.34782609 3.65217391],0
p12,1,0.759209,0.093954,[ 2 15] ; [1 5],[ 2.2173913 14.7826087] ; [0.7826087 5.2173913],0
d4,1,0.857561,0.032213,[12  5] ; [4 2],[11.82608696  5.17391304] ; [4.17391304 1.82608696],0
b2,1,0.889243,0.019394,[3 7] ; [2 4],[3.125 6.875] ; [1.875 4.125],0
b3,1,0.889243,0.019394,[3 7] ; [2 4],[3.125 6.875] ; [1.875 4.125],0
a3,1,0.901321,0.015374,[8 9] ; [3 3],[8.13043478 8.86956522] ; [2.86956522 3.13043478],0
r1,1,0.930912,0.007516,[ 6 11] ; [2 4],[ 5.91304348 11.08695652] ; [2.08695652 3.91304348],0
a8,1,0.956561,0.002967,[ 3 14] ; [1 5],[ 2.95652174 14.04347826] ; [1.04347826 4.95652174],0
