Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.004805,7.951263,[1 2] ; [59  7],[2.60869565 0.39130435] ; [57.39130435  8.60869565],0
v4,1,0.036907,4.35472,[2 1] ; [63  3],[2.82608696 0.17391304] ; [62.17391304  3.82608696],0
r3,1,0.036907,4.35472,[2 1] ; [63  3],[2.82608696 0.17391304] ; [62.17391304  3.82608696],0
d4,1,0.068081,3.328688,[1 2] ; [52 14],[2.30434783 0.69565217] ; [50.69565217 15.30434783],0
n4,1,0.120813,2.406746,[1 2] ; [49 17],[2.17391304 0.82608696] ; [47.82608696 18.17391304],0
r1,1,0.141327,2.163451,[1 2] ; [48 18],[2.13043478 0.86956522] ; [46.86956522 19.13043478],0
p10,1,0.14748,2.09812,[1 2] ; [47 18],[2.11764706 0.88235294] ; [45.88235294 19.11764706],0
d5,1,0.170017,1.882794,[1 2] ; [46 19],[2.07352941 0.92647059] ; [44.92647059 20.07352941],0
a3,1,0.218764,1.512459,[1 2] ; [44 21],[1.98529412 1.01470588] ; [43.01470588 21.98529412],0
a8,1,0.263739,1.249024,[1 2] ; [ 7 54],[0.375 2.625] ; [ 7.625 53.375],0
s6,1,0.353021,0.86257,[1 2] ; [38 25],[1.77272727 1.22727273] ; [37.22727273 25.77272727],0
s3,1,0.358853,0.841905,[1 2] ; [39 26],[1.76470588 1.23529412] ; [38.23529412 26.76470588],0
s2,1,0.389567,0.740293,[1 2] ; [38 27],[1.72058824 1.27941176] ; [37.27941176 27.72058824],0
p8,1,0.421091,0.647269,[2 1] ; [28 37],[1.32352941 1.67647059] ; [28.67647059 36.32352941],0
d3,1,0.468451,0.525626,[1 2] ; [35 29],[1.6119403 1.3880597] ; [34.3880597 29.6119403],0
b4,1,0.504161,0.446166,[2 1] ; [31 35],[1.43478261 1.56521739] ; [31.56521739 34.43478261],0
v2,1,0.683416,0.166305,[2 1] ; [35 29],[1.65671642 1.34328358] ; [35.34328358 28.65671642],0
p2,1,0.720802,0.127725,[2 1] ; [50 16],[2.26086957 0.73913043] ; [49.73913043 16.26086957],0
u2,1,0.802839,0.062338,[1 1] ; [13  9],[1.16666667 0.83333333] ; [12.83333333  9.16666667],0
a7,1,0.858173,0.031934,[2 1] ; [40 25],[1.85294118 1.14705882] ; [40.14705882 24.85294118],0
n5,1,0.911171,0.012446,[2 1] ; [46 20],[2.08695652 0.91304348] ; [45.91304348 20.08695652],0
p11,1,0.957023,0.002904,[2 1] ; [43 23],[1.95652174 1.04347826] ; [43.04347826 22.95652174],0
a6,1,0.970385,0.001378,[2 1] ; [44 21],[2.02941176 0.97058824] ; [43.97058824 21.02941176],0
