Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b1,1,0.000186,13.966237,[28 18] ; [22 59],[18.11023622 27.88976378] ; [31.88976378 49.11023622],1
r1,1,0.390824,0.736377,[33 12] ; [64 16],[34.92 10.08] ; [62.08 17.92],0
a2,1,0.394834,0.724004,[12 34] ; [27 54],[14.12598425 31.87401575] ; [24.87401575 56.12598425],0
d2,1,0.421552,0.645983,[29 17] ; [44 35],[26.864 19.136] ; [46.136 32.864],0
s3,1,0.423656,0.640152,[28 18] ; [53 25],[30.0483871 15.9516129] ; [50.9516129 27.0483871],0
r4,1,0.433281,0.614013,[38  8] ; [71 10],[39.48031496  6.51968504] ; [69.51968504 11.48031496],0
s7,1,0.434649,0.61037,[27 15] ; [45 34],[24.99173554 17.00826446] ; [47.00826446 31.99173554],0
a5,1,0.446383,0.57982,[33 13] ; [63 18],[34.77165354 11.22834646] ; [61.22834646 19.77165354],0
p3,1,0.490938,0.474469,[17 29] ; [35 46],[18.83464567 27.16535433] ; [33.16535433 47.83464567],0
p9,1,0.519959,0.413974,[35 10] ; [66 14],[36.36  8.64] ; [64.64 15.36],0
p1,1,0.583884,0.299998,[ 6 40] ; [ 8 73],[ 5.07086614 40.92913386] ; [ 8.92913386 72.07086614],0
n1,1,0.591465,0.288062,[ 7 10] ; [10 10],[7.81081081 9.18918919] ; [ 9.18918919 10.81081081],0
d4,1,0.600719,0.273913,[40  6] ; [72  8],[40.88888889  5.11111111] ; [71.11111111  8.88888889],0
p6,1,0.613611,0.25495,[14 32] ; [21 59],[12.77777778 33.22222222] ; [22.22222222 57.77777778],0
p7,1,0.617196,0.249828,[20 26] ; [38 41],[21.344 24.656] ; [36.656 42.344],0
r3,1,0.62156,0.243681,[42  4] ; [74  5],[42.688  3.312] ; [73.312  5.688],0
d5,1,0.648054,0.208362,[40  6] ; [68 13],[39.11811024  6.88188976] ; [68.88188976 12.11811024],0
d3,1,0.652239,0.203089,[33 13] ; [55 26],[31.87401575 14.12598425] ; [56.12598425 24.87401575],0
a3,1,0.654721,0.2,[36  9] ; [62 19],[35. 10.] ; [63. 18.],0
v2,1,0.678678,0.171618,[23 23] ; [42 36],[24.11290323 21.88709677] ; [40.88709677 37.11290323],0
u4,1,0.682778,0.167016,[ 1 45] ; [ 1 80],[ 0.72440945 45.27559055] ; [ 1.27559055 79.72440945],0
s1,1,0.693947,0.154845,[ 2 42] ; [ 5 75],[ 2.48387097 41.51612903] ; [ 4.51612903 75.48387097],0
a4,1,0.737918,0.111965,[23 23] ; [43 38],[23.90551181 22.09448819] ; [42.09448819 38.90551181],0
p4,1,0.770046,0.085448,[24 21] ; [41 40],[23.21428571 21.78571429] ; [41.78571429 39.21428571],0
b5,1,0.799448,0.064547,[30 16] ; [51 30],[29.33858268 16.66141732] ; [51.66141732 29.33858268],0
v3,1,0.826631,0.047972,[13 32] ; [24 54],[13.53658537 31.46341463] ; [23.46341463 54.53658537],0
n2,1,0.840617,0.040443,[14  4] ; [15  5],[13.73684211  4.26315789] ; [15.26315789  4.73684211],0
v1,1,0.851846,0.03488,[23 22] ; [39 40],[22.5 22.5] ; [39.5 39.5],0
a1,1,0.880179,0.022723,[ 2 44] ; [ 4 77],[ 2.17322835 43.82677165] ; [ 3.82677165 77.17322835],0
u1,1,0.949672,0.003984,[10 36] ; [18 63],[10.14173228 35.85826772] ; [17.85826772 63.14173228],0
s2,1,0.989997,0.000157,[31 15] ; [54 26],[31.03174603 14.96825397] ; [53.96825397 26.03174603],0
