Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.002523,9.123794,[ 7 19] ; [34 20],[13.325 12.675] ; [27.675 26.325],0
v2,1,0.006975,7.279355,[ 5 21] ; [27 26],[10.53164557 15.46835443] ; [21.46835443 31.53164557],0
d4,1,0.028686,4.786364,[13 13] ; [41 14],[17.33333333  8.66666667] ; [36.66666667 18.33333333],0
s3,1,0.032939,4.548923,[ 7 18] ; [28 24],[11.36363636 13.63636364] ; [23.63636364 28.36363636],0
a7,1,0.047643,3.922518,[ 9 17] ; [32 23],[13.16049383 12.83950617] ; [27.83950617 27.16049383],0
n6,1,0.052143,3.771175,[14 12] ; [40 13],[17.7721519  8.2278481] ; [36.2278481 16.7721519],0
s2,1,0.070883,3.262448,[ 7 19] ; [26 28],[10.725 15.275] ; [22.275 31.725],0
d1,1,0.088084,2.909052,[ 5 21] ; [21 34],[ 8.34567901 17.65432099] ; [17.65432099 37.34567901],0
n4,1,0.098992,2.721713,[11 15] ; [34 21],[14.44444444 11.55555556] ; [30.55555556 24.44444444],0
s8,1,0.11914,2.428584,[ 5 21] ; [20 35],[ 8.02469136 17.97530864] ; [16.97530864 38.02469136],0
d5,1,0.135396,2.229519,[13 13] ; [37 18],[16.04938272  9.95061728] ; [33.95061728 21.04938272],0
a6,1,0.169327,1.888889,[ 9 17] ; [28 27],[11.87654321 14.12345679] ; [25.12345679 29.87654321],0
p11,1,0.176009,1.831006,[15 11] ; [40 15],[17.65432099  8.34567901] ; [37.34567901 17.65432099],0
b1,1,0.176471,1.827094,[16 10] ; [25 30],[13.16049383 12.83950617] ; [27.83950617 27.16049383],0
s4,1,0.203318,1.618382,[ 8 18] ; [10 45],[ 5.77777778 20.22222222] ; [12.22222222 42.77777778],0
u3,1,0.263107,1.252336,[6 7] ; [ 7 18],[4.44736842 8.55263158] ; [ 8.55263158 16.44736842],0
v3,1,0.266172,1.23637,[ 3 23] ; [12 43],[ 4.81481481 21.18518519] ; [10.18518519 44.81481481],0
n3,1,0.312563,1.019814,[8 7] ; [14  6],[9.42857143 5.57142857] ; [12.57142857  7.42857143],0
a4,1,0.393312,0.728678,[ 9 17] ; [14 41],[ 7.38271605 18.61728395] ; [15.61728395 39.38271605],0
p5,1,0.523551,0.406892,[ 3 23] ; [ 4 51],[ 2.24691358 23.75308642] ; [ 4.75308642 50.24691358],0
p9,1,0.523825,0.406357,[18  8] ; [41 13],[19.175  6.825] ; [39.825 14.175],0
s7,1,0.534861,0.385148,[ 9 15] ; [23 28],[10.24 13.76] ; [21.76 29.24],0
n2,1,0.537371,0.380435,[9 6] ; [14  6],[9.85714286 5.14285714] ; [13.14285714  6.85714286],0
n1,1,0.589154,0.291667,[ 5 10] ; [ 5 15],[ 4.28571429 10.71428571] ; [ 5.71428571 14.28571429],0
p8,1,0.598387,0.277435,[ 9 17] ; [22 32],[10.075 15.925] ; [20.925 33.075],0
d2,1,0.615629,0.252059,[ 8 18] ; [14 41],[ 7.0617284 18.9382716] ; [14.9382716 40.0617284],0
p7,1,0.619599,0.246431,[14 11] ; [27 27],[12.97468354 12.02531646] ; [28.02531646 25.97468354],0
r1,1,0.649536,0.206486,[ 8 18] ; [14 40],[ 7.15 18.85] ; [14.85 39.15],0
p4,1,0.689427,0.159707,[14 12] ; [27 28],[13.16049383 12.83950617] ; [27.83950617 27.16049383],0
v1,1,0.69379,0.155013,[10 16] ; [22 29],[10.80519481 15.19480519] ; [21.19480519 29.80519481],0
u1,1,0.696026,0.152639,[ 2 24] ; [ 3 52],[ 1.60493827 24.39506173] ; [ 3.39506173 51.60493827],0
b4,1,0.713059,0.13524,[14 12] ; [32 23],[14.7654321 11.2345679] ; [31.2345679 23.7654321],0
u2,1,0.732396,0.116923,[7 6] ; [12 13],[6.5 6.5] ; [12.5 12.5],0
a3,1,0.756025,0.096538,[13 13] ; [29 25],[13.65 12.35] ; [28.35 25.65],0
p3,1,0.756323,0.096294,[ 9 17] ; [21 34],[ 9.62962963 16.37037037] ; [20.37037037 34.62962963],0
s5,1,0.792007,0.06954,[ 5 20] ; [12 41],[ 5.44871795 19.55128205] ; [11.55128205 41.44871795],0
v4,1,0.846231,0.037608,[20  6] ; [41 11],[20.33333333  5.66666667] ; [40.66666667 11.33333333],0
p10,1,0.865135,0.028846,[17  9] ; [35 17],[17.33333333  8.66666667] ; [34.66666667 17.33333333],0
b3,1,0.917021,0.010855,[ 4 11] ; [ 9 23],[ 4.14893617 10.85106383] ; [ 8.85106383 23.14893617],0
b2,1,0.917021,0.010855,[ 4 11] ; [ 9 23],[ 4.14893617 10.85106383] ; [ 8.85106383 23.14893617],0
p6,1,0.917027,0.010853,[ 8 18] ; [16 38],[ 7.8 18.2] ; [16.2 37.8],0
a5,1,0.924947,0.008874,[12 14] ; [26 29],[12.19753086 13.80246914] ; [25.80246914 29.19753086],0
n5,1,0.946104,0.00457,[15 11] ; [31 22],[15.13924051 10.86075949] ; [30.86075949 22.13924051],0
a2,1,0.94633,0.004531,[ 2 24] ; [ 4 51],[ 1.92592593 24.07407407] ; [ 4.07407407 50.92592593],0
b5,1,0.966757,0.001737,[15 11] ; [32 23],[15.08641975 10.91358025] ; [31.91358025 23.08641975],0
p12,1,0.974942,0.000987,[ 1 25] ; [ 2 52],[ 0.975 25.025] ; [ 2.025 51.975],0
d3,1,0.99045,0.000143,[14 12] ; [29 25],[13.975 12.025] ; [29.025 24.975],0
r2,1,1.0,0.0,[14 11] ; [28 22],[14. 11.] ; [28. 22.],0
