Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,32.397218,[76 10] ; [29 35],[60.2 25.8] ; [44.8 19.2],1
r2,1,0.001232,10.441941,[77  8] ; [44 19],[69.49324324 15.50675676] ; [51.50675676 11.49324324],0
s7,1,0.001349,10.274174,[41 39] ; [15 46],[31.77304965 48.22695035] ; [24.22695035 36.77304965],0
r3,1,0.001529,10.043875,[76 10] ; [43 21],[68.22666667 17.77333333] ; [50.77333333 13.22666667],0
p3,1,0.001934,9.610728,[43 43] ; [16 48],[33.82666667 52.17333333] ; [25.17333333 38.82666667],0
d4,1,0.002236,9.344944,[62 23] ; [31 33],[53.05369128 31.94630872] ; [39.94630872 24.05369128],0
d1,1,0.003755,8.398438,[43 43] ; [17 47],[34.4 51.6] ; [25.6 38.4],0
s6,1,0.004875,7.925309,[50 32] ; [24 40],[41.56164384 40.43835616] ; [32.43835616 31.56164384],0
u3,1,0.007145,7.236126,[16 15] ; [ 7 28],[10.8030303 20.1969697] ; [12.1969697 22.8030303],0
d5,1,0.009,6.822758,[61 25] ; [32 32],[53.32 32.68] ; [39.68 24.32],0
v4,1,0.011389,6.403597,[75 10] ; [46 18],[69.02684564 15.97315436] ; [51.97315436 12.02684564],0
a5,1,0.011407,6.400757,[58 28] ; [30 34],[50.45333333 35.54666667] ; [37.54666667 26.45333333],0
p10,1,0.01506,5.909399,[58 28] ; [30 33],[50.79194631 35.20805369] ; [37.20805369 25.79194631],0
a1,1,0.018351,5.562316,[ 1 85] ; [ 6 58],[ 4.01333333 81.98666667] ; [ 2.98666667 61.01333333],0
a3,1,0.022918,5.17469,[55 31] ; [29 35],[48.16 37.84] ; [35.84 28.16],0
p11,1,0.02966,4.728889,[63 23] ; [36 28],[56.76 29.24] ; [42.24 21.76],0
p4,1,0.035184,4.436214,[44 40] ; [22 41],[37.71428571 46.28571429] ; [28.28571429 34.71428571],0
u2,1,0.035245,4.433284,[19 11] ; [13 22],[14.76923077 15.23076923] ; [17.23076923 17.76923077],0
s5,1,0.036463,4.375321,[27 54] ; [11 51],[21.52447552 59.47552448] ; [16.47552448 45.52447552],0
n4,1,0.03667,4.365656,[66 20] ; [39 25],[60.2 25.8] ; [44.8 19.2],0
v2,1,0.040125,4.212575,[29 53] ; [12 49],[23.51048951 58.48951049] ; [17.48951049 43.51048951],0
v3,1,0.043352,4.081633,[23 58] ; [ 9 54],[18. 63.] ; [14. 49.],0
s3,1,0.043573,4.073037,[45 40] ; [22 39],[39.00684932 45.99315068] ; [27.99315068 33.00684932],0
s8,1,0.043964,4.057949,[32 54] ; [14 50],[26.37333333 59.62666667] ; [19.62666667 44.37333333],0
d3,1,0.05915,3.561047,[40 46] ; [20 44],[34.4 51.6] ; [25.6 38.4],0
u1,1,0.076217,3.143776,[ 7 79] ; [ 1 63],[ 4.58666667 81.41333333] ; [ 3.41333333 60.58666667],0
p2,1,0.081117,3.04238,[61 25] ; [36 27],[55.98657718 30.01342282] ; [41.01342282 21.98657718],0
s2,1,0.091799,2.84254,[32 52] ; [16 48],[27.24324324 56.75675676] ; [20.75675676 43.24324324],0
p7,1,0.10632,2.608083,[48 36] ; [28 36],[43.13513514 40.86486486] ; [32.86486486 31.13513514],0
p8,1,0.139581,2.182569,[39 47] ; [21 42],[34.63087248 51.36912752] ; [25.36912752 37.63087248],0
p1,1,0.152507,2.046996,[ 6 80] ; [ 9 55],[ 8.6 77.4] ; [ 6.4 57.6],0
p6,1,0.157273,2.000249,[29 57] ; [14 47],[25.15646259 60.84353741] ; [17.84353741 43.15646259],0
n6,1,0.218476,1.514352,[68 18] ; [45 19],[64.78666667 21.21333333] ; [48.21333333 15.78666667],0
a4,1,0.263316,1.251239,[35 51] ; [20 43],[31.74496644 54.25503356] ; [23.25503356 39.74496644],0
s1,1,0.291647,1.112003,[ 6 79] ; [ 2 62],[ 4.56375839 80.43624161] ; [ 3.43624161 60.56375839],0
p9,1,0.31847,0.995221,[59 27] ; [37 24],[56.16326531 29.83673469] ; [39.83673469 21.16326531],0
n3,1,0.349575,0.875,[12 12] ; [20 12],[13.71428571 10.28571429] ; [18.28571429 13.71428571],0
d2,1,0.374673,0.788108,[41 45] ; [25 37],[38.35135135 47.64864865] ; [27.64864865 34.35135135],0
b5,1,0.478266,0.502814,[34 52] ; [29 35],[36.12 49.88] ; [26.88 37.12],0
p5,1,0.495536,0.464484,[ 8 78] ; [ 4 60],[ 6.88 79.12] ; [ 5.12 58.88],0
b2,1,0.514128,0.425657,[15 36] ; [14 25],[16.43333333 34.56666667] ; [12.56666667 26.43333333],0
b3,1,0.514128,0.425657,[15 36] ; [14 25],[16.43333333 34.56666667] ; [12.56666667 26.43333333],0
a2,1,0.559281,0.340951,[ 6 80] ; [ 3 61],[ 5.16 80.84] ; [ 3.84 60.16],0
s4,1,0.591734,0.287644,[19 66] ; [12 52],[17.68456376 67.31543624] ; [13.31543624 50.68456376],0
n1,1,0.635609,0.224531,[ 8 19] ; [11 20],[ 8.84482759 18.15517241] ; [10.15517241 20.84482759],0
b1,1,0.637581,0.221919,[41 45] ; [33 31],[42.42666667 43.57333333] ; [31.57333333 32.42666667],0
n5,1,0.656462,0.19785,[60 25] ; [43 21],[58.75838926 26.24161074] ; [44.24161074 19.75838926],0
n2,1,0.739119,0.110902,[18  9] ; [20 12],[17.38983051  9.61016949] ; [20.61016949 11.38983051],0
p12,1,0.748743,0.10259,[ 5 80] ; [ 3 61],[ 4.56375839 80.43624161] ; [ 3.43624161 60.56375839],0
b4,1,0.845541,0.037951,[47 39] ; [36 28],[47.58666667 38.41333333] ; [35.41333333 28.58666667],0
a8,1,0.86644,0.028285,[ 7 72] ; [ 5 57],[ 6.72340426 72.27659574] ; [ 5.27659574 56.72340426],0
a6,1,0.967984,0.001611,[36 50] ; [27 37],[36.12 49.88] ; [26.88 37.12],0
