Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001198,10.493927,[ 2 14] ; [11  5],[6.5 9.5] ; [6.5 9.5],0
p11,1,0.003487,8.533333,[ 2 14] ; [10  6],[ 6. 10.] ; [ 6. 10.],0
p9,1,0.006417,7.429254,[ 5 11] ; [12  3],[8.77419355 7.22580645] ; [8.22580645 6.77419355],0
p7,1,0.010603,6.530612,[ 1 13] ; [8 8],[4.2 9.8] ; [ 4.8 11.2],0
p10,1,0.01175,6.348178,[ 6 10] ; [13  3],[9.5 6.5] ; [9.5 6.5],0
n6,1,0.022119,5.236364,[8 8] ; [14  2],[11.  5.] ; [11.  5.],0
p6,1,0.070041,3.282051,[ 1 15] ; [ 5 11],[ 3. 13.] ; [ 3. 13.],0
v2,1,0.080346,3.05788,[ 2 14] ; [6 9],[ 4.12903226 11.87096774] ; [ 3.87096774 11.12903226],0
s8,1,0.096582,2.761091,[ 3 13] ; [7 8],[ 5.16129032 10.83870968] ; [ 4.83870968 10.16129032],0
s5,1,0.10247,2.666667,[ 2 14] ; [ 6 10],[ 4. 12.] ; [ 4. 12.],0
p8,1,0.107957,2.583876,[ 5 11] ; [9 6],[7.22580645 8.77419355] ; [6.77419355 8.22580645],0
a5,1,0.144127,2.133333,[8 8] ; [12  4],[10.  6.] ; [10.  6.],0
d3,1,0.154044,2.031746,[7 9] ; [11  5],[9. 7.] ; [9. 7.],0
s6,1,0.213054,1.550552,[ 5 11] ; [8 7],[6.70967742 9.29032258] ; [6.29032258 8.70967742],0
s7,1,0.245699,1.347594,[ 4 10] ; [7 7],[5.5 8.5] ; [5.5 8.5],0
r4,1,0.280226,1.165992,[ 5 11] ; [8 8],[6.5 9.5] ; [6.5 9.5],0
n2,1,0.408451,0.683304,[8 4] ; [9 2],[8.86956522 3.13043478] ; [8.13043478 2.86956522],0
v4,1,0.414216,0.666667,[11  5] ; [13  3],[12.  4.] ; [12.  4.],0
s2,1,0.414216,0.666667,[ 3 13] ; [ 5 11],[ 4. 12.] ; [ 4. 12.],0
n5,1,0.414216,0.666667,[11  5] ; [13  3],[12.  4.] ; [12.  4.],0
v1,1,0.445601,0.581818,[ 4 12] ; [ 6 10],[ 5. 11.] ; [ 5. 11.],0
d2,1,0.465209,0.533333,[ 5 11] ; [7 9],[ 6. 10.] ; [ 6. 10.],0
r2,1,0.474381,0.511753,[12  3] ; [11  5],[11.12903226  3.87096774] ; [11.87096774  4.12903226],0
d1,1,0.476033,0.507937,[8 8] ; [ 6 10],[7. 9.] ; [7. 9.],0
a7,1,0.476033,0.507937,[10  6] ; [8 8],[9. 7.] ; [9. 7.],0
p1,1,0.626354,0.237037,[ 2 14] ; [ 3 13],[ 2.5 13.5] ; [ 2.5 13.5],0
s4,1,0.626354,0.237037,[ 3 13] ; [ 2 14],[ 2.5 13.5] ; [ 2.5 13.5],0
a2,1,0.626354,0.237037,[ 3 13] ; [ 2 14],[ 2.5 13.5] ; [ 2.5 13.5],0
u3,1,0.635256,0.225,[2 3] ; [1 3],[1.66666667 3.33333333] ; [1.33333333 2.66666667],0
p5,1,0.668929,0.182857,[ 3 13] ; [ 4 12],[ 3.5 12.5] ; [ 3.5 12.5],0
n3,1,0.669815,0.181818,[5 6] ; [6 5],[5.5 5.5] ; [5.5 5.5],0
b2,1,0.692103,0.156818,[2 9] ; [3 9],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
b3,1,0.692103,0.156818,[2 9] ; [3 9],[2.39130435 8.60869565] ; [2.60869565 9.39130435],0
b4,1,0.694188,0.154589,[12  4] ; [11  5],[11.5  4.5] ; [11.5  4.5],0
b1,1,0.709749,0.138528,[10  6] ; [11  5],[10.5  5.5] ; [10.5  5.5],0
n4,1,0.709749,0.138528,[11  5] ; [10  6],[10.5  5.5] ; [10.5  5.5],0
d4,1,0.709749,0.138528,[10  6] ; [11  5],[10.5  5.5] ; [10.5  5.5],0
d5,1,0.718894,0.129555,[10  6] ; [9 7],[9.5 6.5] ; [9.5 6.5],0
b5,1,0.723155,0.12549,[8 8] ; [9 7],[8.5 7.5] ; [8.5 7.5],0
a6,1,0.723155,0.12549,[7 9] ; [8 8],[7.5 8.5] ; [7.5 8.5],0
v3,1,0.778746,0.078935,[ 5 11] ; [ 4 11],[ 4.64516129 11.35483871] ; [ 4.35483871 10.64516129],0
a3,1,0.817521,0.053239,[11  3] ; [12  4],[10.73333333  3.26666667] ; [12.26666667  3.73333333],0
u2,1,0.857714,0.032143,[1 4] ; [1 3],[1.11111111 3.88888889] ; [0.88888889 3.11111111],0
n1,1,0.878854,0.023232,[8 4] ; [7 4],[7.82608696 4.17391304] ; [7.17391304 3.82608696],0
a4,1,0.88644,0.020395,[6 9] ; [ 6 10],[5.80645161 9.19354839] ; [6.19354839 9.80645161],0
s3,1,0.919347,0.010253,[5 9] ; [ 6 10],[5.13333333 8.86666667] ; [ 5.86666667 10.13333333],0
