Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.011337,6.411685,[9 4] ; [ 7 19],[5.33333333 7.66666667] ; [10.66666667 15.33333333],0
n5,1,0.0362,4.387676,[5 8] ; [21  8],[8.04761905 4.95238095] ; [17.95238095 11.04761905],0
p3,1,0.042548,4.113283,[ 3 10] ; [17 13],[6.04651163 6.95348837] ; [13.95348837 16.04651163],0
u2,1,0.048734,3.8845,[7 2] ; [5 9],[4.69565217 4.30434783] ; [7.30434783 6.69565217],0
n4,1,0.049276,3.865925,[4 9] ; [19 11],[6.95348837 6.04651163] ; [16.04651163 13.95348837],0
s6,1,0.075429,3.160748,[8 5] ; [ 9 19],[5.3902439 7.6097561] ; [11.6097561 16.3902439],0
p7,1,0.08494,2.967747,[10  1] ; [17 10],[7.81578947 3.18421053] ; [19.18421053  7.81578947],0
s2,1,0.091001,2.856581,[8 5] ; [ 9 18],[5.525 7.475] ; [11.475 15.525],0
a5,1,0.118694,2.434471,[4 9] ; [17 13],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
v3,1,0.132839,2.259005,[ 1 12] ; [ 8 20],[ 2.85365854 10.14634146] ; [ 6.14634146 21.85365854],0
d4,1,0.137348,2.207425,[6 7] ; [21  9],[8.1627907 4.8372093] ; [18.8372093 11.1627907],0
b5,1,0.146212,2.111335,[10  3] ; [16 14],[7.86046512 5.13953488] ; [18.13953488 11.86046512],0
d2,1,0.162848,1.947581,[ 2 11] ; [11 19],[3.93023256 9.06976744] ; [ 9.06976744 20.93023256],0
a3,1,0.173071,1.856143,[4 9] ; [16 14],[6.04651163 6.95348837] ; [13.95348837 16.04651163],0
v4,1,0.186215,1.747312,[8 4] ; [23  4],[9.53846154 2.46153846] ; [21.46153846  5.53846154],0
p10,1,0.194787,1.681034,[8 5] ; [21  5],[9.66666667 3.33333333] ; [19.33333333  6.66666667],0
n1,1,0.203737,1.615385,[4 3] ; [ 4 10],[2.66666667 4.33333333] ; [5.33333333 8.66666667],0
d1,1,0.228159,1.452302,[ 2 11] ; [10 20],[3.62790698 9.37209302] ; [ 8.37209302 21.62790698],0
p6,1,0.237244,1.396898,[7 6] ; [10 19],[5.26190476 7.73809524] ; [11.73809524 17.26190476],0
b1,1,0.272716,1.203036,[8 5] ; [13 17],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
a4,1,0.31307,1.017679,[ 2 11] ; [ 9 21],[3.3255814 9.6744186] ; [ 7.6744186 22.3255814],0
a2,1,0.315368,1.008059,[ 1 12] ; [ 6 24],[ 2.11627907 10.88372093] ; [ 4.88372093 25.11627907],0
s1,1,0.36605,0.817028,[ 2 11] ; [ 2 28],[ 1.20930233 11.79069767] ; [ 2.79069767 27.20930233],0
b4,1,0.370252,0.802819,[5 8] ; [16 14],[6.34883721 6.65116279] ; [14.65116279 15.34883721],0
v1,1,0.386095,0.751205,[6 7] ; [ 9 19],[4.75609756 8.24390244] ; [10.24390244 17.75609756],0
u3,1,0.428539,0.626781,[5 4] ; [5 8],[4.09090909 4.90909091] ; [5.90909091 7.09090909],0
r2,1,0.456845,0.553613,[8 4] ; [14 12],[6.94736842 5.05263158] ; [15.05263158 10.94736842],0
p2,1,0.478308,0.502719,[9 4] ; [23  6],[9.9047619 3.0952381] ; [22.0952381  6.9047619],0
p9,1,0.480933,0.496746,[8 5] ; [21  8],[8.97619048 4.02380952] ; [20.02380952  8.97619048],0
v2,1,0.512734,0.428484,[4 9] ; [12 17],[4.95238095 8.04761905] ; [11.04761905 17.95238095],0
p1,1,0.572474,0.31856,[ 1 12] ; [ 4 25],[ 1.54761905 11.45238095] ; [ 3.45238095 25.54761905],0
a6,1,0.618775,0.247593,[8 5] ; [16 14],[7.25581395 5.74418605] ; [16.74418605 13.25581395],0
s8,1,0.636906,0.222812,[5 8] ; [ 9 20],[4.33333333 8.66666667] ; [ 9.66666667 19.33333333],0
s4,1,0.65136,0.20419,[4 9] ; [ 7 22],[3.4047619 9.5952381] ; [ 7.5952381 21.4047619],0
p5,1,0.685653,0.163832,[ 2 11] ; [ 6 23],[ 2.47619048 10.52380952] ; [ 5.52380952 23.47619048],0
n2,1,0.694354,0.154412,[6 1] ; [11  3],[5.66666667 1.33333333] ; [11.33333333  2.66666667],0
a7,1,0.707162,0.141128,[7 6] ; [18 12],[7.55813953 5.44186047] ; [17.44186047 12.55813953],0
d5,1,0.707162,0.141128,[7 6] ; [18 12],[7.55813953 5.44186047] ; [17.44186047 12.55813953],0
s5,1,0.734849,0.114706,[ 2 11] ; [ 3 23],[ 1.66666667 11.33333333] ; [ 3.33333333 22.66666667],0
n3,1,0.757354,0.095455,[3 4] ; [7 7],[3.33333333 3.66666667] ; [6.66666667 7.33333333],0
r1,1,0.758635,0.094417,[ 3 10] ; [ 8 21],[3.4047619 9.5952381] ; [ 7.5952381 21.4047619],0
p4,1,0.80353,0.061892,[8 5] ; [19 10],[8.35714286 4.64285714] ; [18.64285714 10.35714286],0
s7,1,0.843096,0.039178,[6 7] ; [12 16],[5.70731707 7.29268293] ; [12.29268293 15.70731707],0
b2,1,0.890782,0.018855,[2 8] ; [ 4 14],[2.14285714 7.85714286] ; [ 3.85714286 14.14285714],0
b3,1,0.890782,0.018855,[2 8] ; [ 4 14],[2.14285714 7.85714286] ; [ 3.85714286 14.14285714],0
a1,1,0.903495,0.014701,[ 1 12] ; [ 2 28],[ 0.90697674 12.09302326] ; [ 2.09302326 27.90697674],0
p12,1,0.926243,0.00857,[ 1 12] ; [ 2 27],[ 0.92857143 12.07142857] ; [ 2.07142857 26.92857143],0
r3,1,0.929912,0.007736,[9 4] ; [19  9],[8.87804878 4.12195122] ; [19.12195122  8.87804878],0
d3,1,0.975298,0.000959,[7 6] ; [16 14],[6.95348837 6.04651163] ; [16.04651163 13.95348837],0
p11,1,0.985417,0.000334,[10  3] ; [23  7],[9.97674419 3.02325581] ; [23.02325581  6.97674419],0
