Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,77.698815,[99 24] ; [ 58 137],[60.72641509 62.27358491] ; [96.27358491 98.72641509],1
p6,1,0.0,26.978147,[53 69] ; [ 33 163],[32.99371069 89.00628931] ; [ 53.00628931 142.99371069],1
p7,1,1e-06,24.98607,[90 32] ; [ 85 104],[68.64951768 53.35048232] ; [106.35048232  82.64951768],1
p8,1,3e-06,21.719927,[74 48] ; [ 65 127],[54.00636943 67.99363057] ; [ 84.99363057 107.00636943],1
p5,1,8e-06,20.042278,[ 19 104] ; [  4 190],[  8.92429022 114.07570978] ; [ 14.07570978 179.92429022],1
p1,1,0.000212,13.718137,[ 15 108] ; [  4 190],[  7.37223975 115.62776025] ; [ 11.62776025 182.37223975],1
p11,1,0.002948,8.839231,[99 24] ; [128  69],[87.253125 35.746875] ; [139.746875  57.253125],0
p9,1,0.00558,7.681087,[104  18] ; [137  54],[93.93610224 28.06389776] ; [147.06389776  43.93610224],0
n4,1,0.006804,7.324051,[95 28] ; [123  73],[84.05642633 38.94357367] ; [133.94357367  62.05642633],0
u1,1,0.006963,7.282428,[30 93] ; [ 25 172],[ 21.140625 101.859375] ; [ 33.859375 163.140625],0
p2,1,0.009378,6.74939,[104  19] ; [141  55],[94.46708464 28.53291536] ; [150.53291536  45.46708464],0
s7,1,0.011709,6.354348,[56 57] ; [ 67 125],[45.5704918 67.4295082] ; [ 77.4295082 114.5704918],0
s5,1,0.016195,5.781562,[40 77] ; [ 42 151],[30.9483871 86.0516129] ; [ 51.0516129 141.9483871],0
s3,1,0.016741,5.723374,[75 47] ; [ 93 102],[64.65615142 57.34384858] ; [103.34384858  91.65615142],0
v4,1,0.022308,5.221582,[118   4] ; [175  20],[112.76340694   9.23659306] ; [180.23659306  14.76340694],0
s8,1,0.033714,4.509124,[49 72] ; [ 57 140],[40.33333333 80.66666667] ; [ 65.66666667 131.33333333],0
s6,1,0.034051,4.492159,[80 40] ; [107  89],[71.01265823 48.98734177] ; [115.98734177  80.01265823],0
p12,1,0.044683,4.030563,[ 10 113] ; [  6 189],[  6.18867925 116.81132075] ; [  9.81132075 185.18867925],0
r4,1,0.048933,3.877655,[111  12] ; [162  35],[104.934375  18.065625] ; [168.065625  28.934375],0
a5,1,0.050382,3.828714,[91 32] ; [125  72],[83.025 39.975] ; [132.975  64.025],0
n5,1,0.062016,3.482633,[85 37] ; [115  79],[77.21518987 44.78481013] ; [122.78481013  71.21518987],0
p10,1,0.074074,3.190355,[98 24] ; [137  55],[91.30573248 30.69426752] ; [143.69426752  48.30573248],0
b5,1,0.075038,3.169236,[67 56] ; [127  70],[74.56875 48.43125] ; [119.43125  77.56875],0
a2,1,0.077037,3.126328,[37 86] ; [ 42 155],[30.365625 92.634375] ; [ 48.634375 148.365625],0
n6,1,0.084041,2.984965,[101  21] ; [146  50],[94.76100629 27.23899371] ; [152.23899371  43.76100629],0
a3,1,0.085958,2.948486,[91 32] ; [127  69],[84.05642633 38.94357367] ; [133.94357367  62.05642633],0
s2,1,0.097638,2.743709,[63 59] ; [ 83 114],[55.8369906 66.1630094] ; [ 90.1630094 106.8369906],0
r2,1,0.122553,2.384389,[115   6] ; [175  19],[111.3968254   9.6031746] ; [178.6031746  15.3968254],0
n3,1,0.142298,2.152932,[22  4] ; [46 20],[19.2173913  6.7826087] ; [48.7826087 17.2173913],0
v3,1,0.149686,2.075444,[39 82] ; [ 47 143],[33.45980707 87.54019293] ; [ 52.54019293 137.45980707],0
a4,1,0.173659,1.851072,[55 68] ; [ 73 124],[49.2 73.8] ; [ 78.8 118.2],0
v2,1,0.254391,1.299027,[58 62] ; [ 78 109],[53.15960912 66.84039088] ; [ 82.84039088 104.15960912],0
a1,1,0.329327,0.951543,[  8 115] ; [  8 189],[  6.15 116.85] ; [  9.85 187.15],0
d4,1,0.329529,0.950749,[99 24] ; [166  30],[102.17868339  20.82131661] ; [162.82131661  33.17868339],0
b1,1,0.336465,0.923852,[49 74] ; [ 68 129],[44.971875 78.028125] ; [ 72.028125 124.971875],0
u3,1,0.438144,0.601139,[19 12] ; [36 32],[17.22222222 13.77777778] ; [37.77777778 30.22222222],0
n2,1,0.465293,0.533133,[19  7] ; [43 23],[17.52173913  8.47826087] ; [44.47826087 21.52173913],0
u2,1,0.471255,0.519031,[18 14] ; [33 35],[16.32 15.68] ; [34.68 33.32],0
a8,1,0.478955,0.501242,[ 12 100] ; [ 25 160],[13.95286195 98.04713805] ; [ 23.04713805 161.95286195],0
r1,1,0.484613,0.488464,[97 25] ; [150  47],[94.46394984 27.53605016] ; [152.53605016  44.46394984],0
r3,1,0.524936,0.404185,[114   7] ; [181  15],[112.60252366   8.39747634] ; [182.39747634  13.60252366],0
s1,1,0.538004,0.379252,[  4 119] ; [  9 184],[  5.06012658 117.93987342] ; [  7.93987342 185.06012658],0
n1,1,0.54544,0.36555,[ 8 18] ; [24 40],[ 9.24444444 16.75555556] ; [22.75555556 41.24444444],0
d2,1,0.567014,0.327705,[58 65] ; [ 86 110],[55.52351097 67.47648903] ; [ 88.47648903 107.52351097],0
d5,1,0.621552,0.243692,[97 26] ; [159  37],[98.70846395 24.29153605] ; [157.29153605  38.70846395],0
b2,1,0.64526,0.211928,[23 48] ; [30 73],[21.62643678 49.37356322] ; [31.37356322 71.62643678],0
b3,1,0.64526,0.211928,[23 48] ; [30 73],[21.62643678 49.37356322] ; [31.37356322 71.62643678],0
s4,1,0.677691,0.172736,[ 21 101] ; [ 37 157],[22.39240506 99.60759494] ; [ 35.60759494 158.39240506],0
d3,1,0.700511,0.147941,[91 32] ; [148  47],[92.44339623 30.55660377] ; [146.55660377  48.44339623],0
a6,1,0.852924,0.034369,[94 29] ; [148  48],[93.31034483 29.68965517] ; [148.68965517  47.31034483],0
b4,1,0.934227,0.006811,[73 50] ; [116  81],[72.646875 50.353125] ; [116.353125  80.646875],0
d1,1,0.963652,0.002077,[69 54] ; [110  87],[68.803125 54.196875] ; [110.196875  86.803125],0
