Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.064916,3.407121,[32  5] ; [4 3],[30.27272727  6.72727273] ; [5.72727273 1.27272727],0
d3,1,0.070912,3.261776,[18 19] ; [6 1],[20.18181818 16.81818182] ; [3.81818182 3.18181818],0
a4,1,0.080952,3.04569,[ 9 28] ; [4 3],[10.93181818 26.06818182] ; [2.06818182 4.93181818],0
p4,1,0.149053,2.081914,[21 16] ; [6 1],[22.70454545 14.29545455] ; [4.29545455 2.70454545],0
a6,1,0.170977,1.874354,[16 21] ; [5 2],[17.65909091 19.34090909] ; [3.34090909 3.65909091],0
r1,1,0.21266,1.553227,[12 25] ; [4 3],[13.45454545 23.54545455] ; [2.54545455 4.45454545],0
p3,1,0.21266,1.553227,[12 25] ; [4 3],[13.45454545 23.54545455] ; [2.54545455 4.45454545],0
s6,1,0.216269,1.528958,[20 17] ; [2 5],[18.5 18.5] ; [3.5 3.5],0
d1,1,0.234112,1.415701,[ 8 29] ; [3 4],[ 9.25 27.75] ; [1.75 5.25],0
a3,1,0.268506,1.224362,[18 19] ; [5 2],[19.34090909 17.65909091] ; [3.65909091 3.34090909],0
n4,1,0.27282,1.202513,[24 13] ; [3 4],[22.70454545 14.29545455] ; [4.29545455 2.70454545],0
p10,1,0.317877,0.99766,[32  5] ; [5 2],[31.11363636  5.88636364] ; [5.88636364 1.11363636],0
s7,1,0.375434,0.785601,[11 24] ; [3 3],[11.95121951 23.04878049] ; [2.04878049 3.95121951],0
u1,1,0.392676,0.73064,[ 2 35] ; [1 6],[ 2.52272727 34.47727273] ; [0.47727273 6.52272727],0
p1,1,0.392676,0.73064,[ 2 35] ; [1 6],[ 2.52272727 34.47727273] ; [0.47727273 6.52272727],0
s2,1,0.400158,0.707851,[11 26] ; [1 6],[10.09090909 26.90909091] ; [1.90909091 5.09090909],0
n6,1,0.426701,0.631787,[26 10] ; [4 3],[25.11627907 10.88372093] ; [4.88372093 2.11627907],0
d5,1,0.469067,0.524173,[21 16] ; [5 2],[21.86363636 15.13636364] ; [4.13636364 2.86363636],0
v4,1,0.4941,0.467586,[26 11] ; [4 3],[25.22727273 11.77272727] ; [4.77272727 2.22727273],0
v2,1,0.516732,0.42041,[15 21] ; [2 5],[14.23255814 21.76744186] ; [2.76744186 4.23255814],0
a5,1,0.550913,0.355683,[22 15] ; [5 2],[22.70454545 14.29545455] ; [4.29545455 2.70454545],0
p2,1,0.561119,0.33777,[28  9] ; [6 1],[28.59090909  8.40909091] ; [5.40909091 1.59090909],0
p5,1,0.561524,0.337072,[ 7 30] ; [2 5],[ 7.56818182 29.43181818] ; [1.43181818 5.56818182],0
u3,1,0.599126,0.276316,[ 6 13] ; [1 1],[ 6.33333333 12.66666667] ; [0.66666667 1.33333333],0
u2,1,0.599126,0.276316,[13  6] ; [1 1],[12.66666667  6.33333333] ; [1.33333333 0.66666667],0
s8,1,0.640245,0.218423,[14 23] ; [2 5],[13.45454545 23.54545455] ; [2.54545455 4.45454545],0
p6,1,0.687423,0.16189,[ 8 29] ; [2 5],[ 8.40909091 28.59090909] ; [1.59090909 5.40909091],0
s5,1,0.687423,0.16189,[ 8 29] ; [2 5],[ 8.40909091 28.59090909] ; [1.59090909 5.40909091],0
v1,1,0.696933,0.151682,[13 24] ; [3 4],[13.45454545 23.54545455] ; [2.54545455 4.45454545],0
p8,1,0.778468,0.079139,[18 19] ; [3 4],[17.65909091 19.34090909] ; [3.34090909 3.65909091],0
a7,1,0.778468,0.079139,[19 18] ; [4 3],[19.34090909 17.65909091] ; [3.65909091 3.34090909],0
p12,1,0.790513,0.070567,[ 4 33] ; [1 6],[ 4.20454545 32.79545455] ; [0.79545455 6.20454545],0
n2,1,0.792147,0.069444,[7 5] ; [2 1],[7.2 4.8] ; [1.8 1.2],0
b5,1,0.80251,0.06255,[23 14] ; [4 3],[22.70454545 14.29545455] ; [4.29545455 2.70454545],0
d2,1,0.840606,0.040449,[12 25] ; [2 5],[11.77272727 25.22727273] ; [2.22727273 4.77272727],0
b4,1,0.880368,0.022651,[20 17] ; [4 3],[20.18181818 16.81818182] ; [3.81818182 3.18181818],0
s4,1,0.898105,0.016398,[ 6 31] ; [1 6],[ 5.88636364 31.11363636] ; [1.11363636 5.88636364],0
p7,1,0.908988,0.013068,[22 15] ; [4 3],[21.86363636 15.13636364] ; [4.13636364 2.86363636],0
n5,1,0.93295,0.007079,[27 10] ; [5 2],[26.90909091 10.09090909] ; [5.09090909 1.90909091],0
v3,1,0.93295,0.007079,[10 27] ; [2 5],[10.09090909 26.90909091] ; [1.90909091 5.09090909],0
s3,1,0.950885,0.003794,[11 26] ; [2 5],[10.93181818 26.06818182] ; [2.06818182 4.93181818],0
b3,1,0.96042,0.002463,[ 8 15] ; [1 2],[ 7.96153846 15.03846154] ; [1.03846154 1.96153846],0
b2,1,0.96042,0.002463,[ 8 15] ; [1 2],[ 7.96153846 15.03846154] ; [1.03846154 1.96153846],0
a8,1,0.977151,0.00082,[ 6 29] ; [1 5],[ 5.97560976 29.02439024] ; [1.02439024 4.97560976],0
