Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.001214,10.468769,[20  1] ; [5 6],[16.40625  4.59375] ; [8.59375 2.40625],0
p8,1,0.016283,5.772006,[11 10] ; [ 1 10],[ 7.875 13.125] ; [4.125 6.875],0
s8,1,0.060808,3.515217,[ 9 13] ; [ 1 10],[ 6.66666667 15.33333333] ; [3.33333333 7.66666667],0
p10,1,0.11456,2.49016,[17  4] ; [6 5],[15.09375  5.90625] ; [7.90625 3.09375],0
a5,1,0.12471,2.357143,[16  6] ; [5 6],[14.  8.] ; [7. 4.],0
v1,1,0.138011,2.2,[ 8 14] ; [7 4],[10. 12.] ; [5. 6.],0
d5,1,0.180503,1.793478,[17  5] ; [6 5],[15.33333333  6.66666667] ; [7.66666667 3.33333333],0
d4,1,0.180503,1.793478,[17  5] ; [6 5],[15.33333333  6.66666667] ; [7.66666667 3.33333333],0
d1,1,0.191695,1.704545,[ 9 13] ; [2 9],[ 7.33333333 14.66666667] ; [3.66666667 7.33333333],0
b1,1,0.213024,1.550752,[11 11] ; [8 3],[12.66666667  9.33333333] ; [6.33333333 4.66666667],0
b5,1,0.213024,1.550752,[11 11] ; [8 3],[12.66666667  9.33333333] ; [6.33333333 4.66666667],0
s3,1,0.264173,1.246753,[12  9] ; [4 7],[10.5 10.5] ; [5.5 5.5],0
d2,1,0.313616,1.015385,[10 12] ; [3 8],[ 8.66666667 13.33333333] ; [4.33333333 6.66666667],0
n6,1,0.313787,1.014668,[17  5] ; [6 4],[15.8125  6.1875] ; [7.1875 2.8125],0
r3,1,0.371332,0.799201,[18  3] ; [8 3],[17.0625  3.9375] ; [8.9375 2.0625],0
s6,1,0.371949,0.797143,[12  9] ; [4 6],[10.83870968 10.16129032] ; [5.16129032 4.83870968],0
b4,1,0.442695,0.589286,[15  7] ; [6 5],[14.  8.] ; [7. 4.],0
a2,1,0.45067,0.568966,[ 2 20] ; [2 9],[ 2.66666667 19.33333333] ; [1.33333333 9.66666667],0
p4,1,0.458318,0.55,[11 11] ; [7 4],[12. 10.] ; [6. 5.],0
r4,1,0.458318,0.55,[ 9 13] ; [6 5],[10. 12.] ; [5. 6.],0
r2,1,0.458318,0.55,[11 11] ; [7 4],[12. 10.] ; [6. 5.],0
u3,1,0.583882,0.3,[1 7] ; [1 3],[1.33333333 6.66666667] ; [0.66666667 3.33333333],0
a4,1,0.601508,0.272727,[ 8 14] ; [3 8],[ 7.33333333 14.66666667] ; [3.66666667 7.33333333],0
n4,1,0.601508,0.272727,[14  8] ; [8 3],[14.66666667  7.33333333] ; [7.33333333 3.66666667],0
b2,1,0.603743,0.269388,[5 9] ; [2 6],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
b3,1,0.603743,0.269388,[5 9] ; [2 6],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
s5,1,0.610163,0.259938,[ 6 15] ; [2 8],[ 5.41935484 15.58064516] ; [2.58064516 7.41935484],0
d3,1,0.618402,0.24812,[12 10] ; [7 4],[12.66666667  9.33333333] ; [6.33333333 4.66666667],0
v2,1,0.622301,0.242647,[12 10] ; [5 6],[11.33333333 10.66666667] ; [5.66666667 5.33333333],0
p5,1,0.706063,0.142241,[ 3 19] ; [ 1 10],[ 2.66666667 19.33333333] ; [1.33333333 9.66666667],0
s4,1,0.73137,0.117857,[ 3 19] ; [2 9],[ 3.33333333 18.66666667] ; [1.66666667 9.33333333],0
n5,1,0.794003,0.068182,[15  7] ; [7 4],[14.66666667  7.33333333] ; [7.33333333 3.66666667],0
p3,1,0.803316,0.06203,[ 9 13] ; [5 6],[ 9.33333333 12.66666667] ; [4.66666667 6.33333333],0
p7,1,0.805453,0.060662,[11 11] ; [5 6],[10.66666667 11.33333333] ; [5.33333333 5.66666667],0
a6,1,0.805453,0.060662,[11 11] ; [6 5],[11.33333333 10.66666667] ; [5.66666667 5.33333333],0
a8,1,0.865455,0.028708,[ 3 16] ; [2 9],[ 3.16666667 15.83333333] ; [1.83333333 9.16666667],0
s2,1,0.923441,0.009235,[ 8 13] ; [4 7],[ 7.875 13.125] ; [4.125 6.875],0
s7,1,1.0,0.0,[ 6 14] ; [3 7],[ 6. 14.] ; [3. 7.],0
n2,1,1.0,0.0,[2 2] ; [2 2],[2. 2.] ; [2. 2.],0
r1,1,1.0,0.0,[12 10] ; [6 5],[12. 10.] ; [6. 5.],0
v3,1,1.0,0.0,[ 4 18] ; [2 9],[ 4. 18.] ; [2. 9.],0
p6,1,1.0,0.0,[ 8 14] ; [4 7],[ 8. 14.] ; [4. 7.],0
a3,1,1.0,0.0,[14  8] ; [7 4],[14.  8.] ; [7. 4.],0
a7,1,1.0,0.0,[12 10] ; [6 5],[12. 10.] ; [6. 5.],0
