Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.013425,6.112169,[8 2] ; [1 5],[5.625 4.375] ; [3.375 2.625],0
p6,1,0.038867,4.266667,[7 3] ; [1 5],[5. 5.] ; [3. 3.],0
p7,1,0.067278,3.348214,[7 3] ; [1 4],[5.33333333 4.66666667] ; [2.66666667 2.33333333],0
b1,1,0.073638,3.2,[9 1] ; [3 3],[7.5 2.5] ; [4.5 1.5],0
s7,1,0.132026,2.268519,[5 4] ; [1 5],[3.6 5.4] ; [2.4 3.6],0
p10,1,0.152338,2.048677,[7 3] ; [2 4],[5.625 4.375] ; [3.375 2.625],0
p8,1,0.152338,2.048677,[7 3] ; [2 4],[5.625 4.375] ; [3.375 2.625],0
r4,1,0.182422,1.777778,[5 5] ; [1 5],[3.75 6.25] ; [2.25 3.75],0
s2,1,0.182422,1.777778,[5 5] ; [1 5],[3.75 6.25] ; [2.25 3.75],0
p4,1,0.263552,1.25,[7 3] ; [2 3],[6. 4.] ; [3. 2.],0
r1,1,0.3017,1.066667,[6 4] ; [2 4],[5. 5.] ; [3. 3.],0
a6,1,0.3017,1.066667,[6 4] ; [2 4],[5. 5.] ; [3. 3.],0
a4,1,0.3017,1.066667,[4 6] ; [4 2],[5. 5.] ; [3. 3.],0
p11,1,0.3017,1.066667,[6 4] ; [2 4],[5. 5.] ; [3. 3.],0
b4,1,0.329642,0.950303,[6 4] ; [5 1],[6.875 3.125] ; [4.125 1.875],0
v1,1,0.515305,0.42328,[5 5] ; [2 4],[4.375 5.625] ; [2.625 3.375],0
a3,1,0.550985,0.355556,[7 3] ; [5 1],[7.5 2.5] ; [4.5 1.5],0
b5,1,0.550985,0.355556,[8 2] ; [4 2],[7.5 2.5] ; [4.5 1.5],0
n6,1,0.550985,0.355556,[7 3] ; [5 1],[7.5 2.5] ; [4.5 1.5],0
a2,1,0.550985,0.355556,[2 8] ; [2 4],[2.5 7.5] ; [1.5 4.5],0
s5,1,0.550985,0.355556,[3 7] ; [1 5],[2.5 7.5] ; [1.5 4.5],0
v3,1,0.69627,0.152381,[4 6] ; [3 3],[4.375 5.625] ; [2.625 3.375],0
a7,1,0.69627,0.152381,[6 4] ; [3 3],[5.625 4.375] ; [3.375 2.625],0
n5,1,0.69627,0.152381,[9 1] ; [5 1],[8.75 1.25] ; [5.25 0.75],0
s6,1,0.69627,0.152381,[4 6] ; [3 3],[4.375 5.625] ; [2.625 3.375],0
a5,1,0.69627,0.152381,[6 4] ; [3 3],[5.625 4.375] ; [3.375 2.625],0
d3,1,0.69627,0.152381,[6 4] ; [3 3],[5.625 4.375] ; [3.375 2.625],0
r2,1,0.698535,0.15,[7 3] ; [3 2],[6.66666667 3.33333333] ; [3.33333333 1.66666667],0
d1,1,0.789726,0.071111,[6 4] ; [4 2],[6.25 3.75] ; [3.75 2.25],0
u1,1,0.868645,0.02735,[2 8] ; [1 5],[1.875 8.125] ; [1.125 4.875],0
s4,1,0.868645,0.02735,[2 8] ; [1 5],[1.875 8.125] ; [1.125 4.875],0
n4,1,0.889243,0.019394,[7 3] ; [4 2],[6.875 3.125] ; [4.125 1.875],0
b2,1,0.921159,0.009796,[3 4] ; [2 3],[2.91666667 4.08333333] ; [2.08333333 2.91666667],0
b3,1,0.921159,0.009796,[3 4] ; [2 3],[2.91666667 4.08333333] ; [2.08333333 2.91666667],0
d2,1,1.0,0.0,[5 5] ; [3 3],[5. 5.] ; [3. 3.],0
