Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,58.574678,[ 93 336] ; [379 495],[155.40138143 273.59861857] ; [316.59861857 557.40138143],1
p6,1,0.0,33.54072,[ 69 351] ; [273 589],[112.04368175 307.95631825] ; [229.95631825 632.04368175],1
p8,1,0.0,26.139735,[132 290] ; [399 464],[174.38287938 247.61712062] ; [356.61712062 506.38287938],1
p7,1,3e-06,22.114887,[184 229] ; [501 354],[223.11119874 189.88880126] ; [461.88880126 393.11119874],1
p2,1,6e-06,20.547442,[288 141] ; [688 186],[321.33844973 107.66155027] ; [654.66155027 219.33844973],1
p10,1,0.002151,9.415992,[284 139] ; [651 214],[307.06909938 115.93090062] ; [627.93090062 237.06909938],0
p9,1,0.01199,6.312295,[303 114] ; [680 181],[320.74413146  96.25586854] ; [662.25586854 198.74413146],0
p11,1,0.016104,5.791459,[291 140] ; [648 229],[309.41055046 121.58944954] ; [629.58944954 247.41055046],0
p12,1,0.515244,0.423403,[ 18 407] ; [ 44 826],[ 20.34749035 404.65250965] ; [ 41.65250965 828.34749035],0
b1,1,0.867857,0.027683,[167 264] ; [344 533],[168.37996942 262.62003058] ; [342.62003058 534.37996942],0
p1,1,0.937243,0.006199,[ 27 401] ; [ 56 816],[ 27.32615385 400.67384615] ; [ 55.67384615 816.32615385],0
