Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.000573,11.861237,[10  2] ; [43 87],[4.47887324 7.52112676] ; [48.52112676 81.47887324],1
p12,1,0.000789,11.266374,[3 9] ; [  4 126],[ 0.5915493 11.4084507] ; [  6.4084507 123.5915493],1
p8,1,0.001588,9.974043,[8 4] ; [31 98],[3.31914894 8.68085106] ; [35.68085106 93.31914894],0
b3,1,0.002771,8.952503,[9 3] ; [22 51],[4.37647059 7.62352941] ; [26.62352941 46.37647059],0
b2,1,0.002771,8.952503,[9 3] ; [22 51],[4.37647059 7.62352941] ; [26.62352941 46.37647059],0
s2,1,0.002782,8.945098,[11  1] ; [61 70],[6.04195804 5.95804196] ; [65.95804196 65.04195804],0
s3,1,0.004479,8.078737,[11  1] ; [64 67],[6.29370629 5.70629371] ; [68.70629371 62.29370629],0
u1,1,0.007958,7.042948,[5 7] ; [ 17 115],[ 1.83333333 10.16666667] ; [ 20.16666667 111.83333333],0
p9,1,0.008834,6.856139,[11  1] ; [66 60],[6.69565217 5.30434783] ; [70.30434783 55.69565217],0
d2,1,0.009911,6.650818,[11  1] ; [69 61],[6.76056338 5.23943662] ; [73.23943662 56.76056338],0
p5,1,0.011518,6.383548,[3 9] ; [  7 122],[ 0.85106383 11.14893617] ; [  9.14893617 119.85106383],0
s7,1,0.014159,6.018251,[10  2] ; [54 63],[5.95348837 6.04651163] ; [58.04651163 58.95348837],0
a2,1,0.019728,5.435783,[6 6] ; [ 27 105],[2.75 9.25] ; [ 30.25 101.75],0
p6,1,0.025094,5.017361,[7 5] ; [35 93],[3.6 8.4] ; [38.4 89.6],0
a4,1,0.041203,4.167632,[9 3] ; [58 73],[5.62237762 6.37762238] ; [61.37762238 69.62237762],0
n5,1,0.043248,4.085667,[11  1] ; [82 49],[7.8041958 4.1958042] ; [85.1958042 45.8041958],0
p4,1,0.043654,4.069906,[9 3] ; [58 72],[5.66197183 6.33802817] ; [61.33802817 68.66197183],0
v2,1,0.044474,4.038462,[7 3] ; [49 81],[4. 6.] ; [52. 78.],0
n6,1,0.046226,3.973328,[11  1] ; [82 48],[7.85915493 4.14084507] ; [85.14084507 44.85915493],0
n4,1,0.055009,3.681818,[11  1] ; [85 47],[8. 4.] ; [88. 44.],0
v1,1,0.073171,3.210421,[7 3] ; [54 78],[4.29577465 5.70422535] ; [56.70422535 75.29577465],0
r1,1,0.073638,3.2,[11  1] ; [88 44],[8.25 3.75] ; [90.75 41.25],0
p3,1,0.082913,3.006849,[8 4] ; [53 77],[5.15492958 6.84507042] ; [55.84507042 74.15492958],0
s6,1,0.103036,2.65791,[10  2] ; [76 52],[7.37142857 4.62857143] ; [78.62857143 49.37142857],0
a5,1,0.130824,2.282698,[10  2] ; [81 51],[7.58333333 4.41666667] ; [83.41666667 48.58333333],0
d5,1,0.185377,1.753979,[11  1] ; [97 33],[9.12676056 2.87323944] ; [98.87323944 31.12676056],0
a3,1,0.217772,1.518993,[10  2] ; [87 45],[8.08333333 3.91666667] ; [88.91666667 43.08333333],0
v3,1,0.234114,1.41569,[4 4] ; [38 89],[2.48888889 5.51111111] ; [39.51111111 87.48888889],0
n1,1,0.267642,1.228792,[3 1] ; [25 29],[1.93103448 2.06896552] ; [26.06896552 27.93103448],0
a6,1,0.279901,1.167569,[8 4] ; [66 65],[6.20979021 5.79020979] ; [67.79020979 63.20979021],0
s4,1,0.329332,0.951522,[ 1 11] ; [ 26 105],[2.26573427 9.73426573] ; [ 24.73426573 106.26573427],0
b4,1,0.337392,0.920315,[5 7] ; [74 58],[6.58333333 5.41666667] ; [72.41666667 59.58333333],0
v4,1,0.383303,0.760083,[11  1] ; [107  24],[9.9020979 2.0979021] ; [108.0979021  22.9020979],0
s5,1,0.439019,0.598845,[2 8] ; [40 86],[3.08823529 6.91176471] ; [38.91176471 87.08823529],0
p10,1,0.447392,0.577251,[7 5] ; [60 68],[5.74285714 6.25714286] ; [61.25714286 66.74285714],0
d3,1,0.499452,0.456101,[8 4] ; [73 56],[6.89361702 5.10638298] ; [74.10638298 54.89361702],0
p1,1,0.52939,0.395563,[ 2 10] ; [ 14 117],[ 1.34265734 10.65734266] ; [ 14.65734266 116.34265734],0
n3,1,0.551926,0.353878,[2 2] ; [35 19],[2.55172414 1.44827586] ; [34.44827586 19.55172414],0
n2,1,0.694249,0.154524,[2 2] ; [33 22],[2.37288136 1.62711864] ; [32.62711864 22.37288136],0
a7,1,0.702828,0.145547,[8 4] ; [80 51],[7.38461538 4.61538462] ; [80.61538462 50.38461538],0
u3,1,0.747415,0.103716,[1 1] ; [27 17],[1.2173913 0.7826087] ; [26.7826087 17.2173913],0
b5,1,0.836664,0.042503,[7 5] ; [81 51],[7.33333333 4.66666667] ; [80.66666667 51.33333333],0
s1,1,0.85504,0.033376,[ 1 11] ; [  9 121],[ 0.84507042 11.15492958] ; [  9.15492958 120.84507042],0
a1,1,0.865308,0.028771,[ 1 11] ; [ 13 119],[ 1.16666667 10.83333333] ; [ 12.83333333 119.16666667],0
a8,1,0.877956,0.023581,[ 1 10] ; [ 13 110],[1.14925373 9.85074627] ; [ 12.85074627 110.14925373],0
p2,1,0.910272,0.0127,[7 5] ; [78 52],[7.18309859 4.81690141] ; [77.81690141 52.18309859],0
u2,1,0.974346,0.001034,[1 1] ; [21 22],[0.97777778 1.02222222] ; [21.02222222 21.97777778],0
p7,1,0.974816,0.000997,[5 6] ; [58 71],[4.95 6.05] ; [58.05 70.95],0
