Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,45.374379,[ 94 189] ; [87 39],[125.2396088 157.7603912] ; [55.7603912 70.2396088],1
p2,1,0.0,26.266455,[169 120] ; [110  21],[191.97857143  97.02142857] ; [87.02142857 43.97857143],1
p9,1,0.000167,14.172677,[189  94] ; [110  20],[204.88377724  78.11622276] ; [94.11622276 35.88377724],1
p10,1,0.000169,14.146483,[176 111] ; [104  26],[192.70983213  94.29016787] ; [87.29016787 42.70983213],1
p11,1,0.000688,11.521341,[180 110] ; [104  28],[195.16587678  94.83412322] ; [88.83412322 43.16587678],1
p3,1,0.001558,10.008927,[ 50 238] ; [41 91],[ 62.4 225.6] ; [ 28.6 103.4],0
p5,1,0.00671,7.348969,[  5 283] ; [  9 122],[  9.62291169 278.37708831] ; [  4.37708831 126.62291169],0
p6,1,0.009543,6.718207,[ 38 249] ; [30 98],[ 47.02650602 239.97349398] ; [ 20.97349398 107.02650602],0
p1,1,0.046774,3.953505,[ 14 275] ; [ 13 117],[ 18.62291169 270.37708831] ; [  8.37708831 121.62291169],0
b1,1,0.131952,2.269385,[119 171] ; [44 88],[112.01421801 177.98578199] ; [50.98578199 81.01421801],0
p12,1,0.755564,0.096914,[ 13 275] ; [  5 125],[ 12.40191388 275.59808612] ; [  5.59808612 124.40191388],0
