Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,156.311417,[291 167] ; [ 88 323],[199.74913694 258.25086306] ; [179.25086306 231.74913694],1
p6,1,0.0,83.519607,[207 248] ; [ 66 337],[144.77272727 310.22727273] ; [128.22727273 274.77272727],1
p8,1,0.0,79.239211,[275 180] ; [122 283],[210.04069767 244.95930233] ; [186.95930233 218.04069767],1
p2,1,0.0,63.087113,[408  49] ; [277 135],[360.23590334  96.76409666] ; [324.76409666  87.23590334],1
p7,1,0.0,59.556964,[321 133] ; [178 221],[265.5873388 188.4126612] ; [233.4126612 165.5873388],1
p10,1,0.0,33.002203,[378  76] ; [270 137],[341.68641115 112.31358885] ; [306.31358885 100.68641115],1
p9,1,1e-06,23.58347,[389  67] ; [287 113],[360.11214953  95.88785047] ; [315.88785047  84.11214953],1
p11,1,1e-05,19.584422,[368  91] ; [276 136],[339.37543054 119.62456946] ; [304.62456946 107.37543054],1
p12,1,0.247596,1.33682,[ 27 431] ; [ 17 391],[ 23.27020785 434.72979215] ; [ 20.72979215 387.27020785],0
b1,1,0.65211,0.203251,[184 275] ; [159 253],[180.7543054 278.2456946] ; [162.2456946 249.7543054],0
p1,1,0.887172,0.020131,[ 30 426] ; [ 26 384],[ 29.48729792 426.51270208] ; [ 26.51270208 383.48729792],0
