Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,8.2e-05,15.517667,[72 16] ; [170 119],[56.48806366 31.51193634] ; [185.51193634 103.48806366],1
p4,1,0.000343,12.820461,[49 39] ; [ 99 189],[34.63829787 53.36170213] ; [113.36170213 174.63829787],1
p9,1,0.000846,11.136732,[75 12] ; [190  90],[62.82016349 24.17983651] ; [202.17983651  77.82016349],1
p5,1,0.002552,9.102764,[11 77] ; [ 11 275],[ 5.17647059 82.82352941] ; [ 16.82352941 269.17647059],0
p10,1,0.003794,8.379848,[68 19] ; [174 110],[56.74932615 30.25067385] ; [185.25067385  98.74932615],0
p3,1,0.013196,6.14258,[35 52] ; [ 76 212],[25.752 61.248] ; [ 85.248 202.752],0
p6,1,0.019922,5.418748,[19 68] ; [ 34 252],[12.36193029 74.63806971] ; [ 40.63806971 245.36193029],0
p1,1,0.043823,4.063377,[13 75] ; [ 22 266],[ 8.19148936 79.80851064] ; [ 26.80851064 261.19148936],0
b1,1,0.143449,2.140563,[28 60] ; [117 172],[33.84615385 54.15384615] ; [111.15384615 177.84615385],0
p11,1,0.302685,1.062329,[61 27] ; [183 106],[56.95490716 31.04509284] ; [187.04509284 101.95490716],0
p12,1,0.561619,0.336909,[ 7 80] ; [ 18 269],[ 5.81550802 81.18449198] ; [ 19.18449198 267.81550802],0
