Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.184054,1.764583,[7 5] ; [13  3],[8.57142857 3.42857143] ; [11.42857143  4.57142857],0
v3,1,0.250829,1.318681,[4 4] ; [9 3],[5.2 2.8] ; [7.8 4.2],0
s2,1,0.254478,1.298551,[11  1] ; [12  4],[9.85714286 2.14285714] ; [13.14285714  2.85714286],0
a8,1,0.359637,0.839161,[ 1 10] ; [ 3 10],[1.83333333 9.16666667] ; [ 2.16666667 10.83333333],0
a3,1,0.377822,0.777778,[10  2] ; [15  1],[10.71428571  1.28571429] ; [14.28571429  1.71428571],0
p1,1,0.377822,0.777778,[ 2 10] ; [ 1 15],[ 1.28571429 10.71428571] ; [ 1.71428571 14.28571429],0
d3,1,0.377822,0.777778,[8 4] ; [13  3],[9. 3.] ; [12.  4.],0
v1,1,0.399557,0.709658,[7 3] ; [11  2],[7.82608696 2.17391304] ; [10.17391304  2.82608696],0
a1,1,0.435678,0.607639,[ 1 11] ; [ 3 13],[ 1.71428571 10.28571429] ; [ 2.28571429 13.71428571],0
s3,1,0.435678,0.607639,[11  1] ; [13  3],[10.28571429  1.71428571] ; [13.71428571  2.28571429],0
p6,1,0.445009,0.583333,[7 5] ; [7 9],[6. 6.] ; [8. 8.],0
b4,1,0.445009,0.583333,[5 7] ; [9 7],[6. 6.] ; [8. 8.],0
p7,1,0.462325,0.54026,[5 6] ; [9 6],[5.92307692 5.07692308] ; [8.07692308 6.92307692],0
b5,1,0.56917,0.324074,[7 5] ; [11  5],[7.71428571 4.28571429] ; [10.28571429  5.71428571],0
p2,1,0.56917,0.324074,[7 5] ; [11  5],[7.71428571 4.28571429] ; [10.28571429  5.71428571],0
p8,1,0.57649,0.311943,[8 4] ; [9 7],[7.28571429 4.71428571] ; [9.71428571 6.28571429],0
s7,1,0.594853,0.282828,[10  2] ; [12  4],[9.42857143 2.57142857] ; [12.57142857  3.42857143],0
a6,1,0.629063,0.233333,[8 4] ; [12  4],[8.57142857 3.42857143] ; [11.42857143  4.57142857],0
s5,1,0.632585,0.228571,[2 8] ; [ 4 10],[2.5 7.5] ; [ 3.5 10.5],0
p5,1,0.63749,0.222039,[3 9] ; [ 5 10],[3.55555556 8.44444444] ; [ 4.44444444 10.55555556],0
b3,1,0.689995,0.159091,[9 3] ; [13  3],[9.42857143 2.57142857] ; [12.57142857  3.42857143],0
b2,1,0.689995,0.159091,[9 3] ; [13  3],[9.42857143 2.57142857] ; [12.57142857  3.42857143],0
v2,1,0.707787,0.140498,[7 3] ; [10  3],[7.39130435 2.60869565] ; [9.60869565 3.39130435],0
p4,1,0.71714,0.13125,[9 3] ; [11  5],[8.57142857 3.42857143] ; [11.42857143  4.57142857],0
d2,1,0.724263,0.124444,[11  1] ; [14  2],[10.71428571  1.28571429] ; [14.28571429  1.71428571],0
d5,1,0.724263,0.124444,[11  1] ; [14  2],[10.71428571  1.28571429] ; [14.28571429  1.71428571],0
r1,1,0.724263,0.124444,[11  1] ; [14  2],[10.71428571  1.28571429] ; [14.28571429  1.71428571],0
n4,1,0.724263,0.124444,[11  1] ; [14  2],[10.71428571  1.28571429] ; [14.28571429  1.71428571],0
a2,1,0.742787,0.107692,[6 6] ; [9 7],[6.42857143 5.57142857] ; [8.57142857 7.42857143],0
s6,1,0.755189,0.097222,[10  2] ; [14  2],[10.28571429  1.71428571] ; [13.71428571  2.28571429],0
a5,1,0.755189,0.097222,[10  2] ; [14  2],[10.28571429  1.71428571] ; [13.71428571  2.28571429],0
p3,1,0.819872,0.051852,[8 4] ; [10  6],[7.71428571 4.28571429] ; [10.28571429  5.71428571],0
s1,1,0.83224,0.044872,[ 1 11] ; [ 1 15],[ 0.85714286 11.14285714] ; [ 1.14285714 14.85714286],0
n6,1,0.83224,0.044872,[11  1] ; [15  1],[11.14285714  0.85714286] ; [14.85714286  1.14285714],0
n5,1,0.83224,0.044872,[11  1] ; [15  1],[11.14285714  0.85714286] ; [14.85714286  1.14285714],0
v4,1,0.83224,0.044872,[11  1] ; [15  1],[11.14285714  0.85714286] ; [14.85714286  1.14285714],0
s4,1,0.869482,0.027,[ 1 11] ; [ 1 14],[ 0.88888889 11.11111111] ; [ 1.11111111 13.88888889],0
s8,1,0.886731,0.02029,[10  2] ; [13  3],[9.85714286 2.14285714] ; [13.14285714  2.85714286],0
a7,1,0.907008,0.013645,[8 4] ; [11  5],[8.14285714 3.85714286] ; [10.85714286  5.14285714],0
u1,1,0.912219,0.012153,[5 7] ; [7 9],[5.14285714 6.85714286] ; [6.85714286 9.14285714],0
n2,1,1.0,0.0,[2 2] ; [2 2],[2. 2.] ; [2. 2.],0
n3,1,1.0,0.0,[2 2] ; [2 2],[2. 2.] ; [2. 2.],0
n1,1,1.0,0.0,[3 1] ; [3 1],[3. 1.] ; [3. 1.],0
a4,1,1.0,0.0,[9 3] ; [12  4],[9. 3.] ; [12.  4.],0
p12,1,1.0,0.0,[3 9] ; [ 4 12],[3. 9.] ; [ 4. 12.],0
