Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.022416,5.21319,[26 82] ; [3 1],[27.96428571 80.03571429] ; [1.03571429 2.96428571],0
p6,1,0.031227,4.640441,[28 80] ; [3 1],[29.89285714 78.10714286] ; [1.10714286 2.89285714],0
p8,1,0.040268,4.206576,[30 79] ; [3 1],[31.83185841 77.16814159] ; [1.16814159 2.83185841],0
p9,1,0.056688,3.631719,[32 75] ; [3 1],[33.73873874 73.26126126] ; [1.26126126 2.73873874],0
v1,1,0.113569,2.503837,[40 71] ; [3 1],[41.50434783 69.49565217] ; [1.49565217 2.50434783],0
b4,1,0.182387,1.778064,[65 46] ; [1 3],[63.70434783 47.29565217] ; [2.29565217 1.70434783],0
p1,1,0.19652,1.668052,[  8 102] ; [1 3],[  8.68421053 101.31578947] ; [0.31578947 3.68421053],0
d1,1,0.209104,1.577622,[48 63] ; [3 1],[49.22608696 61.77391304] ; [1.77391304 2.22608696],0
d2,1,0.23636,1.402172,[49 60] ; [3 1],[50.15929204 58.84070796] ; [1.84070796 2.15929204],0
a8,1,0.291459,1.112871,[13 91] ; [1 2],[13.60747664 90.39252336] ; [0.39252336 2.60747664],0
u1,1,0.378592,0.775269,[12 99] ; [1 3],[12.54782609 98.45217391] ; [0.45217391 3.54782609],0
p2,1,0.389137,0.741636,[59 52] ; [3 1],[59.84347826 51.15652174] ; [2.15652174 1.84347826],0
a7,1,0.389137,0.741636,[59 52] ; [3 1],[59.84347826 51.15652174] ; [2.15652174 1.84347826],0
a3,1,0.427885,0.628557,[61 50] ; [3 1],[61.77391304 49.22608696] ; [2.22608696 1.77391304],0
b2,1,0.438608,0.599922,[21 46] ; [2 2],[21.70422535 45.29577465] ; [1.29577465 2.70422535],0
b3,1,0.438608,0.599922,[21 46] ; [2 2],[21.70422535 45.29577465] ; [1.29577465 2.70422535],0
b5,1,0.463032,0.538555,[75 36] ; [2 2],[74.32173913 36.67826087] ; [2.67826087 1.32173913],0
p3,1,0.622935,0.241764,[42 69] ; [2 2],[42.46956522 68.53043478] ; [1.53043478 2.46956522],0
v2,1,0.626907,0.236278,[41 67] ; [2 2],[41.46428571 66.53571429] ; [1.53571429 2.46428571],0
a4,1,0.744754,0.105992,[46 64] ; [2 2],[46.31578947 63.68421053] ; [1.68421053 2.31578947],0
s5,1,0.759357,0.093835,[20 86] ; [1 3],[20.23636364 85.76363636] ; [0.76363636 3.23636364],0
a2,1,0.761291,0.092286,[21 90] ; [1 3],[21.23478261 89.76521739] ; [0.76521739 3.23478261],0
p7,1,0.801082,0.063477,[48 62] ; [2 2],[48.24561404 61.75438596] ; [1.75438596 2.24561404],0
d4,1,0.88077,0.022498,[78 31] ; [3 1],[78.13274336 30.86725664] ; [2.86725664 1.13274336],0
d3,1,0.914544,0.011515,[58 52] ; [2 2],[57.89473684 52.10526316] ; [2.10526316 1.89473684],0
a6,1,1.0,0.0,[55 55] ; [2 2],[55. 55.] ; [2. 2.],0
